t_rel	session	ms	outcome	t_abs
0.297	0	17.23	ok	1786950089.242
0.63	0	18.59	ok	1786950089.575
0.964	0	17.55	ok	1786950089.909
1.298	0	17.85	ok	1786950090.243
1.632	0	18.69	ok	1786950090.577
1.965	0	19.41	ok	1786950090.910
2.299	0	20.18	ok	1786950091.244
2.633	0	19.37	ok	1786950091.578
2.966	0	18.41	ok	1786950091.911
3.3	0	18.23	ok	1786950092.245
3.634	0	18.13	ok	1786950092.579
3.967	0	18.84	ok	1786950092.912
4.301	0	17.88	ok	1786950093.246
4.635	0	17.07	ok	1786950093.580
4.968	0	17.51	ok	1786950093.913
5.302	0	18.92	ok	1786950094.247
5.636	0	19.31	ok	1786950094.581
5.969	0	24.17	ok	1786950094.914
6.303	0	19.46	ok	1786950095.248
6.637	0	18.39	ok	1786950095.582
6.97	0	18.18	ok	1786950095.915
7.304	0	18.47	ok	1786950096.249
7.638	0	1288.54	ok	1786950096.583
8.926	0	293.85	ok	1786950097.871
9.26	0	188.04	ok	1786950098.205
9.593	0	92.65	ok	1786950098.538
9.927	0	19.62	ok	1786950098.872
10.261	0	33.39	ok	1786950099.206
10.594	0	19.81	ok	1786950099.539
10.928	0	20.05	ok	1786950099.873
11.262	0	19.59	ok	1786950100.207
11.595	0	29.23	ok	1786950100.540
11.929	0	20.19	ok	1786950100.874
12.263	0	36.05	ok	1786950101.208
12.596	0	20.82	ok	1786950101.541
12.93	0	20.21	ok	1786950101.875
13.264	0	20.78	ok	1786950102.209
13.597	0	37.99	ok	1786950102.542
13.931	0	22.42	ok	1786950102.876
14.265	0	21.14	ok	1786950103.210
14.598	0	20.34	ok	1786950103.543
14.932	0	22.06	ok	1786950103.877
15.266	0	28.07	ok	1786950104.211
15.599	0	20.91	ok	1786950104.544
15.933	0	20.06	ok	1786950104.878
16.267	0	20.64	ok	1786950105.212
16.601	0	19.81	ok	1786950105.546
16.934	0	41.69	ok	1786950105.879
17.268	0	18.96	ok	1786950106.213
17.602	0	28.41	ok	1786950106.547
17.935	0	19.41	ok	1786950106.880
18.269	0	18.8	ok	1786950107.214
18.603	0	19.26	ok	1786950107.548
18.936	0	19.11	ok	1786950107.881
19.27	0	24.26	ok	1786950108.215
19.604	0	19.56	ok	1786950108.549
19.937	0	19.19	ok	1786950108.882
20.271	0	64.16	ok	1786950109.216
20.605	0	19.31	ok	1786950109.550
20.938	0	20.36	ok	1786950109.883
21.272	0	19.14	ok	1786950110.217
21.606	0	27.96	ok	1786950110.551
21.939	0	19.63	ok	1786950110.884
22.273	0	21.86	ok	1786950111.218
22.607	0	20.35	ok	1786950111.552
22.941	0	19.47	ok	1786950111.886
23.274	0	21.73	ok	1786950112.219
23.608	0	23.07	ok	1786950112.553
23.942	0	19.29	ok	1786950112.887
24.275	0	22.13	ok	1786950113.220
24.609	0	19.47	ok	1786950113.554
24.943	0	18.58	ok	1786950113.888
25.276	0	18.86	ok	1786950114.221
25.61	0	19.21	ok	1786950114.555
25.944	0	18.58	ok	1786950114.889
26.277	0	27.26	ok	1786950115.222
26.611	0	36.03	ok	1786950115.556
26.945	0	22.24	ok	1786950115.890
27.278	0	27.86	ok	1786950116.223
27.612	0	22.14	ok	1786950116.557
27.946	0	27.62	ok	1786950116.891
28.28	0	22.76	ok	1786950117.225
28.613	0	23.61	ok	1786950117.558
28.947	0	22.85	ok	1786950117.892
29.281	0	22.34	ok	1786950118.226
29.614	0	18.71	ok	1786950118.559
29.948	0	32.16	ok	1786950118.893
30.282	0	26.44	ok	1786950119.227
30.615	0	22.25	ok	1786950119.560
30.949	0	18.94	ok	1786950119.894
31.283	0	19.54	ok	1786950120.228
31.616	0	21.83	ok	1786950120.561
31.95	0	22.32	ok	1786950120.895
32.284	0	19.58	ok	1786950121.229
32.617	0	18.91	ok	1786950121.562
