epoch	cpu_pct	load_ai_pct	ghz_pct	load1	mem_used_mib	mem_total_mib	rx_mbps	tx_mbps
1786953447	22.8	0.2	21.2	0.21	936.2	7783.1	0.00	0.00
1786953452	14.1	3.6	4.8	0.19	955.2	7783.1	0.00	0.01
1786953458	10.4	3.2	5.0	0.17	908.8	7783.1	0.00	0.01
1786953463	15.0	8.4	4.6	0.16	933.1	7783.1	0.01	0.01
1786953468	34.8	24.8	5.0	0.15	935.5	7783.1	0.02	0.04
1786953473	34.5	30.4	4.7	0.13	938.7	7783.1	0.03	0.05
1786953478	35.1	30.2	5.3	0.12	941.6	7783.1	0.03	0.05
1786953483	30.5	30.5	4.7	0.11	931.9	7783.1	0.03	0.05
1786953488	35.7	30.6	5.3	0.18	940.9	7783.1	0.03	0.05
1786953493	33.6	30.1	4.7	0.17	944.8	7783.1	0.03	0.05
1786953498	35.0	30.9	3.9	0.16	961.8	7783.1	0.03	0.05
1786953503	31.3	30.1	3.5	0.14	973.8	7783.1	0.03	0.05
1786953508	115.6	110.8	2.4	0.21	967.3	7783.1	0.03	0.05
1786953513	129.2	124.4	2.8	0.19	972.5	7783.1	0.03	0.05
1786953518	134.5	130.1	2.4	0.26	975.4	7783.1	0.03	0.05
1786953523	129.8	125.2	2.6	0.32	979.8	7783.1	0.03	0.05
1786953528	124.8	117.6	3.6	0.37	1005.3	7783.1	0.03	0.05
1786953533	53.4	48.0	2.4	0.34	995.6	7783.1	0.03	0.05
1786953538	37.8	31.9	2.4	0.32	1006.8	7783.1	0.03	0.05
1786953543	35.9	29.5	2.6	0.29	1010.0	7783.1	0.03	0.05
1786953548	58.4	30.9	-1	0.43	639.1	7783.1	0.03	0.05
1786953553	24.2	-1	0.0	0.47	609.8	7783.1	0.02	0.03
