epoch	cpu_pct	load_ai_pct	ghz_pct	load1	mem_used_mib	mem_total_mib	rx_mbps	tx_mbps
1786947737	16.2	0.0	16.2	0.08	899.8	7783.1	0.00	0.00
1786947742	7.2	2.4	3.0	0.07	935.8	7783.1	0.00	0.01
1786947747	12.4	9.2	3.4	0.14	899.8	7783.1	0.01	0.03
1786947752	13.2	10.0	3.0	0.13	907.2	7783.1	0.02	0.03
1786947757	13.6	9.8	3.4	0.12	895.6	7783.1	0.02	0.03
1786947762	14.0	9.8	3.0	0.11	898.3	7783.1	0.02	0.03
1786947767	13.8	9.8	3.4	0.18	901.5	7783.1	0.02	0.03
1786947772	14.2	9.8	3.0	0.17	903.7	7783.1	0.02	0.03
1786947777	15.2	9.6	3.4	0.15	919.2	7783.1	0.02	0.03
1786947783	13.6	9.8	3.0	0.14	908.7	7783.1	0.02	0.03
1786947788	11.3	9.7	2.4	0.13	918.1	7783.1	0.02	0.03
1786947793	11.2	9.8	1.0	0.12	939.0	7783.1	0.02	0.03
1786947798	13.2	10.0	1.6	0.11	974.7	7783.1	0.02	0.03
1786947803	13.0	9.8	1.6	0.10	981.8	7783.1	0.02	0.03
1786947808	10.6	9.8	1.4	0.09	984.8	7783.1	0.02	0.03
1786947813	11.0	10.0	1.0	0.08	976.1	7783.1	0.02	0.03
1786947818	9.9	10.1	1.2	0.08	981.3	7783.1	0.02	0.03
1786947823	11.4	9.8	1.0	0.07	983.2	7783.1	0.02	0.03
1786947828	10.7	9.8	1.2	0.07	985.7	7783.1	0.02	0.03
1786947833	11.5	10.0	1.8	0.06	1008.7	7783.1	0.02	0.03
