epoch	cpu_pct	load_ai_pct	ghz_pct	load1	mem_used_mib	mem_total_mib	rx_mbps	tx_mbps
1786950093	2.4	2.2	0.0	0.05	596.8	7783.1	0.00	0.00
1786950098	5.6	5.0	0.0	0.05	602.2	7783.1	0.01	0.01
1786950103	11.7	13.1	0.0	0.04	604.4	7783.1	0.02	0.04
1786950108	12.5	12.9	0.0	0.04	604.8	7783.1	0.02	0.04
1786950113	10.1	12.7	0.0	0.04	605.3	7783.1	0.02	0.04
1786950118	14.7	12.6	0.0	0.03	609.5	7783.1	0.02	0.04
1786950123	13.6	12.8	0.0	0.03	609.8	7783.1	0.02	0.04
1786950128	12.5	12.9	0.0	0.03	610.5	7783.1	0.02	0.04
1786950133	11.1	12.7	0.0	0.02	611.0	7783.1	0.02	0.04
1786950138	14.3	12.7	0.0	0.02	611.4	7783.1	0.02	0.04
1786950143	12.1	12.9	0.0	0.02	613.7	7783.1	0.02	0.04
1786950148	10.7	12.7	0.0	0.02	614.1	7783.1	0.02	0.04
1786950153	11.3	12.9	0.0	0.02	616.1	7783.1	0.02	0.04
1786950158	12.7	12.9	0.0	0.02	606.9	7783.1	0.02	0.04
1786950163	12.3	12.5	0.0	0.01	607.3	7783.1	0.02	0.04
1786950168	13.5	12.9	0.0	0.01	609.1	7783.1	0.02	0.04
1786950173	10.9	12.9	0.0	0.01	609.8	7783.1	0.02	0.04
1786950178	12.9	12.7	0.0	0.01	610.5	7783.1	0.02	0.04
1786950183	12.7	13.1	0.0	0.01	600.5	7783.1	0.02	0.04
