epoch	cpu_pct	load_ai_pct	ghz_pct	load1	mem_used_mib	mem_total_mib	rx_mbps	tx_mbps
1786945970	14.6	0.0	14.2	0.03	901.1	7783.1	0.00	0.00
1786945975	5.6	2.0	2.8	0.03	937.4	7783.1	0.00	0.01
1786945980	8.4	4.0	2.8	0.02	921.8	7783.1	0.01	0.01
1786945985	19.6	15.0	2.6	0.02	925.5	7783.1	0.03	0.05
1786945990	18.4	14.0	3.0	0.02	916.1	7783.1	0.03	0.05
1786945995	14.9	14.1	2.4	0.10	919.1	7783.1	0.03	0.05
1786946000	16.5	14.1	3.0	0.09	922.2	7783.1	0.03	0.05
1786946005	19.2	14.0	2.4	0.08	926.9	7783.1	0.03	0.04
1786946010	17.5	14.2	2.8	0.08	918.0	7783.1	0.03	0.04
1786946015	17.9	13.9	3.0	0.07	929.6	7783.1	0.03	0.05
1786946020	16.5	14.1	2.0	0.06	935.9	7783.1	0.03	0.05
1786946025	16.0	14.0	1.0	0.06	938.8	7783.1	0.03	0.05
1786946030	13.3	14.1	1.0	0.05	953.3	7783.1	0.03	0.05
1786946035	14.5	14.1	1.2	0.05	990.0	7783.1	0.03	0.05
1786946040	20.7	14.0	1.6	0.05	990.7	7783.1	0.03	0.04
1786946045	15.5	14.3	1.2	0.04	994.6	7783.1	0.03	0.05
1786946050	15.3	14.1	1.0	0.04	997.5	7783.1	0.03	0.05
1786946055	16.2	14.0	0.8	0.03	986.8	7783.1	0.03	0.05
1786946060	11.4	14.2	1.0	0.03	990.9	7783.1	0.03	0.05
1786946065	15.3	13.9	1.0	0.03	995.1	7783.1	0.03	0.05
1786946070	32.9	-1	-1	0.03	584.1	7783.1	0.02	0.02
