1786953946	shadowfit-backend	1.87%	987.4MiB / 30.82GiB
1786953946	shadowfit-mysql	4.07%	642.8MiB / 30.82GiB
1786953946	shadowfit-ai	0.11%	190.8MiB / 19.53GiB
1786953953	shadowfit-backend	111.23%	990.3MiB / 30.82GiB
1786953953	shadowfit-mysql	7.49%	643.1MiB / 30.82GiB
1786953953	shadowfit-ai	5.47%	319.6MiB / 19.53GiB
1786953961	shadowfit-backend	3.44%	980.1MiB / 30.82GiB
1786953961	shadowfit-mysql	6.04%	642.9MiB / 30.82GiB
1786953961	shadowfit-ai	591.22%	9.241GiB / 19.53GiB
1786953968	shadowfit-backend	3.37%	980.1MiB / 30.82GiB
1786953968	shadowfit-mysql	6.01%	642.9MiB / 30.82GiB
1786953968	shadowfit-ai	607.14%	8.944GiB / 19.53GiB
1786953976	shadowfit-backend	3.53%	980.3MiB / 30.82GiB
1786953976	shadowfit-mysql	6.25%	643.2MiB / 30.82GiB
1786953976	shadowfit-ai	571.09%	8.985GiB / 19.53GiB
1786953984	shadowfit-backend	3.25%	980.1MiB / 30.82GiB
1786953984	shadowfit-mysql	6.42%	642.9MiB / 30.82GiB
1786953984	shadowfit-ai	603.82%	8.994GiB / 19.53GiB
1786953992	shadowfit-backend	3.26%	980.1MiB / 30.82GiB
1786953992	shadowfit-mysql	6.11%	642.9MiB / 30.82GiB
1786953992	shadowfit-ai	618.07%	9.01GiB / 19.53GiB
1786954000	shadowfit-backend	3.42%	980.6MiB / 30.82GiB
1786954000	shadowfit-mysql	6.59%	642.9MiB / 30.82GiB
1786954000	shadowfit-ai	588.42%	9.003GiB / 19.53GiB
1786954007	shadowfit-backend	3.39%	980.1MiB / 30.82GiB
1786954007	shadowfit-mysql	6.03%	642.9MiB / 30.82GiB
1786954007	shadowfit-ai	582.83%	9.027GiB / 19.53GiB
1786954015	shadowfit-backend	3.23%	980.1MiB / 30.82GiB
1786954015	shadowfit-mysql	5.86%	643.2MiB / 30.82GiB
1786954015	shadowfit-ai	622.55%	9.001GiB / 19.53GiB
1786954023	shadowfit-backend	5.18%	978.5MiB / 30.82GiB
1786954023	shadowfit-mysql	6.40%	642.9MiB / 30.82GiB
1786954023	shadowfit-ai	591.16%	9.039GiB / 19.53GiB
1786954031	shadowfit-backend	3.37%	978.2MiB / 30.82GiB
1786954031	shadowfit-mysql	6.82%	643.2MiB / 30.82GiB
1786954031	shadowfit-ai	604.25%	9.029GiB / 19.53GiB
1786954039	shadowfit-backend	3.52%	978.2MiB / 30.82GiB
1786954039	shadowfit-mysql	8.93%	643MiB / 30.82GiB
1786954039	shadowfit-ai	647.37%	8.968GiB / 19.53GiB
1786954046	shadowfit-backend	38.81%	978.4MiB / 30.82GiB
1786954046	shadowfit-mysql	13.89%	643MiB / 30.82GiB
1786954046	shadowfit-ai	610.42%	9.032GiB / 19.53GiB
