epoch	cpu_pct	load_ai_pct	ghz_pct	load1	mem_used_mib	mem_total_mib	rx_mbps	tx_mbps
1786949299	15.2	0.0	14.2	0.16	911.2	7783.1	0.00	0.00
1786949304	6.0	2.2	2.8	0.22	940.9	7783.1	0.00	0.01
1786949309	5.2	2.4	3.0	0.21	921.7	7783.1	0.00	0.01
1786949314	16.1	10.4	2.4	0.19	932.2	7783.1	0.02	0.03
1786949319	17.9	15.7	3.2	0.25	918.1	7783.1	0.03	0.05
1786949324	19.1	15.9	2.4	0.23	922.0	7783.1	0.03	0.05
1786949329	19.3	15.9	3.0	0.21	913.5	7783.1	0.03	0.05
1786949334	17.9	15.7	2.4	0.20	918.4	7783.1	0.03	0.05
1786949340	17.6	15.8	3.2	0.26	934.7	7783.1	0.03	0.05
1786949345	18.3	16.1	2.6	0.24	924.8	7783.1	0.03	0.05
1786949350	18.5	15.7	2.0	0.22	932.5	7783.1	0.03	0.05
1786949355	17.5	16.1	1.2	0.20	956.1	7783.1	0.03	0.05
1786949360	38.6	34.6	1.4	0.19	961.8	7783.1	0.03	0.05
1786949365	50.8	47.4	1.2	0.17	966.5	7783.1	0.03	0.05
1786949370	46.9	45.7	1.0	0.32	969.9	7783.1	0.03	0.05
1786949375	44.9	47.9	1.0	0.29	960.8	7783.1	0.03	0.05
1786949380	29.0	24.4	1.0	0.27	965.4	7783.1	0.03	0.05
1786949385	19.6	20.2	1.2	0.25	995.4	7783.1	0.03	0.05
1786949390	17.4	17.4	2.0	0.23	1026.4	7783.1	0.03	0.05
1786949395	15.5	15.7	1.0	0.21	1030.3	7783.1	0.03	0.05
1786949400	38.8	17.1	-1	0.35	616.2	7783.1	0.03	0.04
