epoch	cpu_pct	load_ai_pct	ghz_pct	load1	mem_used_mib	mem_total_mib	rx_mbps	tx_mbps
1786950460	4.4	2.2	0.0	0.03	608.5	7783.1	0.00	0.00
1786950465	2.0	1.4	0.0	0.03	596.8	7783.1	0.00	0.00
1786950470	4.8	4.6	0.0	0.03	610.9	7783.1	0.01	0.01
1786950475	14.1	14.7	0.0	0.02	614.1	7783.1	0.02	0.04
1786950480	17.9	17.9	0.0	0.02	618.0	7783.1	0.03	0.05
1786950485	20.6	17.8	0.0	0.02	619.7	7783.1	0.03	0.05
1786950490	18.7	18.3	0.0	0.02	621.4	7783.1	0.03	0.05
1786950495	17.0	17.6	0.0	0.02	621.7	7783.1	0.03	0.05
1786950500	18.9	17.5	0.0	0.01	621.7	7783.1	0.03	0.05
1786950505	13.1	18.0	0.0	0.01	624.8	7783.1	0.03	0.05
1786950510	17.0	18.0	0.0	0.01	626.3	7783.1	0.03	0.05
1786950515	51.8	46.9	0.0	0.01	626.5	7783.1	0.03	0.05
1786950520	54.6	51.4	0.0	0.17	627.5	7783.1	0.03	0.05
1786950525	50.2	50.4	0.0	0.32	627.5	7783.1	0.03	0.05
1786950530	55.5	53.5	0.0	0.37	629.0	7783.1	0.03	0.05
1786950535	42.4	39.4	0.0	0.34	631.4	7783.1	0.03	0.05
1786950540	36.8	36.6	0.0	0.39	635.8	7783.1	0.03	0.05
1786950545	17.3	18.4	0.0	0.36	636.1	7783.1	0.03	0.05
1786950550	20.6	17.8	0.0	0.33	636.5	7783.1	0.03	0.05
1786950555	20.2	17.8	0.0	0.31	637.3	7783.1	0.03	0.05
1786950560	12.9	-1	0.0	0.28	591.6	7783.1	0.02	0.03
