epoch	cpu_pct	load_ai_pct	ghz_pct	load1	mem_used_mib	mem_total_mib	rx_mbps	tx_mbps
1786949973	5.0	2.2	0.0	0.00	601.1	7783.1	0.00	0.00
1786949978	8.4	6.8	0.0	0.00	604.9	7783.1	0.01	0.02
1786949983	15.7	11.3	0.0	0.08	605.4	7783.1	0.02	0.03
1786949988	13.6	11.2	0.0	0.07	605.9	7783.1	0.02	0.03
1786949993	8.7	11.3	0.0	0.07	606.6	7783.1	0.02	0.03
1786949998	11.3	11.1	0.0	0.06	606.9	7783.1	0.02	0.03
1786950003	10.7	11.3	0.0	0.06	607.1	7783.1	0.02	0.03
1786950008	13.6	11.2	0.0	0.05	609.1	7783.1	0.02	0.03
1786950013	28.7	11.2	0.0	0.05	624.8	7783.1	0.02	0.05
1786950018	15.5	11.3	0.0	0.04	626.7	7783.1	0.02	0.03
1786950023	12.2	11.0	0.0	0.04	627.2	7783.1	0.02	0.03
1786950028	11.0	11.3	0.0	0.04	616.4	7783.1	0.02	0.03
1786950033	11.1	11.7	0.0	0.03	618.4	7783.1	0.02	0.03
1786950038	10.1	11.3	0.0	0.03	618.6	7783.1	0.02	0.03
1786950043	14.4	11.4	0.0	0.03	619.8	7783.1	0.02	0.03
1786950048	12.0	11.4	0.0	0.02	620.1	7783.1	0.02	0.03
1786950053	10.7	11.3	0.0	0.10	620.3	7783.1	0.02	0.03
1786950058	14.0	11.4	0.0	0.09	609.3	7783.1	0.02	0.03
1786950063	11.1	11.5	0.0	0.09	610.2	7783.1	0.02	0.03
