epoch	cpu_pct	load_ai_pct	ghz_pct	load1	mem_used_mib	mem_total_mib	rx_mbps	tx_mbps
1786950336	4.2	2.2	0.0	0.14	595.3	7783.1	0.00	0.00
1786950341	2.4	1.6	0.0	0.13	596.0	7783.1	0.00	0.00
1786950346	12.1	12.7	0.0	0.12	606.9	7783.1	0.02	0.03
1786950351	21.5	17.4	0.0	0.11	608.1	7783.1	0.03	0.05
1786950356	18.7	17.7	0.0	0.10	609.3	7783.1	0.03	0.05
1786950361	20.6	17.4	0.0	0.09	609.6	7783.1	0.03	0.05
1786950366	22.3	17.1	0.0	0.16	610.3	7783.1	0.03	0.05
1786950371	20.8	17.2	0.0	0.15	612.0	7783.1	0.03	0.05
1786950376	20.0	17.6	0.0	0.14	612.7	7783.1	0.03	0.05
1786950381	15.4	17.7	0.0	0.13	616.8	7783.1	0.03	0.05
1786950386	34.5	35.3	0.0	0.12	618.8	7783.1	0.03	0.05
1786950391	51.0	51.4	0.0	0.11	619.5	7783.1	0.03	0.05
1786950396	52.5	50.3	0.0	0.10	620.5	7783.1	0.03	0.05
1786950401	51.1	50.3	0.0	0.09	621.7	7783.1	0.03	0.05
1786950406	44.1	42.3	0.0	0.08	622.2	7783.1	0.03	0.05
1786950411	41.3	41.1	0.0	0.08	624.1	7783.1	0.03	0.05
1786950416	18.8	17.8	0.0	0.07	624.9	7783.1	0.03	0.05
1786950421	16.2	17.4	0.0	0.06	624.9	7783.1	0.03	0.05
1786950426	20.4	17.8	0.0	0.06	625.4	7783.1	0.03	0.05
1786950431	18.9	17.5	0.0	0.05	625.4	7783.1	0.03	0.05
