epoch	cpu_pct	load_ai_pct	ghz_pct	load1	mem_used_mib	mem_total_mib	rx_mbps	tx_mbps
1786945843	14.2	0.0	14.2	0.13	910.5	7783.1	0.00	0.00
1786945848	7.0	2.4	2.6	0.12	944.1	7783.1	0.00	0.01
1786945853	9.0	6.0	3.0	0.11	915.8	7783.1	0.01	0.02
1786945858	17.6	12.6	2.6	0.10	919.2	7783.1	0.02	0.04
1786945864	17.8	12.6	3.0	0.09	916.6	7783.1	0.02	0.04
1786945869	16.4	12.8	2.4	0.08	919.5	7783.1	0.02	0.04
1786945874	16.5	12.6	3.0	0.16	922.7	7783.1	0.02	0.04
1786945879	17.2	12.4	2.6	0.15	914.6	7783.1	0.02	0.04
1786945884	16.0	12.4	2.4	0.13	917.6	7783.1	0.02	0.04
1786945889	17.0	12.8	3.2	0.12	925.7	7783.1	0.02	0.04
1786945894	16.4	12.6	2.0	0.11	931.4	7783.1	0.02	0.04
1786945899	15.6	12.4	1.0	0.10	934.1	7783.1	0.02	0.04
1786945904	12.9	12.7	1.0	0.10	947.6	7783.1	0.02	0.04
1786945909	15.4	12.6	1.2	0.09	985.2	7783.1	0.02	0.04
1786945914	15.2	12.6	1.6	0.08	983.8	7783.1	0.02	0.04
1786945919	14.1	12.7	1.0	0.07	989.7	7783.1	0.02	0.04
1786945924	13.1	12.7	1.2	0.07	992.9	7783.1	0.02	0.04
1786945929	14.1	12.7	0.8	0.06	994.9	7783.1	0.02	0.04
1786945934	12.5	12.7	1.0	0.06	986.3	7783.1	0.02	0.04
1786945939	13.5	12.9	1.2	0.05	989.0	7783.1	0.02	0.04
