epoch	cpu_pct	load_ai_pct	ghz_pct	load1	mem_used_mib	mem_total_mib	rx_mbps	tx_mbps
1786944951	4.4	2.2	0.0	0.00	589.1	7783.1	0.00	0.00
1786944956	4.0	2.8	0.0	0.00	595.1	7783.1	0.00	0.00
1786944961	13.8	12.4	0.0	0.00	597.8	7783.1	0.02	0.03
1786944966	14.1	14.3	0.0	0.00	598.5	7783.1	0.03	0.04
1786944971	12.9	14.1	0.0	0.00	600.9	7783.1	0.03	0.04
1786944976	11.3	14.2	0.0	0.00	601.4	7783.1	0.03	0.04
1786944981	14.5	14.1	0.0	0.00	602.7	7783.1	0.03	0.04
1786944986	16.0	14.0	0.0	0.00	603.6	7783.1	0.03	0.04
1786944991	11.2	14.2	0.0	0.00	604.1	7783.1	0.03	0.04
1786944996	12.2	14.4	0.0	0.00	608.9	7783.1	0.03	0.04
1786945001	14.9	14.3	0.0	0.00	609.2	7783.1	0.03	0.04
1786945006	12.3	14.1	0.0	0.00	609.2	7783.1	0.03	0.04
1786945011	13.5	14.1	0.0	0.00	609.4	7783.1	0.03	0.04
1786945016	18.2	13.8	0.0	0.00	610.9	7783.1	0.03	0.04
1786945021	13.5	14.1	0.0	0.00	610.9	7783.1	0.03	0.04
1786945026	11.5	14.0	0.0	0.00	611.1	7783.1	0.03	0.04
1786945031	15.0	13.6	0.0	0.00	611.1	7783.1	0.03	0.04
1786945036	14.7	14.5	0.0	0.00	611.4	7783.1	0.03	0.04
1786945041	13.9	14.1	0.0	0.00	612.1	7783.1	0.03	0.04
1786945046	10.4	-1	0.0	0.00	576.9	7783.1	0.02	0.03
