epoch	cpu_pct	load_ai_pct	ghz_pct	load1	mem_used_mib	mem_total_mib	rx_mbps	tx_mbps
1786948240	15.5	0.0	16.1	0.04	894.4	7783.1	0.00	0.00
1786948245	7.2	2.4	3.2	0.04	934.6	7783.1	0.00	0.01
1786948250	5.6	2.8	3.4	0.04	917.4	7783.1	0.00	0.01
1786948255	17.3	13.6	2.8	0.03	924.0	7783.1	0.02	0.04
1786948260	24.9	19.7	3.6	0.03	920.6	7783.1	0.03	0.05
1786948265	21.2	19.6	2.8	0.03	923.5	7783.1	0.03	0.05
1786948270	22.8	19.6	3.6	0.11	926.2	7783.1	0.03	0.05
1786948275	22.4	19.6	2.8	0.10	929.1	7783.1	0.03	0.05
1786948280	19.1	19.5	3.3	0.09	932.3	7783.1	0.03	0.05
1786948285	22.8	19.6	3.6	0.08	938.9	7783.1	0.03	0.05
1786948290	22.2	19.8	2.2	0.08	948.8	7783.1	0.03	0.05
1786948295	39.5	39.1	1.0	0.07	951.5	7783.1	0.03	0.05
1786948300	62.5	54.0	1.2	0.06	958.6	7783.1	0.03	0.05
1786948305	57.4	54.8	1.6	0.06	995.8	7783.1	0.03	0.05
1786948310	59.8	56.6	1.6	0.13	999.5	7783.1	0.03	0.05
1786948315	59.5	56.5	1.2	0.12	1006.5	7783.1	0.03	0.05
1786948320	31.8	30.2	1.2	0.11	1012.7	7783.1	0.03	0.05
1786948325	23.7	21.5	1.2	0.10	1015.1	7783.1	0.03	0.05
1786948330	18.5	19.7	1.0	0.09	1018.2	7783.1	0.03	0.05
1786948335	21.1	19.3	1.2	0.09	1010.6	7783.1	0.03	0.05
1786948340	40.4	20.5	-1	0.08	618.6	7783.1	0.03	0.04
