t_rel	session	ms	outcome	t_abs
0.237	0	17.44	ok	1786954246.378
0.57	0	17.63	ok	1786954246.711
0.904	0	17.2	ok	1786954247.045
1.238	0	17.58	ok	1786954247.379
1.571	0	17.19	ok	1786954247.712
1.905	0	17.3	ok	1786954248.046
2.239	0	17.47	ok	1786954248.380
2.572	0	17.38	ok	1786954248.713
2.906	0	17.27	ok	1786954249.047
3.24	0	16.6	ok	1786954249.381
3.573	0	21.8	ok	1786954249.714
3.907	0	17.03	ok	1786954250.048
4.241	0	16.69	ok	1786954250.382
4.574	0	16.35	ok	1786954250.715
4.908	0	16.53	ok	1786954251.049
5.242	0	16.33	ok	1786954251.383
5.575	0	16.77	ok	1786954251.716
5.909	0	16.5	ok	1786954252.050
6.243	0	16.05	ok	1786954252.384
6.576	0	16.26	ok	1786954252.717
6.91	0	16.65	ok	1786954253.051
7.244	0	16.35	ok	1786954253.385
7.578	0	16.47	ok	1786954253.719
7.911	0	16.42	ok	1786954254.052
8.245	0	17.6	ok	1786954254.386
8.579	0	21.62	ok	1786954254.720
8.912	0	16.89	ok	1786954255.053
9.246	0	18.24	ok	1786954255.387
9.58	0	41.1	ok	1786954255.721
9.913	0	1765.89	ok	1786954256.054
11.679	0	413.61	ok	1786954257.820
12.093	0	331.31	ok	1786954258.234
12.427	0	365.45	ok	1786954258.568
12.792	0	328.89	ok	1786954258.933
13.126	0	331.25	ok	1786954259.267
13.459	0	321.29	ok	1786954259.600
13.792	0	333.62	ok	1786954259.933
14.126	0	354.07	ok	1786954260.267
14.48	0	332.07	ok	1786954260.621
14.814	0	369.09	ok	1786954260.955
15.183	0	427.91	ok	1786954261.324
15.611	0	317.35	ok	1786954261.752
15.944	0	335.21	ok	1786954262.085
16.28	0	315.89	ok	1786954262.421
16.613	0	341.0	ok	1786954262.754
16.954	0	360.99	ok	1786954263.095
17.315	0	340.1	ok	1786954263.456
17.656	0	353.92	ok	1786954263.797
18.01	0	319.42	ok	1786954264.151
18.343	0	324.99	ok	1786954264.484
18.677	0	314.72	ok	1786954264.818
19.01	0	361.11	ok	1786954265.151
19.371	0	333.79	ok	1786954265.512
19.705	0	354.53	ok	1786954265.846
20.06	0	319.07	ok	1786954266.201
20.393	0	307.08	ok	1786954266.534
20.727	0	318.94	ok	1786954266.868
21.06	0	376.2	ok	1786954267.201
21.436	0	340.04	ok	1786954267.577
21.777	0	344.9	ok	1786954267.918
22.122	0	340.08	ok	1786954268.263
22.462	0	339.61	ok	1786954268.603
22.802	0	334.37	ok	1786954268.943
23.136	0	337.27	ok	1786954269.277
23.474	0	374.86	ok	1786954269.615
23.849	0	327.12	ok	1786954269.990
24.182	0	321.21	ok	1786954270.323
24.515	0	316.34	ok	1786954270.656
24.849	0	335.64	ok	1786954270.990
25.185	0	346.79	ok	1786954271.326
25.532	0	383.5	ok	1786954271.673
25.915	0	337.07	ok	1786954272.056
26.252	0	363.26	ok	1786954272.393
26.616	0	294.66	ok	1786954272.757
26.949	0	316.88	ok	1786954273.090
