epoch	cpu_pct	load_ai_pct	ghz_pct	load1	mem_used_mib	mem_total_mib	rx_mbps	tx_mbps
1786949046	14.4	0.0	14.2	0.02	893.5	7783.1	0.00	0.00
1786949051	7.0	2.2	2.8	0.02	933.5	7783.1	0.00	0.01
1786949056	7.0	4.4	2.8	0.02	912.5	7783.1	0.01	0.01
1786949061	17.6	13.2	2.6	0.02	920.8	7783.1	0.02	0.04
1786949066	15.3	12.7	3.0	0.18	922.3	7783.1	0.02	0.04
1786949071	15.3	12.9	2.6	0.16	925.7	7783.1	0.02	0.04
1786949076	15.5	12.7	3.0	0.15	915.0	7783.1	0.02	0.04
1786949081	13.3	12.7	2.4	0.14	920.1	7783.1	0.02	0.04
1786949086	13.7	12.7	3.2	0.13	930.0	7783.1	0.02	0.04
1786949091	14.3	12.7	2.6	0.12	933.2	7783.1	0.02	0.04
1786949096	20.3	13.0	1.8	0.11	942.4	7783.1	0.02	0.04
1786949101	14.8	12.6	1.2	0.10	940.4	7783.1	0.02	0.04
1786949106	11.7	12.7	1.4	0.09	974.1	7783.1	0.02	0.04
1786949111	32.2	12.9	1.6	0.08	995.4	7783.1	0.03	0.07
1786949116	12.7	12.9	1.0	0.16	986.2	7783.1	0.02	0.04
1786949121	12.7	12.7	1.0	0.14	989.5	7783.1	0.02	0.04
1786949126	14.5	12.8	1.0	0.13	992.0	7783.1	0.02	0.04
1786949131	13.5	12.7	1.0	0.12	994.3	7783.1	0.02	0.04
1786949136	11.7	12.9	1.0	0.11	984.7	7783.1	0.02	0.04
1786949141	13.5	12.9	1.2	0.18	1004.1	7783.1	0.02	0.04
1786949146	30.6	-1	-1	0.17	634.0	7783.1	0.01	0.02
