epoch	cpu_pct	load_ai_pct	ghz_pct	load1	mem_used_mib	mem_total_mib	rx_mbps	tx_mbps
1786951778	15.2	0.0	14.4	0.12	898.3	7783.1	0.00	0.00
1786951783	6.4	2.0	2.6	0.11	936.2	7783.1	0.00	0.01
1786951788	11.2	7.6	3.0	0.10	925.0	7783.1	0.01	0.02
1786951793	11.8	9.0	2.4	0.10	926.3	7783.1	0.02	0.03
1786951798	12.0	8.6	3.0	0.09	919.4	7783.1	0.02	0.03
1786951803	9.5	8.9	2.6	0.08	921.9	7783.1	0.02	0.03
1786951808	11.7	8.6	3.0	0.07	925.1	7783.1	0.02	0.03
1786951813	10.5	8.9	2.4	0.07	927.1	7783.1	0.02	0.03
1786951818	28.1	8.8	2.6	0.06	997.7	7783.1	0.02	0.06
1786951823	13.1	8.9	3.2	0.14	936.0	7783.1	0.02	0.04
1786951828	13.0	8.6	1.8	0.13	939.1	7783.1	0.02	0.03
1786951833	8.5	8.7	1.0	0.12	927.7	7783.1	0.02	0.03
1786951838	8.1	8.9	1.2	0.11	938.0	7783.1	0.02	0.03
1786951843	10.9	8.7	1.8	0.10	961.0	7783.1	0.02	0.03
1786951848	11.2	8.6	0.8	0.09	963.0	7783.1	0.02	0.03
1786951853	12.6	8.8	1.0	0.08	967.1	7783.1	0.02	0.03
1786951858	9.2	8.6	1.0	0.08	970.0	7783.1	0.02	0.03
1786951864	11.6	8.8	1.2	0.07	958.2	7783.1	0.02	0.03
1786951869	11.2	9.0	0.8	0.06	965.0	7783.1	0.02	0.03
1786951874	8.3	8.7	1.4	0.06	994.5	7783.1	0.02	0.03
