t_rel	session	ms	outcome	t_abs
0.275	0	17.73	ok	1786954637.397
0.609	0	17.46	ok	1786954637.731
0.943	0	16.86	ok	1786954638.065
1.277	0	17.88	ok	1786954638.399
1.61	0	17.13	ok	1786954638.732
1.944	0	18.66	ok	1786954639.066
2.278	0	17.68	ok	1786954639.400
2.611	0	16.44	ok	1786954639.733
2.945	0	17.28	ok	1786954640.067
3.279	0	16.74	ok	1786954640.401
3.612	0	17.12	ok	1786954640.734
3.946	0	17.4	ok	1786954641.068
4.28	0	16.75	ok	1786954641.402
4.613	0	17.44	ok	1786954641.735
4.947	0	21.15	ok	1786954642.069
5.281	0	16.42	ok	1786954642.403
5.614	0	16.42	ok	1786954642.736
5.948	0	21.07	ok	1786954643.070
6.282	0	16.32	ok	1786954643.404
6.615	0	16.3	ok	1786954643.737
6.949	0	16.9	ok	1786954644.071
7.283	0	17.81	ok	1786954644.405
7.616	0	18.92	ok	1786954644.738
7.95	0	16.6	ok	1786954645.072
8.284	0	16.4	ok	1786954645.406
8.617	0	17.02	ok	1786954645.739
8.951	0	15.64	ok	1786954646.073
9.285	0	16.19	ok	1786954646.407
9.619	0	16.55	ok	1786954646.741
9.952	0	17.28	ok	1786954647.074
10.286	0	16.38	ok	1786954647.408
10.62	0	16.56	ok	1786954647.742
10.953	0	17.38	ok	1786954648.075
11.287	0	16.86	ok	1786954648.409
11.621	0	17.11	ok	1786954648.743
11.954	0	17.19	ok	1786954649.076
12.288	0	16.61	ok	1786954649.410
12.621	0	16.32	ok	1786954649.743
12.955	0	1414.69	ok	1786954650.077
14.37	0	1418.43	ok	1786954651.492
15.789	0	464.83	ok	1786954652.911
16.254	0	488.05	ok	1786954653.376
16.742	0	451.86	ok	1786954653.864
17.194	0	435.26	ok	1786954654.316
17.629	0	488.74	ok	1786954654.751
18.118	0	538.04	ok	1786954655.240
18.656	0	454.38	ok	1786954655.778
19.111	0	454.87	ok	1786954656.233
19.566	0	472.23	ok	1786954656.688
20.038	0	423.66	ok	1786954657.160
20.462	0	494.0	ok	1786954657.584
20.956	0	455.44	ok	1786954658.078
21.411	0	436.99	ok	1786954658.533
21.849	0	456.23	ok	1786954658.971
22.305	0	522.17	ok	1786954659.427
22.827	0	383.87	ok	1786954659.949
23.211	0	434.42	ok	1786954660.333
23.646	0	443.11	ok	1786954660.768
24.089	0	446.89	ok	1786954661.211
24.536	0	487.81	ok	1786954661.658
25.024	0	438.72	ok	1786954662.146
25.463	0	440.9	ok	1786954662.585
25.904	0	456.36	ok	1786954663.026
26.36	0	457.32	ok	1786954663.482
26.818	0	540.91	ok	1786954663.940
27.359	0	404.62	ok	1786954664.481
27.764	0	498.15	ok	1786954664.886
28.262	0	499.02	ok	1786954665.384
28.761	0	417.47	ok	1786954665.883
29.179	0	469.18	ok	1786954666.301
29.648	0	467.63	ok	1786954666.770
30.116	0	460.33	ok	1786954667.238
30.576	0	421.11	ok	1786954667.698
30.997	0	500.79	ok	1786954668.119
31.498	0	453.4	ok	1786954668.620
31.952	0	473.03	ok	1786954669.074
32.425	0	458.44	ok	1786954669.547
32.884	0	438.73	ok	1786954670.006
33.323	0	512.88	ok	1786954670.445
33.836	0	440.26	ok	1786954670.958
34.276	0	442.72	ok	1786954671.398
34.719	0	441.93	ok	1786954671.841
35.161	0	464.48	ok	1786954672.283
35.625	0	511.98	ok	1786954672.747
36.138	0	501.91	ok	1786954673.260
36.64	0	431.49	ok	1786954673.762
37.071	0	458.22	ok	1786954674.193
37.53	0	487.7	ok	1786954674.652
38.017	0	438.16	ok	1786954675.139
38.456	0	431.48	ok	1786954675.578
38.887	0	448.02	ok	1786954676.009
39.336	0	456.46	ok	1786954676.458
39.792	0	487.88	ok	1786954676.914
40.28	0	444.35	ok	1786954677.402
40.725	0	458.77	ok	1786954677.847
41.184	0	453.29	ok	1786954678.306
41.637	0	420.89	ok	1786954678.759
42.058	0	509.31	ok	1786954679.180
42.567	0	455.17	ok	1786954679.689
43.023	0	464.7	ok	1786954680.145
43.488	0	452.65	ok	1786954680.610
43.94	0	454.11	ok	1786954681.062
44.395	0	514.91	ok	1786954681.517
44.91	0	437.67	ok	1786954682.032
45.347	0	440.74	ok	1786954682.469
45.788	0	480.96	ok	1786954682.910
46.269	0	500.67	ok	1786954683.391
46.77	0	461.11	ok	1786954683.892
47.231	0	443.93	ok	1786954684.353
47.675	0	436.53	ok	1786954684.797
48.112	0	429.14	ok	1786954685.234
48.541	0	513.22	ok	1786954685.663
49.055	0	441.83	ok	1786954686.177
49.497	0	455.04	ok	1786954686.619
49.952	0	464.54	ok	1786954687.074
50.417	0	444.31	ok	1786954687.539
50.861	0	513.38	ok	1786954687.983
51.375	0	455.06	ok	1786954688.497
51.83	0	429.65	ok	1786954688.952
52.26	0	462.63	ok	1786954689.382
52.722	0	442.27	ok	1786954689.844
53.165	0	511.99	ok	1786954690.287
53.677	0	463.34	ok	1786954690.799
54.14	0	441.61	ok	1786954691.262
54.582	0	466.98	ok	1786954691.704
55.049	0	424.96	ok	1786954692.171
55.474	0	493.27	ok	1786954692.596
55.968	0	451.02	ok	1786954693.090
56.419	0	453.78	ok	1786954693.541
56.873	0	457.11	ok	1786954693.995
57.33	0	459.74	ok	1786954694.452
57.79	0	496.46	ok	1786954694.912
58.287	0	439.5	ok	1786954695.409
58.726	0	438.88	ok	1786954695.848
59.165	0	476.7	ok	1786954696.287
59.642	0	434.77	ok	1786954696.764
60.077	0	494.21	ok	1786954697.199
60.571	0	490.11	ok	1786954697.693
61.062	0	481.66	ok	1786954698.184
61.543	0	440.81	ok	1786954698.665
61.984	0	503.06	ok	1786954699.106
62.488	0	430.87	ok	1786954699.610
62.919	0	443.62	ok	1786954700.041
63.362	0	433.31	ok	1786954700.484
63.796	0	429.54	ok	1786954700.918
64.226	0	520.69	ok	1786954701.348
64.746	0	431.8	ok	1786954701.868
65.178	0	449.93	ok	1786954702.300
65.628	0	447.52	ok	1786954702.750
66.076	0	435.94	ok	1786954703.198
66.512	0	513.15	ok	1786954703.634
67.025	0	426.0	ok	1786954704.147
67.451	0	457.63	ok	1786954704.573
67.909	0	459.79	ok	1786954705.031
68.369	0	452.37	ok	1786954705.491
68.822	0	519.03	ok	1786954705.944
69.341	0	438.14	ok	1786954706.463
69.779	0	459.28	ok	1786954706.901
70.238	0	442.91	ok	1786954707.360
70.682	0	441.62	ok	1786954707.804
71.123	0	545.34	ok	1786954708.245
71.669	0	569.82	ok	1786954708.791
72.239	0	411.06	ok	1786954709.361
72.65	0	446.41	ok	1786954709.772
73.097	0	494.41	ok	1786954710.219
73.591	0	455.61	ok	1786954710.713
74.047	0	464.7	ok	1786954711.169
74.512	0	471.79	ok	1786954711.634
74.984	0	564.47	ok	1786954712.106
75.548	0	464.64	ok	1786954712.670
76.013	0	477.79	ok	1786954713.135
76.491	0	448.39	ok	1786954713.613
76.939	0	387.65	ok	1786954714.061
77.327	0	541.08	ok	1786954714.449
77.868	0	465.68	ok	1786954714.990
78.334	0	490.22	ok	1786954715.456
78.825	0	571.04	ok	1786954715.947
79.396	0	401.78	ok	1786954716.518
79.798	0	483.95	ok	1786954716.920
80.282	0	423.85	ok	1786954717.404
80.706	0	444.82	ok	1786954717.828
81.151	0	463.34	ok	1786954718.273
81.614	0	444.27	ok	1786954718.736
82.058	0	503.87	ok	1786954719.180
82.562	0	466.87	ok	1786954719.684
83.029	0	443.34	ok	1786954720.151
83.473	0	434.39	ok	1786954720.595
83.908	0	447.41	ok	1786954721.030
84.355	0	494.98	ok	1786954721.477
84.85	0	466.39	ok	1786954721.972
85.317	0	415.53	ok	1786954722.439
85.732	0	447.26	ok	1786954722.854
86.18	0	517.92	ok	1786954723.302
86.698	0	446.84	ok	1786954723.820
87.145	0	430.22	ok	1786954724.267
87.575	0	456.43	ok	1786954724.697
88.032	0	452.46	ok	1786954725.154
88.484	0	499.96	ok	1786954725.606
88.985	0	440.19	ok	1786954726.107
89.425	0	480.8	ok	1786954726.547
89.906	0	449.85	ok	1786954727.028
90.356	0	437.05	ok	1786954727.478
90.793	0	498.01	ok	1786954727.915
91.291	0	471.55	ok	1786954728.413
91.763	0	448.58	ok	1786954728.885
92.212	0	440.6	ok	1786954729.334
92.652	0	463.43	ok	1786954729.774
93.116	0	524.71	ok	1786954730.238
93.641	0	446.96	ok	1786954730.763
94.088	0	438.55	ok	1786954731.210
94.527	0	450.98	ok	1786954731.649
94.978	0	428.03	ok	1786954732.100
95.406	0	487.3	ok	1786954732.528
95.893	0	483.89	ok	1786954733.015
96.377	0	442.84	ok	1786954733.499
96.82	0	485.17	ok	1786954733.942
