epoch	cpu_pct	load_ai_pct	ghz_pct	load1	mem_used_mib	mem_total_mib	rx_mbps	tx_mbps
1786950702	6.4	3.6	0.0	0.06	598.1	7783.1	0.00	0.01
1786950707	6.6	6.2	0.0	0.05	599.8	7783.1	0.01	0.02
1786950712	5.6	6.0	0.0	0.13	601.5	7783.1	0.01	0.02
1786950717	7.2	6.2	0.0	0.12	605.9	7783.1	0.01	0.02
1786950722	8.8	6.2	0.0	0.11	606.9	7783.1	0.01	0.02
1786950727	6.8	6.0	0.0	0.10	607.1	7783.1	0.01	0.02
1786950732	6.2	6.0	0.0	0.09	595.2	7783.1	0.01	0.02
1786950737	7.2	6.2	0.0	0.08	596.7	7783.1	0.01	0.02
1786950742	5.8	5.8	0.0	0.08	598.4	7783.1	0.01	0.02
1786950747	8.8	6.2	0.0	0.07	600.8	7783.1	0.01	0.02
1786950752	6.4	6.0	0.0	0.06	601.6	7783.1	0.01	0.02
1786950757	7.2	6.0	0.0	0.06	601.6	7783.1	0.01	0.02
1786950762	9.0	6.0	0.0	0.05	602.1	7783.1	0.01	0.02
1786950767	7.4	6.2	0.0	0.05	602.8	7783.1	0.01	0.02
1786950772	8.8	6.0	0.0	0.04	591.1	7783.1	0.01	0.02
1786950777	8.0	6.0	0.0	0.04	591.6	7783.1	0.01	0.02
1786950782	10.1	6.2	0.0	0.04	591.6	7783.1	0.01	0.02
1786950787	7.4	6.2	0.0	0.03	592.6	7783.1	0.01	0.02
1786950793	8.0	-1	0.0	0.03	580.1	7783.1	0.01	0.01
