t_rel	session	ms	outcome	t_abs
0.207	0	17.51	ok	1786955293.737
0.541	0	17.81	ok	1786955294.071
0.875	0	16.86	ok	1786955294.405
1.208	0	16.69	ok	1786955294.738
1.542	0	16.61	ok	1786955295.072
1.876	0	17.27	ok	1786955295.406
2.21	0	17.67	ok	1786955295.740
2.543	0	16.63	ok	1786955296.073
2.877	0	21.06	ok	1786955296.407
3.211	0	18.4	ok	1786955296.741
3.544	0	17.08	ok	1786955297.074
3.878	0	16.46	ok	1786955297.408
4.212	0	16.6	ok	1786955297.742
4.545	0	17.01	ok	1786955298.075
4.879	0	16.6	ok	1786955298.409
5.213	0	16.25	ok	1786955298.743
5.546	0	16.72	ok	1786955299.076
5.88	0	15.84	ok	1786955299.410
6.214	0	16.08	ok	1786955299.744
6.547	0	16.45	ok	1786955300.077
6.881	0	16.36	ok	1786955300.411
7.215	0	16.93	ok	1786955300.745
7.548	0	16.98	ok	1786955301.078
7.882	0	16.22	ok	1786955301.412
8.215	0	17.05	ok	1786955301.745
8.549	0	16.94	ok	1786955302.079
8.883	0	16.11	ok	1786955302.413
9.216	0	16.54	ok	1786955302.746
9.55	0	17.49	ok	1786955303.080
9.884	0	1323.25	ok	1786955303.414
11.207	0	875.02	ok	1786955304.737
12.082	0	309.04	ok	1786955305.612
12.415	0	321.61	ok	1786955305.945
12.749	0	372.76	ok	1786955306.279
13.122	0	305.54	ok	1786955306.652
13.455	0	307.69	ok	1786955306.985
13.789	0	329.02	ok	1786955307.319
14.122	0	335.4	ok	1786955307.652
14.458	0	334.5	ok	1786955307.988
14.792	0	376.7	ok	1786955308.322
15.169	0	324.78	ok	1786955308.699
15.502	0	315.9	ok	1786955309.032
15.836	0	330.41	ok	1786955309.366
16.169	0	333.99	ok	1786955309.699
16.503	0	347.34	ok	1786955310.033
16.851	0	363.83	ok	1786955310.381
17.215	0	336.7	ok	1786955310.745
17.552	0	344.01	ok	1786955311.082
17.896	0	331.72	ok	1786955311.426
18.229	0	333.9	ok	1786955311.759
18.563	0	315.26	ok	1786955312.093
18.897	0	361.7	ok	1786955312.427
19.258	0	345.71	ok	1786955312.788
19.604	0	301.77	ok	1786955313.134
19.938	0	316.89	ok	1786955313.468
20.271	0	318.86	ok	1786955313.801
20.605	0	415.86	ok	1786955314.135
21.021	0	386.08	ok	1786955314.551
21.407	0	338.91	ok	1786955314.937
21.746	0	326.38	ok	1786955315.276
22.079	0	338.42	ok	1786955315.609
22.418	0	324.39	ok	1786955315.948
22.751	0	358.13	ok	1786955316.281
23.11	0	324.62	ok	1786955316.640
23.443	0	366.71	ok	1786955316.973
23.81	0	347.99	ok	1786955317.340
24.158	0	323.37	ok	1786955317.688
24.491	0	318.81	ok	1786955318.021
24.825	0	366.38	ok	1786955318.355
25.191	0	338.45	ok	1786955318.721
25.53	0	396.78	ok	1786955319.060
25.927	0	329.11	ok	1786955319.457
26.26	0	329.58	ok	1786955319.790
26.594	0	327.18	ok	1786955320.124
26.927	0	310.38	ok	1786955320.457
27.261	0	329.71	ok	1786955320.791
27.594	0	314.35	ok	1786955321.124
27.927	0	370.89	ok	1786955321.457
28.298	0	335.81	ok	1786955321.828
28.634	0	362.64	ok	1786955322.164
28.997	0	325.33	ok	1786955322.527
29.331	0	321.57	ok	1786955322.861
29.664	0	328.8	ok	1786955323.194
29.997	0	382.87	ok	1786955323.527
30.38	0	319.76	ok	1786955323.910
30.714	0	324.34	ok	1786955324.244
31.047	0	319.37	ok	1786955324.577
31.381	0	328.5	ok	1786955324.911
31.714	0	327.28	ok	1786955325.244
32.047	0	399.73	ok	1786955325.577
32.447	0	338.78	ok	1786955325.977
32.786	0	330.79	ok	1786955326.316
33.12	0	326.16	ok	1786955326.650
33.453	0	310.95	ok	1786955326.983
33.787	0	319.67	ok	1786955327.317
34.12	0	373.06	ok	1786955327.650
34.493	0	347.79	ok	1786955328.023
34.841	0	344.42	ok	1786955328.371
35.186	0	320.3	ok	1786955328.716
35.519	0	346.95	ok	1786955329.049
35.866	0	330.66	ok	1786955329.396
36.2	0	363.07	ok	1786955329.730
36.563	0	340.78	ok	1786955330.093
36.904	0	329.78	ok	1786955330.434
37.237	0	328.3	ok	1786955330.767
37.571	0	330.19	ok	1786955331.101
37.904	0	338.92	ok	1786955331.434
38.243	0	321.04	ok	1786955331.773
38.576	0	377.62	ok	1786955332.106
38.954	0	346.53	ok	1786955332.484
39.301	0	332.55	ok	1786955332.831
39.634	0	323.64	ok	1786955333.164
39.968	0	326.34	ok	1786955333.498
40.301	0	326.35	ok	1786955333.831
40.635	0	378.84	ok	1786955334.165
41.013	0	339.4	ok	1786955334.543
41.353	0	366.34	ok	1786955334.883
41.719	0	334.53	ok	1786955335.249
42.054	0	324.94	ok	1786955335.584
42.388	0	325.28	ok	1786955335.918
