t_rel	session	ms	outcome	t_abs
0.108	0	17.04	ok	1786954098.918
0.442	0	17.65	ok	1786954099.252
0.775	0	18.94	ok	1786954099.585
1.109	0	17.87	ok	1786954099.919
1.443	0	18.63	ok	1786954100.253
1.776	0	20.28	ok	1786954100.586
2.11	0	17.89	ok	1786954100.920
2.444	0	17.53	ok	1786954101.254
2.777	0	17.22	ok	1786954101.587
3.111	0	17.16	ok	1786954101.921
3.445	0	18.21	ok	1786954102.255
3.778	0	17.79	ok	1786954102.588
4.112	0	16.0	ok	1786954102.922
4.446	0	16.85	ok	1786954103.256
4.779	0	16.34	ok	1786954103.589
5.113	0	16.25	ok	1786954103.923
5.447	0	18.23	ok	1786954104.257
5.781	0	18.34	ok	1786954104.591
6.114	0	18.13	ok	1786954104.924
6.448	0	18.25	ok	1786954105.258
6.782	0	357.4	ok	1786954105.592
7.139	0	942.2	ok	1786954105.949
8.082	0	271.82	ok	1786954106.892
8.415	0	159.01	ok	1786954107.225
8.749	0	25.22	ok	1786954107.559
9.082	0	25.73	ok	1786954107.892
9.416	0	47.17	ok	1786954108.226
9.75	0	26.78	ok	1786954108.560
10.083	0	20.94	ok	1786954108.893
10.417	0	25.04	ok	1786954109.227
10.751	0	29.88	ok	1786954109.561
11.084	0	27.48	ok	1786954109.894
11.418	0	25.68	ok	1786954110.228
11.752	0	30.04	ok	1786954110.562
12.085	0	28.66	ok	1786954110.895
12.419	0	26.12	ok	1786954111.229
12.753	0	22.11	ok	1786954111.563
13.086	0	49.28	ok	1786954111.896
13.42	0	26.14	ok	1786954112.230
13.754	0	24.04	ok	1786954112.564
14.087	0	25.28	ok	1786954112.897
14.421	0	27.44	ok	1786954113.231
14.755	0	19.66	ok	1786954113.565
15.088	0	19.91	ok	1786954113.898
15.422	0	27.07	ok	1786954114.232
15.755	0	27.41	ok	1786954114.565
16.089	0	27.69	ok	1786954114.899
16.423	0	20.91	ok	1786954115.233
16.757	0	22.13	ok	1786954115.567
17.09	0	29.81	ok	1786954115.900
17.424	0	27.5	ok	1786954116.234
17.757	0	22.5	ok	1786954116.567
18.091	0	21.07	ok	1786954116.901
18.425	0	31.01	ok	1786954117.235
18.758	0	20.02	ok	1786954117.568
19.092	0	23.98	ok	1786954117.902
19.426	0	28.73	ok	1786954118.236
19.759	0	25.12	ok	1786954118.569
20.093	0	35.09	ok	1786954118.903
20.427	0	24.04	ok	1786954119.237
20.76	0	30.98	ok	1786954119.570
21.094	0	25.24	ok	1786954119.904
21.428	0	25.43	ok	1786954120.238
21.762	0	26.23	ok	1786954120.572
22.095	0	24.61	ok	1786954120.905
22.429	0	19.26	ok	1786954121.239
22.763	0	21.33	ok	1786954121.573
23.096	0	25.51	ok	1786954121.906
23.43	0	29.7	ok	1786954122.240
23.764	0	22.61	ok	1786954122.574
24.097	0	26.03	ok	1786954122.907
24.431	0	25.32	ok	1786954123.241
24.765	0	27.55	ok	1786954123.575
25.098	0	26.25	ok	1786954123.908
25.432	0	30.08	ok	1786954124.242
25.766	0	21.93	ok	1786954124.576
26.099	0	25.88	ok	1786954124.909
26.433	0	30.0	ok	1786954125.243
26.767	0	27.65	ok	1786954125.577
27.1	0	28.04	ok	1786954125.910
27.434	0	28.8	ok	1786954126.244
27.768	0	28.95	ok	1786954126.578
28.101	0	21.53	ok	1786954126.911
28.435	0	26.62	ok	1786954127.245
28.769	0	27.88	ok	1786954127.579
29.102	0	19.09	ok	1786954127.912
29.436	0	29.81	ok	1786954128.246
29.77	0	26.45	ok	1786954128.580
30.103	0	29.25	ok	1786954128.913
30.437	0	27.59	ok	1786954129.247
30.771	0	27.0	ok	1786954129.581
31.105	0	26.84	ok	1786954129.915
31.438	0	21.47	ok	1786954130.248
31.772	0	31.89	ok	1786954130.582
32.106	0	21.62	ok	1786954130.916
32.439	0	28.66	ok	1786954131.249
32.773	0	21.75	ok	1786954131.583
33.107	0	31.24	ok	1786954131.917
33.44	0	27.39	ok	1786954132.250
33.774	0	23.16	ok	1786954132.584
34.108	0	27.87	ok	1786954132.918
