epoch	cpu_pct	load_ai_pct	ghz_pct	load1	mem_used_mib	mem_total_mib	rx_mbps	tx_mbps
1786951015	16.0	0.0	14.4	0.02	912.4	7783.1	0.00	0.00
1786951020	7.4	2.2	2.8	0.02	943.0	7783.1	0.00	0.01
1786951025	6.4	3.0	3.0	0.02	913.0	7783.1	0.00	0.01
1786951030	14.9	13.1	2.4	0.02	918.3	7783.1	0.02	0.04
1786951035	17.0	12.6	3.0	0.01	925.2	7783.1	0.02	0.04
1786951040	13.9	12.7	2.6	0.01	928.6	7783.1	0.02	0.04
1786951045	14.9	12.9	3.0	0.01	932.1	7783.1	0.02	0.04
1786951050	15.3	12.5	2.6	0.01	922.9	7783.1	0.02	0.04
1786951055	13.3	12.9	2.4	0.01	926.8	7783.1	0.02	0.04
1786951060	11.8	12.6	3.3	0.01	935.7	7783.1	0.02	0.04
1786951065	14.5	12.5	1.8	0.01	941.5	7783.1	0.02	0.04
1786951070	16.0	12.4	1.0	0.09	943.9	7783.1	0.02	0.04
1786951075	15.0	12.6	1.2	0.08	950.3	7783.1	0.02	0.04
1786951080	11.3	12.8	1.2	0.07	987.6	7783.1	0.02	0.04
1786951085	11.3	12.6	1.6	0.07	995.9	7783.1	0.02	0.04
1786951090	10.9	12.8	1.2	0.06	999.6	7783.1	0.02	0.04
1786951095	14.8	12.6	0.8	0.06	1004.0	7783.1	0.02	0.04
1786951100	14.8	12.4	1.0	0.05	995.2	7783.1	0.02	0.04
1786951105	11.3	12.5	1.0	0.13	998.3	7783.1	0.02	0.04
1786951110	14.6	12.6	1.2	0.12	1000.3	7783.1	0.02	0.04
1786951115	30.1	-1	-1	0.11	585.5	7783.1	0.02	0.02
