epoch	cpu_pct	load_ai_pct	ghz_pct	load1	mem_used_mib	mem_total_mib	rx_mbps	tx_mbps
1786948624	15.8	0.2	16.2	0.03	890.2	7783.1	0.00	0.00
1786948629	10.0	3.8	3.2	0.03	939.5	7783.1	0.00	0.01
1786948634	11.0	6.8	3.4	0.03	921.5	7783.1	0.01	0.02
1786948639	10.4	6.6	2.8	0.02	913.0	7783.1	0.01	0.02
1786948644	11.8	6.8	3.6	0.02	920.2	7783.1	0.01	0.02
1786948649	10.2	6.8	2.8	0.02	908.6	7783.1	0.01	0.02
1786948654	7.7	6.5	3.4	0.02	901.8	7783.1	0.01	0.02
1786948659	10.2	6.8	3.0	0.02	906.2	7783.1	0.01	0.02
1786948664	9.4	6.8	2.8	0.01	911.1	7783.1	0.01	0.02
1786948669	12.2	6.6	3.8	0.01	911.7	7783.1	0.01	0.02
1786948674	12.0	6.8	2.2	0.01	919.2	7783.1	0.01	0.02
1786948679	13.1	6.6	0.8	0.01	924.6	7783.1	0.01	0.02
1786948684	8.2	6.8	1.4	0.01	940.3	7783.1	0.01	0.02
1786948689	8.6	6.6	1.8	0.01	952.4	7783.1	0.01	0.02
1786948694	8.6	6.6	1.2	0.01	941.9	7783.1	0.01	0.02
1786948699	8.6	7.0	1.0	0.01	945.8	7783.1	0.01	0.02
1786948704	10.6	6.8	1.2	0.01	949.2	7783.1	0.01	0.02
1786948709	7.8	6.6	1.2	0.00	951.9	7783.1	0.01	0.02
1786948714	7.2	7.0	1.2	0.00	954.7	7783.1	0.01	0.02
1786948719	10.2	-1	1.8	0.00	949.7	7783.1	0.01	0.02
