t_rel	session	ms	outcome	t_abs
0.266	0	18.27	ok	1786950841.636
0.599	0	18.88	ok	1786950841.969
0.933	0	18.78	ok	1786950842.303
1.267	0	17.76	ok	1786950842.637
1.6	0	18.06	ok	1786950842.970
1.934	0	18.56	ok	1786950843.304
2.268	0	18.1	ok	1786950843.638
2.601	0	17.26	ok	1786950843.971
2.935	0	17.78	ok	1786950844.305
3.269	0	17.52	ok	1786950844.639
3.602	0	17.96	ok	1786950844.972
3.936	0	17.9	ok	1786950845.306
4.27	0	17.02	ok	1786950845.640
4.603	0	21.01	ok	1786950845.973
4.937	0	16.84	ok	1786950846.307
5.271	0	17.25	ok	1786950846.641
5.604	0	23.96	ok	1786950846.974
5.938	0	18.81	ok	1786950847.308
6.272	0	17.45	ok	1786950847.642
6.605	0	320.55	ok	1786950847.975
6.939	0	967.46	ok	1786950848.309
7.906	0	266.95	ok	1786950849.276
8.24	0	174.82	ok	1786950849.610
8.573	0	31.12	ok	1786950849.943
8.907	0	24.72	ok	1786950850.277
9.241	0	30.08	ok	1786950850.611
9.574	0	26.81	ok	1786950850.944
9.908	0	20.2	ok	1786950851.278
10.242	0	26.69	ok	1786950851.612
10.575	0	22.56	ok	1786950851.945
10.909	0	30.76	ok	1786950852.279
11.243	0	20.31	ok	1786950852.613
11.576	0	25.58	ok	1786950852.946
11.91	0	22.46	ok	1786950853.280
12.244	0	28.57	ok	1786950853.614
12.578	0	26.3	ok	1786950853.948
12.911	0	22.29	ok	1786950854.281
13.245	0	24.85	ok	1786950854.615
13.578	0	24.97	ok	1786950854.948
13.912	0	24.11	ok	1786950855.282
14.245	0	22.93	ok	1786950855.615
14.579	0	25.76	ok	1786950855.949
14.913	0	30.69	ok	1786950856.283
15.246	0	25.31	ok	1786950856.616
15.58	0	28.72	ok	1786950856.950
15.914	0	30.47	ok	1786950857.284
16.248	0	24.29	ok	1786950857.618
16.581	0	25.93	ok	1786950857.951
16.915	0	43.97	ok	1786950858.285
17.249	0	29.09	ok	1786950858.619
17.583	0	28.45	ok	1786950858.953
17.916	0	25.58	ok	1786950859.286
18.25	0	22.46	ok	1786950859.620
18.584	0	22.22	ok	1786950859.954
18.917	0	33.32	ok	1786950860.287
19.251	0	22.01	ok	1786950860.621
19.585	0	22.03	ok	1786950860.955
19.918	0	29.52	ok	1786950861.288
20.252	0	19.8	ok	1786950861.622
20.586	0	28.81	ok	1786950861.956
20.919	0	20.44	ok	1786950862.289
21.253	0	31.04	ok	1786950862.623
21.587	0	21.46	ok	1786950862.957
21.92	0	28.66	ok	1786950863.290
22.254	0	20.5	ok	1786950863.624
22.588	0	25.73	ok	1786950863.958
22.921	0	37.79	ok	1786950864.291
23.255	0	30.55	ok	1786950864.625
23.589	0	21.15	ok	1786950864.959
23.922	0	22.57	ok	1786950865.292
24.256	0	26.06	ok	1786950865.626
24.59	0	29.47	ok	1786950865.960
24.923	0	20.31	ok	1786950866.293
25.257	0	25.72	ok	1786950866.627
25.591	0	23.02	ok	1786950866.961
25.924	0	29.51	ok	1786950867.294
26.258	0	24.22	ok	1786950867.628
26.592	0	23.61	ok	1786950867.962
26.926	0	21.45	ok	1786950868.296
27.259	0	31.41	ok	1786950868.629
27.593	0	25.16	ok	1786950868.963
27.927	0	24.83	ok	1786950869.297
28.26	0	22.48	ok	1786950869.630
28.594	0	24.37	ok	1786950869.964
28.928	0	21.72	ok	1786950870.298
29.262	0	29.26	ok	1786950870.632
29.595	0	22.86	ok	1786950870.965
29.929	0	27.94	ok	1786950871.299
30.263	0	26.24	ok	1786950871.633
30.596	0	28.27	ok	1786950871.966
30.93	0	21.56	ok	1786950872.300
31.264	0	27.27	ok	1786950872.634
31.597	0	30.68	ok	1786950872.967
31.931	0	21.77	ok	1786950873.301
32.265	0	24.72	ok	1786950873.635
32.598	0	23.1	ok	1786950873.968
32.932	0	28.34	ok	1786950874.302
33.266	0	26.43	ok	1786950874.636
33.6	0	22.75	ok	1786950874.970
33.933	0	23.73	ok	1786950875.303
34.267	0	28.33	ok	1786950875.637
34.601	0	27.38	ok	1786950875.971
34.934	0	19.91	ok	1786950876.304
35.268	0	24.36	ok	1786950876.638
35.602	0	20.09	ok	1786950876.972
35.935	0	22.09	ok	1786950877.305
36.269	0	22.64	ok	1786950877.639
36.603	0	25.34	ok	1786950877.973
36.937	0	20.56	ok	1786950878.307
37.27	0	22.35	ok	1786950878.640
