t_rel	session	ms	outcome	t_abs
0.274	0	17.62	ok	1786944098.860
0.608	0	17.67	ok	1786944099.194
0.941	0	17.81	ok	1786944099.527
1.275	0	17.83	ok	1786944099.861
1.609	0	17.07	ok	1786944100.195
1.942	0	18.55	ok	1786944100.528
2.276	0	21.37	ok	1786944100.862
2.61	0	17.28	ok	1786944101.196
2.943	0	17.33	ok	1786944101.529
3.277	0	16.66	ok	1786944101.863
3.611	0	17.36	ok	1786944102.197
3.944	0	18.22	ok	1786944102.530
4.278	0	17.38	ok	1786944102.864
4.612	0	18.09	ok	1786944103.198
4.945	0	16.84	ok	1786944103.531
5.279	0	18.09	ok	1786944103.865
5.613	0	17.45	ok	1786944104.199
5.947	0	17.29	ok	1786944104.533
6.28	0	17.27	ok	1786944104.866
6.614	0	383.81	ok	1786944105.200
6.998	0	1026.52	ok	1786944105.584
8.024	0	212.7	ok	1786944106.610
8.358	0	78.67	ok	1786944106.944
8.692	0	36.67	ok	1786944107.278
9.025	0	21.33	ok	1786944107.611
9.359	0	46.63	ok	1786944107.945
9.693	0	33.33	ok	1786944108.279
10.026	0	25.77	ok	1786944108.612
10.36	0	26.86	ok	1786944108.946
10.694	0	38.29	ok	1786944109.280
11.027	0	26.38	ok	1786944109.613
11.361	0	31.0	ok	1786944109.947
11.695	0	21.38	ok	1786944110.281
12.028	0	30.81	ok	1786944110.614
12.362	0	22.99	ok	1786944110.948
12.696	0	21.13	ok	1786944111.282
13.03	0	24.63	ok	1786944111.616
13.363	0	34.79	ok	1786944111.949
13.697	0	20.18	ok	1786944112.283
14.031	0	21.87	ok	1786944112.617
14.364	0	30.68	ok	1786944112.950
14.698	0	25.54	ok	1786944113.284
15.032	0	19.4	ok	1786944113.618
15.365	0	34.46	ok	1786944113.951
15.699	0	21.0	ok	1786944114.285
16.033	0	22.11	ok	1786944114.619
16.366	0	23.04	ok	1786944114.952
16.7	0	24.53	ok	1786944115.286
17.034	0	21.8	ok	1786944115.620
17.367	0	18.73	ok	1786944115.953
17.701	0	24.65	ok	1786944116.287
18.035	0	25.43	ok	1786944116.621
18.369	0	18.61	ok	1786944116.955
18.702	0	21.81	ok	1786944117.288
19.036	0	22.11	ok	1786944117.622
19.37	0	23.42	ok	1786944117.956
19.703	0	22.25	ok	1786944118.289
20.037	0	28.99	ok	1786944118.623
20.371	0	25.58	ok	1786944118.957
20.704	0	24.35	ok	1786944119.290
21.038	0	28.59	ok	1786944119.624
21.371	0	35.51	ok	1786944119.957
21.705	0	21.52	ok	1786944120.291
22.039	0	20.58	ok	1786944120.625
22.373	0	75.6	ok	1786944120.959
22.706	0	30.06	ok	1786944121.292
23.04	0	24.79	ok	1786944121.626
23.374	0	28.37	ok	1786944121.960
23.707	0	22.8	ok	1786944122.293
24.041	0	28.94	ok	1786944122.627
24.375	0	23.38	ok	1786944122.961
24.708	0	20.81	ok	1786944123.294
25.042	0	22.83	ok	1786944123.628
25.376	0	36.69	ok	1786944123.962
25.709	0	23.01	ok	1786944124.295
26.043	0	26.2	ok	1786944124.629
26.377	0	34.72	ok	1786944124.963
26.71	0	21.58	ok	1786944125.296
27.044	0	33.51	ok	1786944125.630
27.378	0	27.35	ok	1786944125.964
27.712	0	31.78	ok	1786944126.298
28.045	0	23.38	ok	1786944126.631
28.379	0	29.7	ok	1786944126.965
28.713	0	21.22	ok	1786944127.299
29.046	0	22.74	ok	1786944127.632
29.38	0	34.45	ok	1786944127.966
29.714	0	29.77	ok	1786944128.300
30.047	0	40.71	ok	1786944128.633
30.381	0	29.64	ok	1786944128.967
30.715	0	26.49	ok	1786944129.301
31.049	0	21.71	ok	1786944129.635
31.382	0	29.55	ok	1786944129.968
31.716	0	29.63	ok	1786944130.302
32.05	0	23.25	ok	1786944130.636
32.383	0	46.65	ok	1786944130.969
32.717	0	29.04	ok	1786944131.303
33.051	0	21.97	ok	1786944131.637
33.384	0	21.51	ok	1786944131.970
33.718	0	21.87	ok	1786944132.304
34.052	0	21.13	ok	1786944132.638
34.385	0	64.42	ok	1786944132.971
34.719	0	27.37	ok	1786944133.305
35.053	0	21.34	ok	1786944133.639
35.386	0	24.59	ok	1786944133.972
35.72	0	21.37	ok	1786944134.306
36.054	0	28.08	ok	1786944134.640
36.387	0	27.88	ok	1786944134.973
36.721	0	27.15	ok	1786944135.307
37.055	0	21.46	ok	1786944135.641
37.389	0	20.85	ok	1786944135.975
37.722	0	20.72	ok	1786944136.308
38.056	0	22.97	ok	1786944136.642
38.39	0	75.8	ok	1786944136.976
38.723	0	20.83	ok	1786944137.309
39.057	0	29.99	ok	1786944137.643
39.391	0	28.97	ok	1786944137.977
39.724	0	21.53	ok	1786944138.310
40.058	0	22.72	ok	1786944138.644
40.392	0	23.65	ok	1786944138.978
40.725	0	23.31	ok	1786944139.311
41.059	0	28.61	ok	1786944139.645
41.393	0	21.63	ok	1786944139.979
41.727	0	20.07	ok	1786944140.313
42.06	0	21.79	ok	1786944140.646
42.394	0	46.81	ok	1786944140.980
42.727	0	31.71	ok	1786944141.313
43.061	0	21.47	ok	1786944141.647
43.395	0	28.46	ok	1786944141.981
43.729	0	21.67	ok	1786944142.315
44.062	0	21.45	ok	1786944142.648
44.396	0	39.8	ok	1786944142.982
44.73	0	27.58	ok	1786944143.316
45.063	0	22.96	ok	1786944143.649
45.397	0	22.97	ok	1786944143.983
45.731	0	28.68	ok	1786944144.317
46.064	0	20.45	ok	1786944144.650
46.398	0	52.21	ok	1786944144.984
46.732	0	24.05	ok	1786944145.318
47.065	0	31.18	ok	1786944145.651
47.399	0	23.23	ok	1786944145.985
47.733	0	22.08	ok	1786944146.319
48.066	0	20.4	ok	1786944146.652
48.4	0	22.92	ok	1786944146.986
48.734	0	32.73	ok	1786944147.320
49.067	0	21.51	ok	1786944147.653
49.401	0	27.21	ok	1786944147.987
49.735	0	30.33	ok	1786944148.321
50.069	0	29.37	ok	1786944148.655
50.402	0	20.38	ok	1786944148.988
50.736	0	20.16	ok	1786944149.322
51.07	0	35.7	ok	1786944149.656
51.403	0	26.67	ok	1786944149.989
51.737	0	19.52	ok	1786944150.323
52.071	0	26.53	ok	1786944150.657
52.404	0	34.16	ok	1786944150.990
52.738	0	31.1	ok	1786944151.324
53.072	0	30.71	ok	1786944151.658
53.406	0	23.89	ok	1786944151.992
53.739	0	21.05	ok	1786944152.325
54.073	0	34.63	ok	1786944152.659
54.407	0	42.77	ok	1786944152.993
54.74	0	20.87	ok	1786944153.326
55.074	0	21.77	ok	1786944153.660
55.407	0	22.72	ok	1786944153.993
55.741	0	20.67	ok	1786944154.327
56.075	0	29.1	ok	1786944154.661
56.409	0	19.69	ok	1786944154.995
56.742	0	26.55	ok	1786944155.328
57.076	0	34.62	ok	1786944155.662
57.41	0	22.38	ok	1786944155.996
57.743	0	37.96	ok	1786944156.329
58.077	0	19.58	ok	1786944156.663
58.411	0	36.48	ok	1786944156.997
58.744	0	34.9	ok	1786944157.330
59.078	0	22.18	ok	1786944157.664
59.412	0	40.12	ok	1786944157.998
59.745	0	22.15	ok	1786944158.331
60.079	0	20.05	ok	1786944158.665
60.413	0	22.92	ok	1786944158.999
60.747	0	22.71	ok	1786944159.333
61.08	0	30.41	ok	1786944159.666
61.414	0	22.9	ok	1786944160.000
61.747	0	22.48	ok	1786944160.333
62.081	0	65.67	ok	1786944160.667
62.415	0	28.25	ok	1786944161.001
62.748	0	36.54	ok	1786944161.334
63.082	0	35.92	ok	1786944161.668
63.416	0	35.27	ok	1786944162.002
63.749	0	24.19	ok	1786944162.335
64.083	0	34.22	ok	1786944162.669
64.417	0	31.66	ok	1786944163.003
64.75	0	21.67	ok	1786944163.336
65.084	0	21.42	ok	1786944163.670
65.417	0	37.42	ok	1786944164.003
65.751	0	21.63	ok	1786944164.337
66.085	0	19.54	ok	1786944164.671
66.419	0	34.82	ok	1786944165.005
66.752	0	34.67	ok	1786944165.338
67.086	0	27.18	ok	1786944165.672
67.42	0	20.42	ok	1786944166.006
67.753	0	30.02	ok	1786944166.339
68.087	0	21.0	ok	1786944166.673
68.421	0	42.7	ok	1786944167.007
68.754	0	31.69	ok	1786944167.340
69.088	0	22.34	ok	1786944167.674
69.422	0	21.9	ok	1786944168.008
69.755	0	56.56	ok	1786944168.341
70.089	0	20.63	ok	1786944168.675
70.423	0	22.3	ok	1786944169.009
70.756	0	38.28	ok	1786944169.342
71.09	0	29.11	ok	1786944169.676
71.424	0	22.68	ok	1786944170.010
71.757	0	26.09	ok	1786944170.343
72.091	0	26.57	ok	1786944170.677
72.425	0	26.63	ok	1786944171.011
72.759	0	34.82	ok	1786944171.345
73.092	0	32.66	ok	1786944171.678
73.426	0	23.75	ok	1786944172.012
73.76	0	40.01	ok	1786944172.346
74.093	0	36.21	ok	1786944172.679
74.427	0	37.2	ok	1786944173.013
74.761	0	23.64	ok	1786944173.347
75.094	0	22.89	ok	1786944173.680
75.428	0	23.71	ok	1786944174.014
75.762	0	35.43	ok	1786944174.348
76.095	0	21.52	ok	1786944174.681
76.429	0	39.01	ok	1786944175.015
76.763	0	21.7	ok	1786944175.349
77.096	0	20.68	ok	1786944175.682
77.43	0	26.26	ok	1786944176.016
77.764	0	22.49	ok	1786944176.350
78.098	0	22.86	ok	1786944176.684
78.431	0	32.18	ok	1786944177.017
78.765	0	39.55	ok	1786944177.351
79.099	0	22.03	ok	1786944177.685
79.432	0	38.71	ok	1786944178.018
79.766	0	36.72	ok	1786944178.352
80.1	0	21.33	ok	1786944178.686
80.433	0	33.22	ok	1786944179.019
80.767	0	23.89	ok	1786944179.353
81.101	0	24.29	ok	1786944179.687
81.434	0	32.56	ok	1786944180.020
81.768	0	34.07	ok	1786944180.354
82.102	0	41.76	ok	1786944180.688
82.435	0	32.88	ok	1786944181.021
82.769	0	26.77	ok	1786944181.355
83.103	0	24.07	ok	1786944181.689
83.436	0	23.03	ok	1786944182.022
83.77	0	22.84	ok	1786944182.356
84.104	0	24.62	ok	1786944182.690
84.438	0	22.33	ok	1786944183.024
84.771	0	34.04	ok	1786944183.357
85.105	0	31.15	ok	1786944183.691
85.439	0	23.76	ok	1786944184.025
85.772	0	23.05	ok	1786944184.358
86.106	0	22.24	ok	1786944184.692
86.44	0	22.86	ok	1786944185.026
86.773	0	34.19	ok	1786944185.359
87.107	0	36.67	ok	1786944185.693
87.441	0	22.83	ok	1786944186.027
87.774	0	23.28	ok	1786944186.360
88.108	0	37.96	ok	1786944186.694
88.442	0	27.04	ok	1786944187.028
88.775	0	22.36	ok	1786944187.361
89.109	0	37.95	ok	1786944187.695
89.443	0	26.13	ok	1786944188.029
89.776	0	84.4	ok	1786944188.362
90.11	0	23.55	ok	1786944188.696
90.444	0	28.82	ok	1786944189.030
90.777	0	30.88	ok	1786944189.363
91.111	0	36.1	ok	1786944189.697
91.445	0	25.4	ok	1786944190.031
91.778	0	26.39	ok	1786944190.364
92.112	0	21.4	ok	1786944190.698
92.446	0	25.45	ok	1786944191.032
92.779	0	22.18	ok	1786944191.365
93.113	0	28.77	ok	1786944191.699
93.447	0	29.97	ok	1786944192.033
93.78	0	25.43	ok	1786944192.366
94.114	0	90.79	ok	1786944192.700
94.448	0	26.87	ok	1786944193.034
94.781	0	23.83	ok	1786944193.367
95.115	0	26.86	ok	1786944193.701
95.449	0	35.03	ok	1786944194.035
95.783	0	23.82	ok	1786944194.369
96.116	0	35.14	ok	1786944194.702
96.45	0	21.07	ok	1786944195.036
96.784	0	18.87	ok	1786944195.370
97.117	0	17.91	ok	1786944195.703
97.451	0	17.77	ok	1786944196.037
97.785	0	18.61	ok	1786944196.371
