t_rel	session	ms	outcome	t_abs
0.35	0	17.25	ok	1786946097.932
0.683	0	18.64	ok	1786946098.265
1.017	0	17.61	ok	1786946098.599
1.351	0	17.5	ok	1786946098.933
1.684	0	17.24	ok	1786946099.266
2.018	0	18.08	ok	1786946099.600
2.352	0	17.99	ok	1786946099.934
2.685	0	17.36	ok	1786946100.267
3.019	0	16.62	ok	1786946100.601
3.353	0	16.69	ok	1786946100.935
3.686	0	16.7	ok	1786946101.268
4.02	0	18.99	ok	1786946101.602
4.354	0	18.01	ok	1786946101.936
4.687	0	17.62	ok	1786946102.269
5.021	0	17.23	ok	1786946102.603
5.355	0	17.11	ok	1786946102.937
5.688	0	17.23	ok	1786946103.270
6.022	0	17.18	ok	1786946103.604
6.356	0	17.32	ok	1786946103.938
6.689	0	16.47	ok	1786946104.271
7.023	0	17.18	ok	1786946104.605
7.357	0	17.57	ok	1786946104.939
7.69	0	16.45	ok	1786946105.272
8.024	0	16.82	ok	1786946105.606
8.358	0	16.44	ok	1786946105.940
8.691	0	16.03	ok	1786946106.273
9.025	0	16.63	ok	1786946106.607
9.359	0	16.09	ok	1786946106.941
9.692	0	1135.72	ok	1786946107.274
10.828	0	924.23	ok	1786946108.410
11.753	0	327.8	ok	1786946109.335
12.086	0	328.47	ok	1786946109.668
12.419	0	371.12	ok	1786946110.001
12.791	0	325.74	ok	1786946110.373
13.124	0	329.02	ok	1786946110.706
13.458	0	331.02	ok	1786946111.040
13.791	0	347.19	ok	1786946111.373
14.138	0	328.83	ok	1786946111.720
14.472	0	349.95	ok	1786946112.054
14.822	0	322.56	ok	1786946112.404
15.155	0	324.94	ok	1786946112.737
15.489	0	324.57	ok	1786946113.071
15.822	0	336.96	ok	1786946113.404
16.159	0	308.81	ok	1786946113.741
16.493	0	365.3	ok	1786946114.075
16.858	0	327.01	ok	1786946114.440
17.191	0	323.41	ok	1786946114.773
17.525	0	351.76	ok	1786946115.107
17.877	0	336.03	ok	1786946115.459
18.213	0	334.16	ok	1786946115.795
18.547	0	391.75	ok	1786946116.129
18.939	0	298.71	ok	1786946116.521
19.272	0	304.3	ok	1786946116.854
19.606	0	284.4	ok	1786946117.188
19.939	0	292.44	ok	1786946117.521
20.273	0	300.0	ok	1786946117.855
20.606	0	314.8	ok	1786946118.188
20.94	0	368.18	ok	1786946118.522
21.308	0	337.64	ok	1786946118.890
21.646	0	332.32	ok	1786946119.228
21.979	0	318.81	ok	1786946119.561
22.312	0	322.05	ok	1786946119.894
22.646	0	316.83	ok	1786946120.228
22.979	0	351.6	ok	1786946120.561
23.331	0	345.67	ok	1786946120.913
23.677	0	370.13	ok	1786946121.259
24.047	0	362.17	ok	1786946121.629
24.409	0	338.23	ok	1786946121.991
24.748	0	323.58	ok	1786946122.330
25.081	0	374.43	ok	1786946122.663
25.456	0	329.85	ok	1786946123.038
25.789	0	329.27	ok	1786946123.371
26.123	0	330.23	ok	1786946123.705
26.456	0	353.7	ok	1786946124.038
26.81	0	335.32	ok	1786946124.392
27.145	0	355.67	ok	1786946124.727
