t_rel	session	ms	outcome	t_abs
0.112	0	17.13	ok	1786952682.956
0.446	0	17.85	ok	1786952683.290
0.779	0	16.84	ok	1786952683.623
1.113	0	16.72	ok	1786952683.957
1.446	0	16.38	ok	1786952684.290
1.78	0	17.39	ok	1786952684.624
2.114	0	17.64	ok	1786952684.958
2.447	0	16.94	ok	1786952685.291
2.781	0	17.15	ok	1786952685.625
3.115	0	16.91	ok	1786952685.959
3.448	0	16.89	ok	1786952686.292
3.782	0	476.68	ok	1786952686.626
4.259	0	90.56	ok	1786952687.103
4.593	0	32.05	ok	1786952687.437
4.926	0	22.09	ok	1786952687.770
5.26	0	25.58	ok	1786952688.104
5.594	0	29.91	ok	1786952688.438
5.928	0	24.62	ok	1786952688.772
6.261	0	19.88	ok	1786952689.105
6.595	0	18.98	ok	1786952689.439
6.929	0	22.05	ok	1786952689.773
7.262	0	31.61	ok	1786952690.106
7.596	0	19.98	ok	1786952690.440
7.93	0	20.19	ok	1786952690.774
8.263	0	19.78	ok	1786952691.107
8.597	0	19.1	ok	1786952691.441
8.931	0	21.43	ok	1786952691.775
9.264	0	19.99	ok	1786952692.108
9.598	0	21.34	ok	1786952692.442
9.932	0	18.59	ok	1786952692.776
10.266	0	21.41	ok	1786952693.110
10.599	0	23.96	ok	1786952693.443
10.933	0	21.65	ok	1786952693.777
11.267	0	26.61	ok	1786952694.111
11.601	0	20.89	ok	1786952694.445
11.934	0	19.9	ok	1786952694.778
12.268	0	22.23	ok	1786952695.112
12.602	0	25.23	ok	1786952695.446
12.935	0	30.94	ok	1786952695.779
13.269	0	40.24	ok	1786952696.113
13.603	0	23.98	ok	1786952696.447
13.936	0	21.23	ok	1786952696.780
14.27	0	26.3	ok	1786952697.114
14.604	0	21.75	ok	1786952697.448
14.937	0	29.53	ok	1786952697.781
15.271	0	20.8	ok	1786952698.115
15.605	0	21.5	ok	1786952698.449
15.938	0	23.03	ok	1786952698.782
16.272	0	22.43	ok	1786952699.116
16.606	0	21.82	ok	1786952699.450
16.94	0	20.6	ok	1786952699.784
17.273	0	18.79	ok	1786952700.117
17.607	0	19.67	ok	1786952700.451
17.941	0	19.26	ok	1786952700.785
18.274	0	22.27	ok	1786952701.118
18.608	0	22.14	ok	1786952701.452
18.942	0	27.37	ok	1786952701.786
19.275	0	27.28	ok	1786952702.119
19.609	0	19.43	ok	1786952702.453
19.943	0	19.47	ok	1786952702.787
20.276	0	26.33	ok	1786952703.120
20.61	0	20.08	ok	1786952703.454
20.944	0	18.89	ok	1786952703.788
