epoch	cpu_pct	load_ai_pct	ghz_pct	load1	mem_used_mib	mem_total_mib	rx_mbps	tx_mbps
1786948368	17.8	0.0	16.0	0.05	918.9	7783.1	0.00	0.00
1786948374	6.6	2.4	3.2	0.20	952.5	7783.1	0.00	0.01
1786948379	4.6	1.8	3.2	0.19	903.7	7783.1	0.00	0.01
1786948384	8.4	5.0	3.2	0.17	928.4	7783.1	0.01	0.01
1786948389	21.3	16.5	3.4	0.16	931.4	7783.1	0.02	0.05
1786948394	28.4	19.4	3.0	0.14	936.7	7783.1	0.03	0.05
1786948399	23.0	19.8	3.4	0.13	938.9	7783.1	0.03	0.05
1786948404	24.9	19.4	2.8	0.12	932.1	7783.1	0.03	0.05
1786948409	21.7	20.1	3.8	0.11	943.1	7783.1	0.03	0.05
1786948414	24.5	19.7	3.0	0.18	946.0	7783.1	0.03	0.05
1786948419	23.7	19.7	2.0	0.17	950.3	7783.1	0.03	0.05
1786948424	22.8	19.4	1.4	0.15	971.9	7783.1	0.03	0.05
1786948429	56.3	52.5	1.2	0.14	1008.6	7783.1	0.03	0.05
1786948434	58.5	55.9	2.0	0.13	1003.0	7783.1	0.03	0.05
1786948439	64.3	56.0	1.2	0.12	1011.5	7783.1	0.03	0.05
1786948444	55.1	56.3	1.0	0.11	1014.9	7783.1	0.03	0.05
1786948449	59.3	54.5	1.2	0.18	1018.0	7783.1	0.03	0.05
1786948454	26.0	27.6	1.2	0.25	1020.7	7783.1	0.03	0.05
1786948459	22.9	19.9	1.0	0.23	1024.2	7783.1	0.03	0.05
1786948464	19.8	19.6	2.0	0.21	1031.9	7783.1	0.03	0.05
1786948469	43.2	20.1	-1	0.19	623.0	7783.1	0.03	0.05
1786948474	15.3	-1	0.0	0.18	593.2	7783.1	0.02	0.03
