t_rel	session	ms	outcome	t_abs
0.11	0	18.23	ok	1786948920.589
0.444	0	23.31	ok	1786948920.923
0.777	0	18.69	ok	1786948921.256
1.111	0	18.03	ok	1786948921.590
1.445	0	21.77	ok	1786948921.924
1.778	0	19.36	ok	1786948922.257
2.112	0	19.01	ok	1786948922.591
2.446	0	18.58	ok	1786948922.925
2.779	0	23.75	ok	1786948923.258
3.113	0	18.15	ok	1786948923.592
3.447	0	19.01	ok	1786948923.926
3.78	0	18.81	ok	1786948924.259
4.114	0	18.35	ok	1786948924.593
4.448	0	18.41	ok	1786948924.927
4.781	0	17.55	ok	1786948925.260
5.115	0	17.74	ok	1786948925.594
5.449	0	17.67	ok	1786948925.928
5.782	0	17.87	ok	1786948926.261
6.116	0	18.08	ok	1786948926.595
6.45	0	18.55	ok	1786948926.929
6.783	0	288.06	ok	1786948927.262
7.117	0	1162.51	ok	1786948927.596
8.28	0	313.68	ok	1786948928.759
8.613	0	232.29	ok	1786948929.092
8.946	0	185.73	ok	1786948929.425
9.28	0	89.06	ok	1786948929.759
9.614	0	23.46	ok	1786948930.093
9.947	0	25.98	ok	1786948930.426
10.281	0	27.0	ok	1786948930.760
10.615	0	35.53	ok	1786948931.094
10.948	0	23.84	ok	1786948931.427
11.282	0	31.91	ok	1786948931.761
11.616	0	24.47	ok	1786948932.095
11.949	0	25.06	ok	1786948932.428
12.283	0	32.22	ok	1786948932.762
12.617	0	38.17	ok	1786948933.096
12.95	0	26.8	ok	1786948933.429
13.284	0	34.27	ok	1786948933.763
13.618	0	21.42	ok	1786948934.097
13.951	0	36.04	ok	1786948934.430
14.285	0	28.69	ok	1786948934.764
14.619	0	29.34	ok	1786948935.098
14.952	0	32.53	ok	1786948935.431
15.286	0	23.52	ok	1786948935.765
15.62	0	34.36	ok	1786948936.099
15.953	0	34.1	ok	1786948936.432
16.287	0	38.41	ok	1786948936.766
16.621	0	22.6	ok	1786948937.100
16.954	0	32.35	ok	1786948937.433
17.288	0	44.18	ok	1786948937.767
17.622	0	40.6	ok	1786948938.101
17.955	0	27.27	ok	1786948938.434
18.289	0	24.38	ok	1786948938.768
18.623	0	56.31	ok	1786948939.102
18.956	0	34.59	ok	1786948939.435
19.29	0	25.03	ok	1786948939.769
19.624	0	41.03	ok	1786948940.103
19.957	0	41.63	ok	1786948940.436
20.291	0	36.32	ok	1786948940.770
20.625	0	28.8	ok	1786948941.104
20.958	0	25.23	ok	1786948941.437
21.292	0	54.53	ok	1786948941.771
21.626	0	31.59	ok	1786948942.105
21.96	0	30.43	ok	1786948942.439
22.293	0	44.0	ok	1786948942.772
22.627	0	24.93	ok	1786948943.106
22.961	0	33.23	ok	1786948943.440
23.294	0	40.04	ok	1786948943.773
23.628	0	24.51	ok	1786948944.107
23.961	0	86.19	ok	1786948944.440
24.295	0	41.03	ok	1786948944.774
24.629	0	29.9	ok	1786948945.108
24.962	0	35.21	ok	1786948945.441
25.296	0	37.82	ok	1786948945.775
25.63	0	37.36	ok	1786948946.109
25.963	0	35.04	ok	1786948946.442
26.297	0	39.25	ok	1786948946.776
26.631	0	33.67	ok	1786948947.110
26.964	0	31.63	ok	1786948947.443
27.298	0	65.49	ok	1786948947.777
27.632	0	44.53	ok	1786948948.111
27.965	0	39.0	ok	1786948948.444
28.299	0	41.12	ok	1786948948.778
28.633	0	31.29	ok	1786948949.112
28.966	0	31.62	ok	1786948949.445
29.3	0	35.81	ok	1786948949.779
29.634	0	39.76	ok	1786948950.113
29.967	0	66.65	ok	1786948950.446
30.301	0	26.88	ok	1786948950.780
30.635	0	29.45	ok	1786948951.114
30.968	0	33.55	ok	1786948951.447
31.302	0	41.29	ok	1786948951.781
31.636	0	39.22	ok	1786948952.115
31.969	0	36.24	ok	1786948952.448
32.303	0	38.39	ok	1786948952.782
32.637	0	33.79	ok	1786948953.116
32.97	0	41.81	ok	1786948953.449
33.304	0	33.16	ok	1786948953.783
33.638	0	34.88	ok	1786948954.117
33.971	0	29.8	ok	1786948954.450
34.305	0	37.28	ok	1786948954.784
34.639	0	36.93	ok	1786948955.118
34.972	0	38.31	ok	1786948955.451
35.306	0	30.92	ok	1786948955.785
35.64	0	40.34	ok	1786948956.119
35.973	0	27.65	ok	1786948956.452
36.307	0	34.24	ok	1786948956.786
36.641	0	38.18	ok	1786948957.120
36.974	0	36.77	ok	1786948957.453
37.308	0	27.46	ok	1786948957.787
37.641	0	30.0	ok	1786948958.120
37.975	0	34.08	ok	1786948958.454
38.309	0	32.94	ok	1786948958.788
38.642	0	34.84	ok	1786948959.121
38.976	0	33.17	ok	1786948959.455
39.31	0	34.52	ok	1786948959.789
39.643	0	25.87	ok	1786948960.122
39.977	0	36.58	ok	1786948960.456
40.311	0	32.85	ok	1786948960.790
40.645	0	43.33	ok	1786948961.124
40.978	0	39.2	ok	1786948961.457
41.312	0	28.22	ok	1786948961.791
41.646	0	32.8	ok	1786948962.125
41.979	0	23.14	ok	1786948962.458
42.313	0	41.9	ok	1786948962.792
42.647	0	28.04	ok	1786948963.126
42.98	0	41.55	ok	1786948963.459
43.314	0	29.48	ok	1786948963.793
43.648	0	39.53	ok	1786948964.127
43.981	0	38.39	ok	1786948964.460
44.315	0	29.36	ok	1786948964.794
44.649	0	74.64	ok	1786948965.128
44.982	0	30.65	ok	1786948965.461
45.316	0	37.6	ok	1786948965.795
45.65	0	36.43	ok	1786948966.129
45.983	0	34.34	ok	1786948966.462
46.317	0	29.1	ok	1786948966.796
46.651	0	32.07	ok	1786948967.130
46.984	0	25.05	ok	1786948967.463
47.318	0	24.25	ok	1786948967.797
47.652	0	35.73	ok	1786948968.131
47.985	0	32.95	ok	1786948968.464
48.319	0	36.69	ok	1786948968.798
48.653	0	35.91	ok	1786948969.132
48.986	0	40.03	ok	1786948969.465
49.32	0	25.08	ok	1786948969.799
49.654	0	35.77	ok	1786948970.133
49.987	0	36.25	ok	1786948970.466
50.321	0	31.35	ok	1786948970.800
50.655	0	61.13	ok	1786948971.134
50.988	0	35.36	ok	1786948971.467
51.322	0	31.95	ok	1786948971.801
51.656	0	29.1	ok	1786948972.135
51.989	0	37.73	ok	1786948972.468
52.323	0	28.76	ok	1786948972.802
52.657	0	29.17	ok	1786948973.136
52.99	0	26.71	ok	1786948973.469
53.324	0	48.77	ok	1786948973.803
53.658	0	38.72	ok	1786948974.137
53.991	0	90.31	ok	1786948974.470
54.325	0	29.45	ok	1786948974.804
54.659	0	28.54	ok	1786948975.138
54.992	0	25.09	ok	1786948975.471
55.326	0	28.1	ok	1786948975.805
55.66	0	34.98	ok	1786948976.139
55.993	0	35.53	ok	1786948976.472
56.327	0	29.36	ok	1786948976.806
56.661	0	25.15	ok	1786948977.140
56.994	0	26.9	ok	1786948977.473
57.328	0	29.86	ok	1786948977.807
57.661	0	35.8	ok	1786948978.140
57.995	0	30.08	ok	1786948978.474
58.329	0	25.85	ok	1786948978.808
58.662	0	40.28	ok	1786948979.141
58.996	0	35.18	ok	1786948979.475
59.33	0	44.37	ok	1786948979.809
59.663	0	28.2	ok	1786948980.142
59.997	0	42.04	ok	1786948980.476
60.331	0	26.61	ok	1786948980.810
60.664	0	28.69	ok	1786948981.143
