epoch	cpu_pct	load_ai_pct	ghz_pct	load1	mem_used_mib	mem_total_mib	rx_mbps	tx_mbps
1786952922	7.6	4.0	0.0	0.06	597.7	7783.1	0.00	0.00
1786952927	12.3	12.3	0.0	0.06	603.6	7783.1	0.01	0.02
1786952932	21.5	19.9	0.0	0.05	606.8	7783.1	0.02	0.03
1786952937	23.8	20.2	0.0	0.05	607.2	7783.1	0.02	0.03
1786952942	22.1	20.5	0.0	0.04	607.2	7783.1	0.02	0.03
1786952947	21.5	20.5	0.0	0.04	608.3	7783.1	0.02	0.03
1786952952	21.3	20.3	0.0	0.04	609.2	7783.1	0.02	0.03
1786952957	20.8	20.6	0.0	0.11	609.7	7783.1	0.02	0.03
1786952962	24.0	20.6	0.0	0.26	610.2	7783.1	0.02	0.03
1786952967	20.8	20.8	0.0	0.24	611.9	7783.1	0.02	0.03
1786952973	20.2	21.2	0.0	0.22	613.9	7783.1	0.02	0.03
1786952978	24.6	20.4	0.0	0.21	614.4	7783.1	0.02	0.03
1786952983	21.9	20.5	0.0	0.17	614.6	7783.1	0.02	0.03
1786952988	25.1	19.9	0.0	0.16	617.1	7783.1	0.02	0.03
1786952993	23.2	20.8	0.0	0.15	617.1	7783.1	0.02	0.03
1786952998	22.1	21.1	0.0	0.13	618.8	7783.1	0.02	0.03
1786953003	25.2	21.0	0.0	0.12	619.0	7783.1	0.02	0.03
1786953008	21.9	20.9	0.0	0.19	619.0	7783.1	0.02	0.03
1786953013	18.1	20.7	0.0	0.18	619.0	7783.1	0.02	0.03
