epoch	cpu_pct	load_ai_pct	ghz_pct	load1	mem_used_mib	mem_total_mib	rx_mbps	tx_mbps
1786947408	24.0	0.2	22.2	0.79	924.8	7783.1	0.00	0.00
1786947413	11.8	4.8	5.8	0.72	886.2	7783.1	0.00	0.01
1786947418	12.9	3.8	5.4	0.67	878.7	7783.1	0.00	0.01
1786947423	16.4	10.0	6.0	0.61	894.5	7783.1	0.01	0.01
1786947428	32.8	26.0	5.0	0.64	901.1	7783.1	0.02	0.04
1786947433	44.2	33.6	6.4	0.59	922.1	7783.1	0.03	0.05
1786947438	42.2	34.7	5.0	0.54	924.5	7783.1	0.03	0.05
1786947443	46.8	35.2	5.8	0.50	929.8	7783.1	0.03	0.05
1786947448	46.6	39.7	5.5	0.62	919.4	7783.1	0.03	0.05
1786947453	45.1	37.1	5.0	0.57	921.6	7783.1	0.03	0.05
1786947458	42.8	38.3	4.9	0.52	977.4	7783.1	0.03	0.05
1786947463	45.1	37.8	4.0	0.64	991.8	7783.1	0.03	0.05
1786947468	45.8	38.4	3.0	0.59	996.7	7783.1	0.03	0.05
1786947473	202.6	191.9	3.0	0.78	989.5	7783.1	0.03	0.05
1786947478	245.1	240.1	3.0	0.80	994.3	7783.1	0.03	0.05
1786947483	248.6	242.0	3.0	0.98	997.0	7783.1	0.03	0.05
1786947488	154.2	150.4	3.0	0.98	1001.4	7783.1	0.03	0.05
1786947493	155.6	152.6	3.4	0.98	1026.9	7783.1	0.03	0.05
1786947498	54.9	49.4	3.8	0.90	1023.7	7783.1	0.03	0.05
1786947503	49.2	38.0	4.0	0.91	1028.3	7783.1	0.03	0.05
1786947508	73.1	39.3	-1	0.84	622.6	7783.1	0.03	0.04
1786947513	33.8	-1	0.0	0.85	595.5	7783.1	0.02	0.03
