epoch	cpu_pct	load_ai_pct	ghz_pct	load1	mem_used_mib	mem_total_mib	rx_mbps	tx_mbps
1786945471	15.0	0.0	14.2	0.08	892.2	7783.1	0.00	0.00
1786945476	10.1	3.8	3.2	0.08	892.1	7783.1	0.01	0.01
1786945481	10.2	6.0	2.6	0.07	896.8	7783.1	0.01	0.02
1786945487	9.8	6.0	2.4	0.07	910.6	7783.1	0.01	0.02
1786945492	9.6	5.8	3.0	0.06	898.1	7783.1	0.01	0.02
1786945497	23.0	5.8	2.8	0.06	911.6	7783.1	0.02	0.04
1786945502	11.7	6.0	2.8	0.05	901.8	7783.1	0.01	0.02
1786945507	8.4	6.0	2.6	0.05	904.4	7783.1	0.01	0.02
1786945512	8.8	6.0	3.0	0.04	913.2	7783.1	0.01	0.02
1786945517	7.6	5.8	2.6	0.04	915.1	7783.1	0.01	0.02
1786945522	9.0	5.8	2.0	0.04	911.8	7783.1	0.01	0.02
1786945527	7.8	6.0	1.0	0.03	939.5	7783.1	0.01	0.02
1786945532	8.2	5.8	1.8	0.03	968.3	7783.1	0.01	0.02
1786945537	8.6	6.0	1.0	0.03	973.2	7783.1	0.01	0.02
1786945542	9.0	6.2	1.2	0.02	963.9	7783.1	0.01	0.02
1786945547	8.8	5.8	0.8	0.02	968.1	7783.1	0.01	0.02
1786945552	6.8	6.0	1.0	0.02	971.8	7783.1	0.01	0.02
1786945557	8.0	6.0	1.2	0.02	976.4	7783.1	0.01	0.02
1786945562	7.6	6.2	1.0	0.02	982.0	7783.1	0.01	0.02
1786945567	8.6	-1	1.8	0.02	976.1	7783.1	0.01	0.02
