t_rel	session	ms	outcome	t_abs
0.345	0	21.61	ok	1786954770.344
0.678	0	17.02	ok	1786954770.677
1.012	0	17.58	ok	1786954771.011
1.346	0	16.82	ok	1786954771.345
1.679	0	16.3	ok	1786954771.678
2.013	0	16.87	ok	1786954772.012
2.347	0	16.73	ok	1786954772.346
2.68	0	16.58	ok	1786954772.679
3.014	0	15.84	ok	1786954773.013
3.348	0	16.98	ok	1786954773.347
3.682	0	16.74	ok	1786954773.681
4.015	0	16.04	ok	1786954774.014
4.349	0	16.9	ok	1786954774.348
4.683	0	17.59	ok	1786954774.682
5.016	0	17.81	ok	1786954775.015
5.35	0	17.02	ok	1786954775.349
5.684	0	17.04	ok	1786954775.683
6.017	0	16.54	ok	1786954776.016
6.351	0	16.95	ok	1786954776.350
6.684	0	17.2	ok	1786954776.683
7.018	0	16.43	ok	1786954777.017
7.352	0	16.29	ok	1786954777.351
7.685	0	16.7	ok	1786954777.684
8.019	0	20.31	ok	1786954778.018
8.352	0	16.59	ok	1786954778.351
8.686	0	18.53	ok	1786954778.685
9.02	0	16.83	ok	1786954779.019
9.354	0	17.01	ok	1786954779.353
9.687	0	595.18	ok	1786954779.686
10.282	0	1492.11	ok	1786954780.281
11.775	0	340.48	ok	1786954781.774
12.115	0	335.74	ok	1786954782.114
12.451	0	371.56	ok	1786954782.450
12.823	0	312.27	ok	1786954782.822
13.156	0	306.32	ok	1786954783.155
13.49	0	340.73	ok	1786954783.489
13.831	0	295.86	ok	1786954783.830
14.164	0	303.81	ok	1786954784.163
14.497	0	296.45	ok	1786954784.496
14.831	0	327.81	ok	1786954784.830
15.164	0	347.02	ok	1786954785.163
15.512	0	334.67	ok	1786954785.511
15.846	0	310.86	ok	1786954785.845
16.18	0	323.66	ok	1786954786.179
16.513	0	326.08	ok	1786954786.512
16.847	0	364.36	ok	1786954786.846
17.211	0	312.59	ok	1786954787.210
17.545	0	321.8	ok	1786954787.544
17.878	0	317.68	ok	1786954787.877
18.212	0	410.0	ok	1786954788.211
18.622	0	292.49	ok	1786954788.621
18.955	0	273.46	ok	1786954788.954
19.289	0	321.32	ok	1786954789.288
19.622	0	321.32	ok	1786954789.621
19.955	0	317.54	ok	1786954789.954
20.289	0	316.51	ok	1786954790.288
20.622	0	321.13	ok	1786954790.621
20.956	0	331.69	ok	1786954790.955
21.289	0	372.87	ok	1786954791.288
21.662	0	324.76	ok	1786954791.661
21.996	0	320.61	ok	1786954791.995
22.329	0	309.42	ok	1786954792.328
22.662	0	314.17	ok	1786954792.661
22.996	0	307.05	ok	1786954792.995
23.329	0	343.43	ok	1786954793.328
23.673	0	345.48	ok	1786954793.672
