epoch	cpu_pct	load_ai_pct	ghz_pct	load1	mem_used_mib	mem_total_mib	rx_mbps	tx_mbps
1786946652	13.4	0.0	14.2	0.04	885.0	7783.1	0.00	0.00
1786946657	8.0	3.0	2.8	0.04	935.1	7783.1	0.00	0.01
1786946662	10.6	6.2	2.8	0.03	904.6	7783.1	0.01	0.02
1786946667	8.8	6.0	2.6	0.03	912.2	7783.1	0.01	0.02
1786946672	9.8	6.0	3.0	0.03	899.5	7783.1	0.01	0.02
1786946677	8.2	6.2	2.6	0.02	901.8	7783.1	0.01	0.02
1786946682	10.2	6.0	3.0	0.02	893.4	7783.1	0.01	0.02
1786946687	8.8	5.8	2.4	0.02	896.8	7783.1	0.01	0.02
1786946692	10.6	6.2	3.0	0.02	909.8	7783.1	0.01	0.02
1786946697	10.0	6.0	2.6	0.02	905.6	7783.1	0.01	0.02
1786946702	26.4	5.8	2.2	0.02	909.9	7783.1	0.02	0.04
1786946707	5.8	5.8	1.0	0.01	935.5	7783.1	0.01	0.02
1786946712	10.4	6.0	1.8	0.01	967.9	7783.1	0.01	0.02
1786946717	7.2	6.0	1.2	0.01	972.4	7783.1	0.01	0.02
1786946723	8.2	5.8	0.8	0.01	974.5	7783.1	0.01	0.02
1786946728	6.6	6.0	1.2	0.01	965.2	7783.1	0.01	0.02
1786946733	7.0	6.0	1.0	0.01	968.1	7783.1	0.01	0.02
1786946738	8.2	6.0	1.0	0.01	970.8	7783.1	0.01	0.02
1786946743	8.6	5.8	1.0	0.01	974.0	7783.1	0.01	0.02
1786946748	8.0	-1	1.6	0.01	976.7	7783.1	0.01	0.02
