t_rel	session	ms	outcome	t_abs
0.332	0	17.52	ok	1786955684.042
0.666	0	18.05	ok	1786955684.376
0.999	0	17.19	ok	1786955684.709
1.333	0	17.25	ok	1786955685.043
1.667	0	16.63	ok	1786955685.377
2.0	0	19.32	ok	1786955685.710
2.334	0	16.92	ok	1786955686.044
2.668	0	16.42	ok	1786955686.378
3.001	0	16.1	ok	1786955686.711
3.335	0	16.76	ok	1786955687.045
3.669	0	16.96	ok	1786955687.379
4.002	0	16.17	ok	1786955687.712
4.336	0	16.64	ok	1786955688.046
4.67	0	17.13	ok	1786955688.380
5.003	0	15.96	ok	1786955688.713
5.337	0	16.12	ok	1786955689.047
5.67	0	16.58	ok	1786955689.380
6.004	0	16.5	ok	1786955689.714
6.338	0	16.07	ok	1786955690.048
6.671	0	16.73	ok	1786955690.381
7.005	0	16.54	ok	1786955690.715
7.339	0	17.39	ok	1786955691.049
7.672	0	16.67	ok	1786955691.382
8.006	0	16.6	ok	1786955691.716
8.34	0	21.12	ok	1786955692.050
8.673	0	16.28	ok	1786955692.383
9.007	0	16.61	ok	1786955692.717
9.341	0	16.67	ok	1786955693.051
9.674	0	16.54	ok	1786955693.384
10.008	0	16.79	ok	1786955693.718
10.342	0	16.21	ok	1786955694.052
10.675	0	16.94	ok	1786955694.385
11.009	0	16.24	ok	1786955694.719
11.343	0	16.5	ok	1786955695.053
11.676	0	16.2	ok	1786955695.386
12.01	0	16.36	ok	1786955695.720
12.344	0	16.15	ok	1786955696.054
12.677	0	16.62	ok	1786955696.387
13.011	0	802.25	ok	1786955696.721
13.813	0	1901.32	ok	1786955697.523
15.715	0	524.81	ok	1786955699.425
16.24	0	471.31	ok	1786955699.950
16.711	0	436.42	ok	1786955700.421
17.148	0	420.97	ok	1786955700.858
17.569	0	483.11	ok	1786955701.279
18.052	0	438.22	ok	1786955701.762
18.491	0	484.72	ok	1786955702.201
18.975	0	452.98	ok	1786955702.685
19.428	0	438.81	ok	1786955703.138
19.867	0	463.4	ok	1786955703.577
20.331	0	423.84	ok	1786955704.041
20.755	0	475.25	ok	1786955704.465
21.23	0	446.78	ok	1786955704.940
21.677	0	449.03	ok	1786955705.387
22.126	0	452.39	ok	1786955705.836
22.579	0	443.39	ok	1786955706.289
23.022	0	479.29	ok	1786955706.732
23.502	0	492.17	ok	1786955707.212
23.994	0	436.28	ok	1786955707.704
24.431	0	447.28	ok	1786955708.141
24.878	0	498.29	ok	1786955708.588
25.376	0	451.71	ok	1786955709.086
25.828	0	434.47	ok	1786955709.538
26.263	0	436.38	ok	1786955709.973
26.699	0	442.27	ok	1786955710.409
27.142	0	507.79	ok	1786955710.852
27.65	0	433.77	ok	1786955711.360
28.084	0	445.02	ok	1786955711.794
28.529	0	445.33	ok	1786955712.239
28.974	0	463.87	ok	1786955712.684
29.438	0	481.6	ok	1786955713.148
29.92	0	445.89	ok	1786955713.630
30.366	0	417.32	ok	1786955714.076
30.783	0	448.03	ok	1786955714.493
31.232	0	494.16	ok	1786955714.942
31.726	0	463.17	ok	1786955715.436
32.189	0	430.06	ok	1786955715.899
32.619	0	435.85	ok	1786955716.329
33.055	0	438.51	ok	1786955716.765
33.494	0	486.76	ok	1786955717.204
33.981	0	468.91	ok	1786955717.691
34.45	0	430.43	ok	1786955718.160
34.881	0	450.21	ok	1786955718.591
35.331	0	476.87	ok	1786955719.041
35.808	0	491.84	ok	1786955719.518
36.3	0	457.05	ok	1786955720.010
36.757	0	431.86	ok	1786955720.467
37.189	0	440.7	ok	1786955720.899
37.63	0	482.84	ok	1786955721.340
38.113	0	435.67	ok	1786955721.823
38.549	0	446.13	ok	1786955722.259
38.995	0	466.46	ok	1786955722.705
39.462	0	448.42	ok	1786955723.172
39.91	0	485.68	ok	1786955723.620
40.396	0	448.61	ok	1786955724.106
40.845	0	435.42	ok	1786955724.555
41.28	0	456.77	ok	1786955724.990
41.737	0	449.53	ok	1786955725.447
42.187	0	490.07	ok	1786955725.897
42.677	0	487.67	ok	1786955726.387
43.165	0	439.66	ok	1786955726.875
43.605	0	433.75	ok	1786955727.315
44.038	0	443.19	ok	1786955727.748
44.482	0	483.64	ok	1786955728.192
44.966	0	449.27	ok	1786955728.676
45.415	0	446.67	ok	1786955729.125
45.862	0	458.5	ok	1786955729.572
46.32	0	453.45	ok	1786955730.030
46.774	0	510.98	ok	1786955730.484
47.285	0	435.03	ok	1786955730.995
47.72	0	446.32	ok	1786955731.430
48.167	0	461.49	ok	1786955731.877
48.628	0	497.83	ok	1786955732.338
49.126	0	464.6	ok	1786955732.836
49.591	0	477.79	ok	1786955733.301
50.069	0	529.34	ok	1786955733.779
50.599	0	560.71	ok	1786955734.309
51.159	0	379.35	ok	1786955734.869
51.539	0	431.03	ok	1786955735.249
51.97	0	463.07	ok	1786955735.680
52.433	0	440.68	ok	1786955736.143
52.874	0	489.95	ok	1786955736.584
53.364	0	473.7	ok	1786955737.074
53.838	0	425.08	ok	1786955737.548
54.263	0	469.4	ok	1786955737.973
54.733	0	463.78	ok	1786955738.443
55.197	0	488.58	ok	1786955738.907
55.685	0	412.03	ok	1786955739.395
56.098	0	447.88	ok	1786955739.808
56.546	0	448.17	ok	1786955740.256
56.994	0	456.72	ok	1786955740.704
57.451	0	496.2	ok	1786955741.161
57.947	0	458.34	ok	1786955741.657
58.406	0	417.18	ok	1786955742.116
58.823	0	462.97	ok	1786955742.533
59.286	0	489.45	ok	1786955742.996
59.776	0	442.37	ok	1786955743.486
60.218	0	448.56	ok	1786955743.928
60.667	0	463.58	ok	1786955744.377
61.13	0	445.08	ok	1786955744.840
61.576	0	517.39	ok	1786955745.286
62.093	0	423.45	ok	1786955745.803
62.517	0	458.54	ok	1786955746.227
62.976	0	450.8	ok	1786955746.686
63.426	0	454.0	ok	1786955747.136
63.881	0	530.33	ok	1786955747.591
64.411	0	417.48	ok	1786955748.121
64.829	0	462.17	ok	1786955748.539
65.291	0	453.62	ok	1786955749.001
65.745	0	461.0	ok	1786955749.455
66.206	0	485.67	ok	1786955749.916
66.692	0	442.69	ok	1786955750.402
67.134	0	450.98	ok	1786955750.844
67.585	0	476.98	ok	1786955751.295
68.063	0	443.63	ok	1786955751.773
68.506	0	504.8	ok	1786955752.216
