epoch	cpu_pct	load_ai_pct	ghz_pct	load1	mem_used_mib	mem_total_mib	rx_mbps	tx_mbps
1786944474	6.0	3.6	0.0	0.03	584.8	7783.1	0.00	0.01
1786944479	7.2	6.2	0.0	0.03	587.0	7783.1	0.01	0.02
1786944484	6.6	6.0	0.0	0.02	588.4	7783.1	0.01	0.02
1786944489	7.4	6.2	0.0	0.02	588.4	7783.1	0.01	0.02
1786944494	9.9	6.0	0.0	0.10	588.7	7783.1	0.01	0.02
1786944499	6.4	6.0	0.0	0.09	589.9	7783.1	0.01	0.02
1786944504	6.6	6.0	0.0	0.08	589.9	7783.1	0.01	0.02
1786944509	6.4	5.6	0.0	0.08	590.4	7783.1	0.01	0.02
1786944514	6.4	6.0	0.0	0.07	590.9	7783.1	0.01	0.02
1786944519	6.6	5.8	0.0	0.06	594.2	7783.1	0.01	0.02
1786944525	7.6	6.0	0.0	0.06	594.5	7783.1	0.01	0.02
1786944530	7.4	6.0	0.0	0.05	594.5	7783.1	0.01	0.02
1786944535	7.8	6.0	0.0	0.05	594.7	7783.1	0.01	0.02
1786944540	8.8	6.0	0.0	0.13	596.7	7783.1	0.01	0.02
1786944545	8.4	5.8	0.0	0.12	596.7	7783.1	0.01	0.02
1786944550	7.0	5.8	0.0	0.11	596.9	7783.1	0.01	0.02
1786944555	7.0	6.0	0.0	0.10	597.4	7783.1	0.01	0.02
1786944560	6.0	5.8	0.0	0.09	597.9	7783.1	0.01	0.02
1786944565	6.4	-1	0.0	0.16	584.7	7783.1	0.01	0.01
