epoch	cpu_pct	load_ai_pct	ghz_pct	load1	mem_used_mib	mem_total_mib	rx_mbps	tx_mbps
1786952076	4.2	2.0	0.0	0.03	611.3	7783.1	0.00	0.00
1786952081	3.6	3.0	0.0	0.02	615.3	7783.1	0.00	0.01
1786952086	16.3	12.3	0.0	0.02	618.4	7783.1	0.02	0.03
1786952091	14.0	13.0	0.0	0.02	619.9	7783.1	0.02	0.04
1786952096	13.7	12.9	0.0	0.02	623.8	7783.1	0.02	0.04
1786952101	12.3	12.7	0.0	0.02	612.0	7783.1	0.02	0.04
1786952106	11.7	13.1	0.0	0.02	612.0	7783.1	0.02	0.04
1786952111	12.3	12.7	0.0	0.01	612.5	7783.1	0.02	0.04
1786952116	14.4	12.8	0.0	0.01	612.7	7783.1	0.02	0.04
1786952121	33.8	12.8	0.0	0.01	631.1	7783.1	0.03	0.09
1786952126	12.7	12.9	0.0	0.01	621.5	7783.1	0.02	0.04
1786952131	12.7	12.7	0.0	0.01	622.0	7783.1	0.02	0.04
1786952136	12.3	12.5	0.0	0.01	610.7	7783.1	0.02	0.04
1786952141	11.5	12.7	0.0	0.01	613.7	7783.1	0.02	0.04
1786952146	12.5	12.7	0.0	0.01	614.4	7783.1	0.02	0.04
1786952151	11.1	12.7	0.0	0.01	615.1	7783.1	0.02	0.04
1786952156	13.1	12.9	0.0	0.00	615.9	7783.1	0.02	0.04
1786952161	16.1	12.5	0.0	0.00	616.1	7783.1	0.02	0.04
1786952166	11.7	12.7	0.0	0.00	617.6	7783.1	0.02	0.04
1786952171	11.7	-1	0.0	0.00	593.5	7783.1	0.02	0.03
