epoch	cpu_pct	load_ai_pct	ghz_pct	load1	mem_used_mib	mem_total_mib	rx_mbps	tx_mbps
1786949561	14.8	0.0	14.2	0.11	922.2	7783.1	0.00	0.00
1786949566	7.4	3.4	2.6	0.10	946.9	7783.1	0.00	0.01
1786949571	5.6	3.0	3.0	0.09	901.9	7783.1	0.01	0.01
1786949576	7.2	3.2	2.6	0.08	911.5	7783.1	0.01	0.01
1786949581	8.2	3.0	3.0	0.08	909.7	7783.1	0.01	0.01
1786949586	6.4	3.2	2.6	0.06	912.9	7783.1	0.01	0.01
1786949591	7.2	3.0	2.8	0.06	915.6	7783.1	0.01	0.01
1786949596	8.2	3.0	2.6	0.13	907.7	7783.1	0.01	0.01
1786949601	5.8	3.0	3.0	0.20	917.3	7783.1	0.01	0.01
1786949606	5.8	3.2	2.6	0.19	921.0	7783.1	0.01	0.01
1786949611	7.0	3.0	2.0	0.17	926.1	7783.1	0.01	0.01
1786949616	5.8	3.2	1.2	0.16	952.7	7783.1	0.01	0.01
1786949621	6.2	3.0	1.8	0.14	971.9	7783.1	0.01	0.01
1786949626	6.4	3.2	1.0	0.13	976.3	7783.1	0.01	0.01
1786949631	5.6	2.8	1.2	0.12	978.2	7783.1	0.01	0.01
1786949636	7.0	3.2	1.0	0.11	985.5	7783.1	0.01	0.01
1786949641	5.6	3.0	1.0	0.10	987.9	7783.1	0.01	0.01
1786949646	3.6	3.0	1.0	0.09	990.1	7783.1	0.01	0.01
1786949651	4.4	3.2	1.0	0.09	981.7	7783.1	0.01	0.01
1786949656	5.2	-1	1.8	0.08	989.9	7783.1	0.00	0.01
