t_rel	session	ms	outcome	t_abs
0.315	0	17.37	ok	1786945844.544
0.649	0	18.24	ok	1786945844.878
0.982	0	17.44	ok	1786945845.211
1.316	0	16.76	ok	1786945845.545
1.65	0	17.37	ok	1786945845.879
1.984	0	17.39	ok	1786945846.213
2.317	0	17.51	ok	1786945846.546
2.651	0	17.23	ok	1786945846.880
2.985	0	18.23	ok	1786945847.214
3.318	0	17.37	ok	1786945847.547
3.652	0	17.08	ok	1786945847.881
3.986	0	16.79	ok	1786945848.215
4.319	0	16.84	ok	1786945848.548
4.653	0	17.5	ok	1786945848.882
4.987	0	17.9	ok	1786945849.216
5.32	0	17.19	ok	1786945849.549
5.654	0	17.16	ok	1786945849.883
5.988	0	16.82	ok	1786945850.217
6.322	0	17.34	ok	1786945850.551
6.655	0	17.64	ok	1786945850.884
6.989	0	17.42	ok	1786945851.218
7.323	0	495.6	ok	1786945851.552
7.818	0	977.16	ok	1786945852.047
8.796	0	285.49	ok	1786945853.025
9.129	0	200.97	ok	1786945853.358
9.463	0	97.98	ok	1786945853.692
9.796	0	18.92	ok	1786945854.025
10.13	0	43.46	ok	1786945854.359
10.464	0	18.87	ok	1786945854.693
10.797	0	19.17	ok	1786945855.026
11.131	0	24.86	ok	1786945855.360
11.465	0	18.74	ok	1786945855.694
11.798	0	18.84	ok	1786945856.027
12.132	0	22.63	ok	1786945856.361
12.466	0	25.53	ok	1786945856.695
12.799	0	19.24	ok	1786945857.028
13.133	0	40.35	ok	1786945857.362
13.467	0	18.42	ok	1786945857.696
13.801	0	19.56	ok	1786945858.030
14.134	0	19.32	ok	1786945858.363
14.468	0	18.17	ok	1786945858.697
14.802	0	18.01	ok	1786945859.031
15.135	0	19.26	ok	1786945859.364
15.469	0	18.84	ok	1786945859.698
15.803	0	19.86	ok	1786945860.032
16.136	0	17.86	ok	1786945860.365
16.47	0	40.04	ok	1786945860.699
16.804	0	20.67	ok	1786945861.033
17.137	0	18.93	ok	1786945861.366
17.471	0	19.04	ok	1786945861.700
17.805	0	19.59	ok	1786945862.034
18.139	0	18.52	ok	1786945862.368
18.472	0	18.29	ok	1786945862.701
18.806	0	19.4	ok	1786945863.035
19.14	0	18.8	ok	1786945863.369
19.473	0	18.38	ok	1786945863.702
19.807	0	45.77	ok	1786945864.036
20.141	0	18.13	ok	1786945864.370
20.474	0	18.69	ok	1786945864.703
20.808	0	19.35	ok	1786945865.037
21.142	0	19.21	ok	1786945865.371
21.475	0	19.54	ok	1786945865.704
21.809	0	18.61	ok	1786945866.038
22.143	0	20.6	ok	1786945866.372
22.477	0	18.49	ok	1786945866.706
22.81	0	18.37	ok	1786945867.039
23.144	0	20.02	ok	1786945867.373
23.478	0	18.23	ok	1786945867.707
23.811	0	28.29	ok	1786945868.040
24.145	0	18.89	ok	1786945868.374
24.479	0	18.73	ok	1786945868.708
24.812	0	24.58	ok	1786945869.041
25.146	0	19.28	ok	1786945869.375
25.479	0	19.38	ok	1786945869.708
25.813	0	24.66	ok	1786945870.042
26.147	0	18.47	ok	1786945870.376
26.48	0	19.59	ok	1786945870.709
26.814	0	19.6	ok	1786945871.043
27.148	0	18.09	ok	1786945871.377
27.482	0	18.7	ok	1786945871.711
27.815	0	18.28	ok	1786945872.044
28.149	0	18.07	ok	1786945872.378
28.483	0	18.49	ok	1786945872.712
28.816	0	36.92	ok	1786945873.045
29.15	0	19.48	ok	1786945873.379
29.484	0	18.05	ok	1786945873.713
29.817	0	19.94	ok	1786945874.046
30.151	0	21.88	ok	1786945874.380
30.485	0	18.99	ok	1786945874.714
30.818	0	18.51	ok	1786945875.047
