epoch	cpu_pct	load_ai_pct	ghz_pct	load1	mem_used_mib	mem_total_mib	rx_mbps	tx_mbps
1786953704	23.6	0.2	21.4	0.16	915.7	7783.1	0.00	0.00
1786953709	11.9	6.6	4.8	0.15	946.4	7783.1	0.00	0.01
1786953714	16.7	12.5	5.0	0.30	918.1	7783.1	0.01	0.02
1786953719	20.3	12.2	4.6	0.28	914.6	7783.1	0.01	0.02
1786953724	15.9	12.3	5.2	0.25	905.4	7783.1	0.01	0.02
1786953729	18.6	12.4	4.4	0.23	908.8	7783.1	0.01	0.02
1786953734	20.4	12.2	5.2	0.21	911.2	7783.1	0.01	0.02
1786953739	19.6	12.4	4.6	0.20	913.7	7783.1	0.01	0.02
1786953744	19.4	12.4	5.4	0.18	913.9	7783.1	0.01	0.02
1786953749	16.1	12.5	4.4	0.17	919.0	7783.1	0.01	0.02
1786953754	20.3	12.2	4.0	0.23	928.2	7783.1	0.01	0.02
1786953759	16.8	12.0	2.6	0.21	955.0	7783.1	0.01	0.02
1786953764	17.4	11.6	3.6	0.20	983.8	7783.1	0.01	0.02
1786953769	18.0	12.2	2.4	0.18	986.5	7783.1	0.01	0.02
1786953774	13.5	12.1	2.6	0.17	976.7	7783.1	0.01	0.02
1786953779	16.8	11.8	2.6	0.15	981.1	7783.1	0.01	0.02
1786953784	14.3	12.5	2.4	0.14	984.9	7783.1	0.01	0.02
1786953789	15.5	12.2	2.8	0.21	987.4	7783.1	0.01	0.02
1786953794	14.7	12.3	2.4	0.27	996.0	7783.1	0.01	0.02
1786953799	20.0	-1	3.6	0.25	988.8	7783.1	0.01	0.02
