epoch	cpu_pct	load_ai_pct	ghz_pct	load1	mem_used_mib	mem_total_mib	rx_mbps	tx_mbps
1786952444	3.4	2.4	0.0	0.20	611.2	7783.1	0.00	0.00
1786952450	6.6	3.2	0.0	0.19	612.9	7783.1	0.00	0.00
1786952455	8.6	7.8	0.0	0.17	626.9	7783.1	0.01	0.01
1786952460	23.7	24.5	0.0	0.16	633.2	7783.1	0.02	0.04
1786952465	30.4	30.4	0.0	0.15	634.7	7783.1	0.03	0.05
1786952470	29.2	29.2	0.0	0.13	636.1	7783.1	0.03	0.05
1786952475	32.3	30.7	0.0	0.12	638.1	7783.1	0.03	0.05
1786952480	31.3	29.7	0.0	0.11	639.8	7783.1	0.03	0.05
1786952485	30.4	30.4	0.0	0.18	641.3	7783.1	0.03	0.05
1786952490	31.0	29.8	0.0	0.17	644.0	7783.1	0.03	0.05
1786952495	29.3	30.5	0.0	0.16	644.7	7783.1	0.03	0.05
1786952500	120.9	117.7	0.0	0.30	645.2	7783.1	0.03	0.05
1786952505	129.1	124.2	0.0	0.52	645.9	7783.1	0.03	0.05
1786952510	133.0	131.0	0.0	0.48	647.9	7783.1	0.03	0.05
1786952515	128.9	130.1	0.0	0.84	649.8	7783.1	0.03	0.05
1786952520	112.4	108.4	0.0	0.85	652.8	7783.1	0.03	0.05
1786952525	68.4	64.6	0.0	0.78	654.0	7783.1	0.03	0.05
1786952530	30.1	31.5	0.0	0.72	654.0	7783.1	0.03	0.05
1786952535	31.5	29.4	0.0	0.74	655.0	7783.1	0.03	0.05
1786952540	30.9	28.8	0.0	0.68	655.2	7783.1	0.03	0.05
1786952545	22.5	-1	0.0	0.63	603.0	7783.1	0.02	0.03
