epoch	cpu_pct	load_ai_pct	ghz_pct	load1	mem_used_mib	mem_total_mib	rx_mbps	tx_mbps
1786953318	23.4	0.0	21.0	0.06	928.6	7783.1	0.00	0.00
1786953323	16.0	3.8	4.8	0.13	990.2	7783.1	0.00	0.01
1786953329	39.5	5.6	5.2	0.12	934.8	7783.1	0.01	0.05
1786953334	27.0	20.9	4.6	0.11	945.8	7783.1	0.02	0.04
1786953339	36.3	29.2	5.2	0.10	935.4	7783.1	0.03	0.05
1786953344	34.8	29.5	4.4	0.09	926.5	7783.1	0.03	0.05
1786953349	37.6	29.6	5.4	0.09	931.3	7783.1	0.03	0.05
1786953354	36.9	28.7	4.2	0.08	936.7	7783.1	0.03	0.05
1786953359	31.7	29.8	5.5	0.07	952.9	7783.1	0.03	0.05
1786953364	30.3	29.9	4.7	0.07	944.0	7783.1	0.03	0.05
1786953369	37.4	29.1	3.8	0.06	950.7	7783.1	0.03	0.05
1786953374	80.0	79.8	2.6	0.06	974.1	7783.1	0.03	0.05
1786953379	121.8	115.6	3.0	0.13	1010.0	7783.1	0.03	0.05
1786953384	127.2	118.8	3.2	0.20	1018.3	7783.1	0.03	0.05
1786953389	123.1	119.8	2.4	0.43	1009.8	7783.1	0.03	0.05
1786953394	129.3	117.8	2.6	0.39	1014.2	7783.1	0.03	0.05
1786953399	54.9	46.9	2.6	0.44	1018.2	7783.1	0.03	0.05
1786953404	44.0	40.4	2.4	0.40	1021.3	7783.1	0.03	0.05
1786953409	33.7	29.3	2.4	0.37	1024.5	7783.1	0.03	0.05
1786953414	36.3	29.3	3.6	0.34	1048.9	7783.1	0.03	0.05
1786953419	61.6	-1	-1	0.31	596.0	7783.1	0.03	0.04
