t_rel	session	ms	outcome	t_abs
0.327	0	17.24	ok	1786954504.285
0.661	0	17.7	ok	1786954504.619
0.995	0	16.88	ok	1786954504.953
1.328	0	15.92	ok	1786954505.286
1.662	0	16.5	ok	1786954505.620
1.996	0	17.43	ok	1786954505.954
2.329	0	16.74	ok	1786954506.287
2.663	0	16.84	ok	1786954506.621
2.997	0	17.01	ok	1786954506.955
3.331	0	16.49	ok	1786954507.289
3.664	0	16.55	ok	1786954507.622
3.998	0	17.47	ok	1786954507.956
4.332	0	16.3	ok	1786954508.290
4.665	0	16.42	ok	1786954508.623
4.999	0	16.2	ok	1786954508.957
5.333	0	16.19	ok	1786954509.291
5.666	0	16.96	ok	1786954509.624
6.0	0	20.43	ok	1786954509.958
6.334	0	16.32	ok	1786954510.292
6.667	0	17.24	ok	1786954510.625
7.001	0	16.31	ok	1786954510.959
7.335	0	16.72	ok	1786954511.293
7.668	0	16.63	ok	1786954511.626
8.002	0	16.69	ok	1786954511.960
8.336	0	16.38	ok	1786954512.294
8.669	0	17.05	ok	1786954512.627
9.003	0	17.48	ok	1786954512.961
9.337	0	16.89	ok	1786954513.295
9.671	0	17.61	ok	1786954513.629
10.004	0	16.83	ok	1786954513.962
10.338	0	16.4	ok	1786954514.296
10.672	0	16.32	ok	1786954514.630
11.005	0	16.27	ok	1786954514.963
11.339	0	16.2	ok	1786954515.297
11.672	0	16.57	ok	1786954515.630
12.006	0	16.41	ok	1786954515.964
12.34	0	16.25	ok	1786954516.298
12.673	0	16.13	ok	1786954516.631
13.007	0	944.21	ok	1786954516.965
13.952	0	1760.61	ok	1786954517.910
15.712	0	460.91	ok	1786954519.670
16.173	0	504.93	ok	1786954520.131
16.678	0	433.9	ok	1786954520.636
17.112	0	448.32	ok	1786954521.070
17.561	0	450.56	ok	1786954521.519
18.012	0	444.35	ok	1786954521.970
18.456	0	470.09	ok	1786954522.414
18.926	0	431.64	ok	1786954522.884
19.358	0	534.33	ok	1786954523.316
19.893	0	454.42	ok	1786954523.851
20.347	0	472.65	ok	1786954524.305
20.82	0	452.32	ok	1786954524.778
21.272	0	452.82	ok	1786954525.230
21.725	0	448.36	ok	1786954525.683
22.174	0	457.29	ok	1786954526.132
22.631	0	464.3	ok	1786954526.589
23.096	0	443.24	ok	1786954527.054
23.539	0	442.76	ok	1786954527.497
23.982	0	431.33	ok	1786954527.940
24.413	0	439.18	ok	1786954528.371
24.853	0	512.35	ok	1786954528.811
25.365	0	436.77	ok	1786954529.323
25.802	0	440.44	ok	1786954529.760
26.243	0	451.9	ok	1786954530.201
26.695	0	488.37	ok	1786954530.653
27.183	0	446.44	ok	1786954531.141
27.63	0	425.94	ok	1786954531.588
28.056	0	464.77	ok	1786954532.014
28.521	0	433.0	ok	1786954532.479
28.954	0	505.44	ok	1786954532.912
29.46	0	455.09	ok	1786954533.418
29.915	0	408.6	ok	1786954533.873
30.324	0	455.64	ok	1786954534.282
30.779	0	425.52	ok	1786954534.737
31.205	0	514.93	ok	1786954535.163
31.72	0	442.61	ok	1786954535.678
32.163	0	425.84	ok	1786954536.121
32.589	0	475.1	ok	1786954536.547
33.064	0	479.19	ok	1786954537.022
33.543	0	440.71	ok	1786954537.501
33.984	0	455.02	ok	1786954537.942
34.439	0	445.97	ok	1786954538.397
34.885	0	444.88	ok	1786954538.843
35.33	0	498.45	ok	1786954539.288
35.829	0	438.7	ok	1786954539.787
36.268	0	455.82	ok	1786954540.226
36.724	0	463.96	ok	1786954540.682
37.188	0	467.19	ok	1786954541.146
37.655	0	473.48	ok	1786954541.613
38.129	0	446.4	ok	1786954542.087
38.575	0	446.5	ok	1786954542.533
39.022	0	469.07	ok	1786954542.980
39.491	0	456.76	ok	1786954543.449
39.948	0	485.23	ok	1786954543.906
40.433	0	443.28	ok	1786954544.391
40.877	0	436.95	ok	1786954544.835
41.314	0	520.11	ok	1786954545.272
41.834	0	504.55	ok	1786954545.792
42.339	0	483.98	ok	1786954546.297
42.823	0	475.72	ok	1786954546.781
43.299	0	461.53	ok	1786954547.257
43.761	0	451.72	ok	1786954547.719
44.212	0	507.74	ok	1786954548.170
44.72	0	445.36	ok	1786954548.678
45.166	0	457.26	ok	1786954549.124
45.623	0	495.86	ok	1786954549.581
46.119	0	501.26	ok	1786954550.077
46.621	0	435.75	ok	1786954550.579
47.056	0	451.33	ok	1786954551.014
47.508	0	433.03	ok	1786954551.466
47.941	0	454.38	ok	1786954551.899
48.396	0	457.8	ok	1786954552.354
48.854	0	487.58	ok	1786954552.812
49.341	0	451.27	ok	1786954553.299
49.793	0	483.19	ok	1786954553.751
50.276	0	456.84	ok	1786954554.234
50.733	0	493.12	ok	1786954554.691
51.226	0	440.11	ok	1786954555.184
51.667	0	446.9	ok	1786954555.625
52.114	0	464.18	ok	1786954556.072
52.578	0	437.16	ok	1786954556.536
53.015	0	486.56	ok	1786954556.973
53.502	0	460.84	ok	1786954557.460
53.963	0	449.5	ok	1786954557.921
54.412	0	444.04	ok	1786954558.370
54.857	0	457.81	ok	1786954558.815
55.315	0	493.83	ok	1786954559.273
55.809	0	421.77	ok	1786954559.767
56.23	0	453.8	ok	1786954560.188
56.684	0	439.54	ok	1786954560.642
57.124	0	480.7	ok	1786954561.082
57.605	0	512.02	ok	1786954561.563
58.117	0	418.16	ok	1786954562.075
58.535	0	452.46	ok	1786954562.493
58.988	0	435.13	ok	1786954562.946
59.423	0	456.4	ok	1786954563.381
59.88	0	487.03	ok	1786954563.838
60.367	0	477.61	ok	1786954564.325
60.844	0	468.51	ok	1786954564.802
61.313	0	490.45	ok	1786954565.271
61.804	0	469.71	ok	1786954565.762
62.274	0	438.93	ok	1786954566.232
62.713	0	460.23	ok	1786954566.671
63.173	0	460.78	ok	1786954567.131
63.634	0	420.73	ok	1786954567.592
64.055	0	541.69	ok	1786954568.013
64.597	0	419.79	ok	1786954568.555
65.017	0	458.58	ok	1786954568.975
65.475	0	480.51	ok	1786954569.433
65.956	0	447.94	ok	1786954569.914
66.404	0	513.14	ok	1786954570.362
66.917	0	422.62	ok	1786954570.875
67.34	0	450.61	ok	1786954571.298
67.791	0	481.09	ok	1786954571.749
68.272	0	444.4	ok	1786954572.230
68.717	0	498.74	ok	1786954572.675
69.216	0	447.98	ok	1786954573.174
69.664	0	449.16	ok	1786954573.622
70.113	0	427.66	ok	1786954574.071
70.541	0	464.37	ok	1786954574.499
71.005	0	488.18	ok	1786954574.963
71.494	0	445.78	ok	1786954575.452
71.939	0	447.18	ok	1786954575.897
72.387	0	454.75	ok	1786954576.345
72.842	0	458.34	ok	1786954576.800
73.3	0	502.68	ok	1786954577.258
73.803	0	469.36	ok	1786954577.761
74.272	0	441.6	ok	1786954578.230
74.714	0	445.75	ok	1786954578.672
75.16	0	473.01	ok	1786954579.118
75.633	0	491.08	ok	1786954579.591
76.125	0	462.13	ok	1786954580.083
76.587	0	471.57	ok	1786954580.545
77.059	0	456.67	ok	1786954581.017
77.515	0	547.21	ok	1786954581.473
78.063	0	426.65	ok	1786954582.021
78.49	0	445.31	ok	1786954582.448
78.935	0	501.99	ok	1786954582.893
79.437	0	443.2	ok	1786954583.395
79.88	0	488.91	ok	1786954583.838
80.369	0	456.06	ok	1786954584.327
80.826	0	484.44	ok	1786954584.784
81.31	0	436.92	ok	1786954585.268
81.747	0	434.57	ok	1786954585.705
82.182	0	515.59	ok	1786954586.140
82.698	0	465.16	ok	1786954586.656
83.163	0	436.63	ok	1786954587.121
83.6	0	448.33	ok	1786954587.558
84.048	0	462.68	ok	1786954588.006
84.511	0	498.04	ok	1786954588.469
85.009	0	434.98	ok	1786954588.967
85.444	0	447.35	ok	1786954589.402
85.892	0	462.9	ok	1786954589.850
86.355	0	461.99	ok	1786954590.313
86.817	0	483.11	ok	1786954590.775
87.3	0	455.53	ok	1786954591.258
87.756	0	455.23	ok	1786954591.714
88.211	0	452.16	ok	1786954592.169
88.664	0	511.66	ok	1786954592.622
89.175	0	493.66	ok	1786954593.133
89.669	0	478.31	ok	1786954593.627
90.148	0	412.16	ok	1786954594.106
90.56	0	417.68	ok	1786954594.518
90.978	0	502.13	ok	1786954594.936
91.48	0	454.14	ok	1786954595.438
91.934	0	456.1	ok	1786954595.892
92.391	0	445.68	ok	1786954596.349
92.836	0	458.16	ok	1786954596.794
93.295	0	516.33	ok	1786954597.253
93.811	0	446.98	ok	1786954597.769
