epoch	cpu_pct	load_ai_pct	ghz_pct	load1	mem_used_mib	mem_total_mib	rx_mbps	tx_mbps
1786953191	22.8	0.0	21.4	0.10	924.4	7783.1	0.00	0.00
1786953196	11.4	3.8	4.6	0.09	950.0	7783.1	0.00	0.01
1786953201	12.8	6.8	5.0	0.08	921.4	7783.1	0.01	0.01
1786953206	29.1	24.4	4.6	0.15	927.7	7783.1	0.03	0.04
1786953211	31.2	24.6	5.2	0.14	917.5	7783.1	0.03	0.05
1786953216	29.8	24.4	4.6	0.13	920.4	7783.1	0.03	0.05
1786953221	32.7	24.0	5.0	0.12	925.0	7783.1	0.03	0.04
1786953226	28.7	24.7	4.9	0.11	928.1	7783.1	0.03	0.05
1786953231	34.3	24.1	5.2	0.10	924.2	7783.1	0.03	0.04
1786953236	32.3	24.6	4.8	0.09	931.8	7783.1	0.03	0.05
1786953241	30.7	25.0	3.8	0.08	947.4	7783.1	0.03	0.05
1786953246	27.8	24.6	2.8	0.08	980.9	7783.1	0.03	0.05
1786953251	31.7	25.5	3.4	0.07	990.0	7783.1	0.03	0.05
1786953256	29.7	24.7	2.6	0.06	995.1	7783.1	0.03	0.04
1786953261	30.8	25.0	2.6	0.06	998.1	7783.1	0.03	0.04
1786953266	31.6	24.4	2.6	0.05	1001.9	7783.1	0.03	0.04
1786953272	28.1	25.9	2.4	0.13	1005.5	7783.1	0.03	0.05
1786953277	33.7	24.4	2.4	0.12	995.4	7783.1	0.03	0.04
1786953282	26.6	25.6	2.8	0.11	1014.6	7783.1	0.03	0.05
1786953287	28.3	25.1	3.4	0.10	1027.6	7783.1	0.03	0.05
1786953292	48.6	-1	-1	0.09	599.6	7783.1	0.02	0.03
