epoch	cpu_pct	load_ai_pct	ghz_pct	load1	mem_used_mib	mem_total_mib	rx_mbps	tx_mbps
1786945073	3.4	2.2	0.0	0.00	591.0	7783.1	0.00	0.00
1786945078	2.4	1.2	0.0	0.00	591.5	7783.1	0.00	0.00
1786945083	8.6	8.8	0.0	0.00	602.0	7783.1	0.01	0.02
1786945088	17.1	17.5	0.0	0.00	603.0	7783.1	0.03	0.05
1786945093	18.7	17.7	0.0	0.00	604.6	7783.1	0.03	0.05
1786945098	20.6	17.4	0.0	0.00	604.9	7783.1	0.03	0.05
1786945103	17.5	17.3	0.0	0.00	606.3	7783.1	0.03	0.05
1786945108	19.3	17.7	0.0	0.00	607.1	7783.1	0.03	0.05
1786945114	17.0	17.6	0.0	0.00	608.1	7783.1	0.03	0.05
1786945119	21.8	17.8	0.0	0.00	612.6	7783.1	0.03	0.05
1786945124	29.1	28.1	0.0	0.00	613.8	7783.1	0.03	0.05
1786945129	51.9	51.5	0.0	0.00	614.1	7783.1	0.03	0.05
1786945134	48.7	49.9	0.0	0.00	614.8	7783.1	0.03	0.05
1786945139	50.0	53.9	0.0	0.08	617.8	7783.1	0.03	0.05
1786945144	55.5	50.7	0.0	0.15	618.2	7783.1	0.03	0.05
1786945149	34.5	35.3	0.0	0.14	620.2	7783.1	0.03	0.05
1786945154	22.6	23.6	0.0	0.13	622.4	7783.1	0.03	0.05
1786945159	16.8	18.4	0.0	0.12	622.4	7783.1	0.03	0.05
1786945164	20.2	17.8	0.0	0.11	623.4	7783.1	0.03	0.05
1786945169	21.2	18.4	0.0	0.10	623.7	7783.1	0.03	0.05
