t_rel	session	ms	outcome	t_abs
0.203	0	17.21	ok	1786944825.426
0.537	0	21.48	ok	1786944825.760
0.871	0	21.42	ok	1786944826.094
1.204	0	17.34	ok	1786944826.427
1.538	0	16.77	ok	1786944826.761
1.872	0	16.78	ok	1786944827.095
2.205	0	17.37	ok	1786944827.428
2.539	0	17.02	ok	1786944827.762
2.873	0	17.29	ok	1786944828.096
3.206	0	17.38	ok	1786944828.429
3.54	0	18.57	ok	1786944828.763
3.874	0	19.02	ok	1786944829.097
4.207	0	17.45	ok	1786944829.430
4.541	0	17.51	ok	1786944829.764
4.875	0	18.7	ok	1786944830.098
5.209	0	21.46	ok	1786944830.432
5.542	0	17.67	ok	1786944830.765
5.876	0	16.84	ok	1786944831.099
6.209	0	16.39	ok	1786944831.432
6.543	0	16.55	ok	1786944831.766
6.877	0	17.99	ok	1786944832.100
7.211	0	21.34	ok	1786944832.434
7.544	0	17.64	ok	1786944832.767
7.878	0	16.64	ok	1786944833.101
8.212	0	1274.01	ok	1786944833.435
9.486	0	262.65	ok	1786944834.709
9.819	0	165.43	ok	1786944835.042
10.153	0	75.2	ok	1786944835.376
10.486	0	29.86	ok	1786944835.709
10.82	0	36.82	ok	1786944836.043
11.154	0	27.99	ok	1786944836.377
11.487	0	45.37	ok	1786944836.710
11.821	0	30.07	ok	1786944837.044
12.155	0	32.36	ok	1786944837.378
12.488	0	30.32	ok	1786944837.711
12.822	0	24.64	ok	1786944838.045
13.156	0	26.03	ok	1786944838.379
13.49	0	41.57	ok	1786944838.713
13.823	0	32.68	ok	1786944839.046
14.157	0	27.74	ok	1786944839.380
14.491	0	26.32	ok	1786944839.714
14.824	0	33.07	ok	1786944840.047
15.158	0	28.51	ok	1786944840.381
15.492	0	27.19	ok	1786944840.715
15.825	0	39.21	ok	1786944841.048
16.159	0	35.49	ok	1786944841.382
16.493	0	27.68	ok	1786944841.716
16.827	0	33.91	ok	1786944842.050
17.16	0	32.34	ok	1786944842.383
17.494	0	44.79	ok	1786944842.717
17.827	0	29.36	ok	1786944843.050
18.161	0	28.44	ok	1786944843.384
18.495	0	30.8	ok	1786944843.718
18.829	0	30.89	ok	1786944844.052
19.162	0	32.35	ok	1786944844.385
19.496	0	27.8	ok	1786944844.719
19.83	0	34.06	ok	1786944845.053
20.163	0	27.44	ok	1786944845.386
20.497	0	40.57	ok	1786944845.720
20.831	0	29.07	ok	1786944846.054
21.164	0	34.12	ok	1786944846.387
21.498	0	36.55	ok	1786944846.721
21.832	0	34.62	ok	1786944847.055
22.165	0	30.64	ok	1786944847.388
22.499	0	32.39	ok	1786944847.722
22.833	0	26.61	ok	1786944848.056
23.166	0	28.01	ok	1786944848.389
23.5	0	24.96	ok	1786944848.723
23.834	0	39.39	ok	1786944849.057
24.167	0	36.75	ok	1786944849.390
24.501	0	24.67	ok	1786944849.724
24.835	0	38.61	ok	1786944850.058
25.169	0	28.19	ok	1786944850.392
25.502	0	27.75	ok	1786944850.725
25.836	0	32.29	ok	1786944851.059
26.17	0	29.37	ok	1786944851.393
26.503	0	49.12	ok	1786944851.726
26.837	0	34.91	ok	1786944852.060
27.171	0	38.49	ok	1786944852.394
27.504	0	30.86	ok	1786944852.727
27.838	0	33.92	ok	1786944853.061
28.172	0	34.32	ok	1786944853.395
28.505	0	33.07	ok	1786944853.728
28.839	0	27.11	ok	1786944854.062
29.173	0	78.42	ok	1786944854.396
29.506	0	25.38	ok	1786944854.729
29.84	0	38.4	ok	1786944855.063
30.174	0	35.86	ok	1786944855.397
30.507	0	32.45	ok	1786944855.730
30.841	0	30.87	ok	1786944856.064
31.175	0	32.19	ok	1786944856.398
31.509	0	29.94	ok	1786944856.732
31.842	0	35.13	ok	1786944857.065
32.176	0	27.16	ok	1786944857.399
32.51	0	30.8	ok	1786944857.733
32.843	0	26.77	ok	1786944858.066
33.177	0	30.79	ok	1786944858.400
33.511	0	30.79	ok	1786944858.734
33.844	0	28.83	ok	1786944859.067
34.178	0	23.86	ok	1786944859.401
34.512	0	38.09	ok	1786944859.735
34.845	0	26.06	ok	1786944860.068
35.179	0	37.88	ok	1786944860.402
35.513	0	25.45	ok	1786944860.736
35.846	0	42.81	ok	1786944861.069
36.18	0	25.89	ok	1786944861.403
36.514	0	28.48	ok	1786944861.737
36.847	0	24.45	ok	1786944862.070
37.181	0	32.65	ok	1786944862.404
37.515	0	27.05	ok	1786944862.738
37.849	0	30.64	ok	1786944863.072
38.182	0	33.26	ok	1786944863.405
38.516	0	21.68	ok	1786944863.739
38.85	0	40.3	ok	1786944864.073
39.183	0	31.05	ok	1786944864.406
39.517	0	31.93	ok	1786944864.740
39.851	0	30.17	ok	1786944865.074
40.184	0	29.74	ok	1786944865.407
40.518	0	29.83	ok	1786944865.741
40.852	0	28.69	ok	1786944866.075
41.185	0	28.94	ok	1786944866.408
41.519	0	27.57	ok	1786944866.742
41.853	0	27.59	ok	1786944867.076
42.186	0	32.11	ok	1786944867.409
42.52	0	40.98	ok	1786944867.743
42.854	0	41.55	ok	1786944868.077
43.187	0	39.74	ok	1786944868.410
43.521	0	31.17	ok	1786944868.744
43.855	0	43.98	ok	1786944869.078
44.188	0	21.05	ok	1786944869.411
44.522	0	24.72	ok	1786944869.745
44.856	0	54.91	ok	1786944870.079
45.189	0	27.89	ok	1786944870.412
45.523	0	36.06	ok	1786944870.746
45.857	0	30.93	ok	1786944871.080
