label	sessions	fps	dur	req	rps	detect_pct	p50	p95	p99	nolease	nopose	setup_fail	t0_epoch	warm_lo_epoch	warm_hi_epoch
A_r1_5	5	3.0	20	149	15.22	100.00	24.4	25.5	26.2	0	0	0	1786897813.356	1786897818.543	1786897828.330
