epoch	cpu_pct	load_ai_pct	ghz_pct	load1	mem_used_mib	mem_total_mib	rx_mbps	tx_mbps
1786897977	16.8	0.0	15.0	0.00	894.6	7783.1	0.00	0.00
1786897982	7.8	2.8	3.4	0.00	927.2	7783.1	0.00	0.01
1786897987	6.2	2.0	3.2	0.00	901.8	7783.1	0.00	0.01
1786897992	9.6	2.2	3.2	0.00	896.7	7783.1	0.00	0.01
1786897997	4.8	1.8	3.2	0.00	881.8	7783.1	0.00	0.01
1786898002	8.2	-1	3.0	0.00	871.5	7783.1	0.00	0.01
