label	sessions	fps	dur	req	rps	detect_pct	p50	p95	p99	nolease	nopose	setup_fail	t0_epoch	warm_lo_epoch	warm_hi_epoch
A_discard_5	5	3.0	20	150	15.05	100.00	24.3	25.3	25.6	0	0	0	1786897770.351	1786897775.385	1786897785.350
