epoch	cpu_pct	load_ai_pct	ghz_pct	load1	mem_used_mib	mem_total_mib	rx_mbps	tx_mbps
1786897647	14.8	0.0	15.2	0.00	886.2	7783.1	0.00	0.00
1786897652	7.6	2.2	3.6	0.00	871.9	7783.1	0.00	0.01
1786897657	4.6	2.0	3.0	0.00	876.9	7783.1	0.00	0.01
1786897662	7.4	2.2	3.6	0.00	887.5	7783.1	0.00	0.01
1786897667	7.8	2.2	3.0	0.00	890.0	7783.1	0.00	0.01
1786897672	6.2	-1	3.4	0.00	858.8	7783.1	0.00	0.01
