label	sessions	fps	dur	req	rps	detect_pct	p50	p95	p99	nolease	nopose	setup_fail	t0_epoch	warm_lo_epoch	warm_hi_epoch
B_anc1_10	10	3.0	20	299	30.05	100.00	24.8	30.4	39.7	0	0	0	1786897701.661	1786897706.700	1786897716.649
