epoch	cpu_pct	load_ai_pct	ghz_pct	load1	mem_used_mib	mem_total_mib	rx_mbps	tx_mbps
1786897859	5.0	2.8	0.0	0.01	590.1	7783.1	0.00	0.00
1786897864	3.4	2.8	0.0	0.01	591.8	7783.1	0.00	0.00
1786897869	4.0	2.6	0.0	0.00	583.5	7783.1	0.00	0.00
1786897874	3.4	2.4	0.0	0.00	584.7	7783.1	0.00	0.00
