label	sessions	fps	dur	req	rps	detect_pct	p50	p95	p99	nolease	nopose	setup_fail	t0_epoch	warm_lo_epoch	warm_hi_epoch
B_r1_5	5	3.0	20	150	15.35	100.00	23.5	24.7	30.0	0	0	0	1786897925.667	1786897930.847	1786897940.620
