epoch	cpu_pct	load_ai_pct	ghz_pct	load1	mem_used_mib	mem_total_mib	rx_mbps	tx_mbps
1786898131	17.0	0.0	15.0	0.07	894.0	7783.1	0.00	0.00
1786898136	6.6	2.0	3.4	0.06	930.0	7783.1	0.00	0.01
