epoch	cpu_pct	load_ai_pct	ghz_pct	load1	mem_used_mib	mem_total_mib	rx_mbps	tx_mbps
1786897774	3.0	2.0	0.0	0.04	580.2	7783.1	0.00	0.00
1786897779	2.4	1.2	0.0	0.03	580.9	7783.1	0.00	0.00
1786897784	4.6	1.2	0.0	0.03	583.0	7783.1	0.00	0.00
1786897789	2.6	1.6	0.0	0.03	583.0	7783.1	0.00	0.00
