# HELP application_ready_time_seconds Time taken for the application to be ready to service requests
# TYPE application_ready_time_seconds gauge
application_ready_time_seconds{main_application_class="com.shadowfit.ShadowfitApplication"} 8.241
grpc_server_processing_duration_seconds_max{method="ReportFeedbackBatch",methodType="UNARY",service="ExerciseService",statusCode="OK"} 0.0
grpc_server_processing_duration_seconds_max{method="SavePoseDataBatch",methodType="UNARY",service="ExerciseService",statusCode="OK"} 0.0
grpc_server_processing_duration_seconds_max{method="ServerReflectionInfo",methodType="BIDI_STREAMING",service="grpc.reflection.v1alpha.ServerReflection",statusCode="OK"} 0.0
grpc_server_processing_duration_seconds_max{method="StartAnalysis",methodType="UNARY",service="ExerciseService",statusCode="OK"} 0.0
grpc_server_processing_duration_seconds_max{method="StopAnalysis",methodType="UNARY",service="ExerciseService",statusCode="OK"} 0.0
grpc_server_processing_duration_seconds_max{method="Watch",methodType="SERVER_STREAMING",service="grpc.health.v1.Health",statusCode="OK"} 0.0
# HELP grpc_server_requests_received_messages_total The total number of requests received
# TYPE grpc_server_requests_received_messages_total counter
grpc_server_requests_received_messages_total{method="Check",methodType="UNARY",service="grpc.health.v1.Health"} 0.0
grpc_server_requests_received_messages_total{method="CompleteAnalysis",methodType="UNARY",service="ExerciseService"} 0.0
grpc_server_requests_received_messages_total{method="ExtractReferenceData",methodType="UNARY",service="ExerciseService"} 0.0
grpc_server_requests_received_messages_total{method="ReattachAnalysis",methodType="UNARY",service="ExerciseService"} 0.0
grpc_server_requests_received_messages_total{method="ReportFeedbackBatch",methodType="UNARY",service="ExerciseService"} 0.0
grpc_server_requests_received_messages_total{method="SavePoseDataBatch",methodType="UNARY",service="ExerciseService"} 0.0
grpc_server_requests_received_messages_total{method="ServerReflectionInfo",methodType="BIDI_STREAMING",service="grpc.reflection.v1alpha.ServerReflection"} 0.0
grpc_server_requests_received_messages_total{method="StartAnalysis",methodType="UNARY",service="ExerciseService"} 0.0
grpc_server_requests_received_messages_total{method="StopAnalysis",methodType="UNARY",service="ExerciseService"} 0.0
grpc_server_requests_received_messages_total{method="Watch",methodType="SERVER_STREAMING",service="grpc.health.v1.Health"} 0.0
# HELP grpc_server_responses_sent_messages_total The total number of responses sent
# TYPE grpc_server_responses_sent_messages_total counter
grpc_server_responses_sent_messages_total{method="Check",methodType="UNARY",service="grpc.health.v1.Health"} 0.0
grpc_server_responses_sent_messages_total{method="CompleteAnalysis",methodType="UNARY",service="ExerciseService"} 0.0
grpc_server_responses_sent_messages_total{method="ExtractReferenceData",methodType="UNARY",service="ExerciseService"} 0.0
grpc_server_responses_sent_messages_total{method="ReattachAnalysis",methodType="UNARY",service="ExerciseService"} 0.0
grpc_server_responses_sent_messages_total{method="ReportFeedbackBatch",methodType="UNARY",service="ExerciseService"} 0.0
grpc_server_responses_sent_messages_total{method="SavePoseDataBatch",methodType="UNARY",service="ExerciseService"} 0.0
grpc_server_responses_sent_messages_total{method="ServerReflectionInfo",methodType="BIDI_STREAMING",service="grpc.reflection.v1alpha.ServerReflection"} 0.0
grpc_server_responses_sent_messages_total{method="StartAnalysis",methodType="UNARY",service="ExerciseService"} 0.0
grpc_server_responses_sent_messages_total{method="StopAnalysis",methodType="UNARY",service="ExerciseService"} 0.0
grpc_server_responses_sent_messages_total{method="Watch",methodType="SERVER_STREAMING",service="grpc.health.v1.Health"} 0.0
# HELP hikaricp_connections Total connections
# TYPE hikaricp_connections gauge
hikaricp_connections{pool="HikariPool-1"} 15.0
# HELP hikaricp_connections_acquire_seconds Connection acquire time
# TYPE hikaricp_connections_acquire_seconds summary
hikaricp_connections_acquire_seconds_count{pool="HikariPool-1"} 5388
hikaricp_connections_acquire_seconds_sum{pool="HikariPool-1"} 0.033178297
# HELP hikaricp_connections_acquire_seconds_max Connection acquire time
# TYPE hikaricp_connections_acquire_seconds_max gauge
hikaricp_connections_acquire_seconds_max{pool="HikariPool-1"} 7.11034E-4
# HELP hikaricp_connections_active Active connections
# TYPE hikaricp_connections_active gauge
hikaricp_connections_active{pool="HikariPool-1"} 0.0
# HELP hikaricp_connections_creation_seconds Connection creation time
# TYPE hikaricp_connections_creation_seconds summary
hikaricp_connections_creation_seconds_count{pool="HikariPool-1"} 0
hikaricp_connections_creation_seconds_sum{pool="HikariPool-1"} 0.0
# HELP hikaricp_connections_creation_seconds_max Connection creation time
# TYPE hikaricp_connections_creation_seconds_max gauge
hikaricp_connections_creation_seconds_max{pool="HikariPool-1"} 0.0
# HELP hikaricp_connections_idle Idle connections
# TYPE hikaricp_connections_idle gauge
hikaricp_connections_idle{pool="HikariPool-1"} 15.0
# HELP hikaricp_connections_max Max connections
# TYPE hikaricp_connections_max gauge
hikaricp_connections_max{pool="HikariPool-1"} 15.0
# HELP hikaricp_connections_min Min connections
# TYPE hikaricp_connections_min gauge
hikaricp_connections_min{pool="HikariPool-1"} 15.0
# HELP hikaricp_connections_pending Pending threads
# TYPE hikaricp_connections_pending gauge
hikaricp_connections_pending{pool="HikariPool-1"} 0.0
# HELP hikaricp_connections_timeout_total Connection timeout total count
# TYPE hikaricp_connections_timeout_total counter
hikaricp_connections_timeout_total{pool="HikariPool-1"} 0.0
# HELP hikaricp_connections_usage_seconds Connection usage time
# TYPE hikaricp_connections_usage_seconds summary
hikaricp_connections_usage_seconds_count{pool="HikariPool-1"} 5388
hikaricp_connections_usage_seconds_sum{pool="HikariPool-1"} 10.999
# HELP hikaricp_connections_usage_seconds_max Connection usage time
# TYPE hikaricp_connections_usage_seconds_max gauge
hikaricp_connections_usage_seconds_max{pool="HikariPool-1"} 0.3
# HELP http_server_requests_active_seconds  
# TYPE http_server_requests_active_seconds summary
http_server_requests_active_seconds_count{exception="none",method="GET",outcome="SUCCESS",status="200",uri="UNKNOWN"} 0
http_server_requests_active_seconds_sum{exception="none",method="GET",outcome="SUCCESS",status="200",uri="UNKNOWN"} 0.0
http_server_requests_active_seconds_count{exception="none",method="PATCH",outcome="SUCCESS",status="200",uri="UNKNOWN"} 0
http_server_requests_active_seconds_sum{exception="none",method="PATCH",outcome="SUCCESS",status="200",uri="UNKNOWN"} 0.0
http_server_requests_active_seconds_count{exception="none",method="POST",outcome="SUCCESS",status="200",uri="UNKNOWN"} 0
http_server_requests_active_seconds_sum{exception="none",method="POST",outcome="SUCCESS",status="200",uri="UNKNOWN"} 0.0
# HELP http_server_requests_active_seconds_max  
# TYPE http_server_requests_active_seconds_max gauge
http_server_requests_active_seconds_max{exception="none",method="GET",outcome="SUCCESS",status="200",uri="UNKNOWN"} 0.0
http_server_requests_active_seconds_max{exception="none",method="PATCH",outcome="SUCCESS",status="200",uri="UNKNOWN"} 0.0
http_server_requests_active_seconds_max{exception="none",method="POST",outcome="SUCCESS",status="200",uri="UNKNOWN"} 0.0
# HELP http_server_requests_seconds  
# TYPE http_server_requests_seconds summary
http_server_requests_seconds_count{error="none",exception="none",method="GET",outcome="SUCCESS",status="200",uri="/sessions/active"} 757
http_server_requests_seconds_sum{error="none",exception="none",method="GET",outcome="SUCCESS",status="200",uri="/sessions/active"} 3.052911206
http_server_requests_seconds_count{error="none",exception="none",method="GET",outcome="SUCCESS",status="204",uri="/sessions/active"} 48
http_server_requests_seconds_sum{error="none",exception="none",method="GET",outcome="SUCCESS",status="204",uri="/sessions/active"} 0.513536274
http_server_requests_seconds_count{error="none",exception="none",method="PATCH",outcome="SERVER_ERROR",status="500",uri="/sessions/{sessionId}/end"} 3
http_server_requests_seconds_sum{error="none",exception="none",method="PATCH",outcome="SERVER_ERROR",status="500",uri="/sessions/{sessionId}/end"} 0.060894074
http_server_requests_seconds_count{error="none",exception="none",method="PATCH",outcome="SUCCESS",status="200",uri="/sessions/{sessionId}/end"} 807
http_server_requests_seconds_sum{error="none",exception="none",method="PATCH",outcome="SUCCESS",status="200",uri="/sessions/{sessionId}/end"} 2.688281124
http_server_requests_seconds_count{error="none",exception="none",method="POST",outcome="CLIENT_ERROR",status="409",uri="/exercises/sessions"} 757
http_server_requests_seconds_sum{error="none",exception="none",method="POST",outcome="CLIENT_ERROR",status="409",uri="/exercises/sessions"} 4.89851679
http_server_requests_seconds_count{error="none",exception="none",method="POST",outcome="SUCCESS",status="200",uri="/member/login"} 48
http_server_requests_seconds_sum{error="none",exception="none",method="POST",outcome="SUCCESS",status="200",uri="/member/login"} 4.011917575
http_server_requests_seconds_count{error="none",exception="none",method="POST",outcome="SUCCESS",status="202",uri="/exercises/sessions"} 53
http_server_requests_seconds_sum{error="none",exception="none",method="POST",outcome="SUCCESS",status="202",uri="/exercises/sessions"} 1.005728666
# HELP http_server_requests_seconds_max  
# TYPE http_server_requests_seconds_max gauge
http_server_requests_seconds_max{error="none",exception="none",method="GET",outcome="SUCCESS",status="200",uri="/sessions/active"} 0.009977685
http_server_requests_seconds_max{error="none",exception="none",method="GET",outcome="SUCCESS",status="204",uri="/sessions/active"} 0.085667709
http_server_requests_seconds_max{error="none",exception="none",method="PATCH",outcome="SERVER_ERROR",status="500",uri="/sessions/{sessionId}/end"} 0.031524117
http_server_requests_seconds_max{error="none",exception="none",method="PATCH",outcome="SUCCESS",status="200",uri="/sessions/{sessionId}/end"} 0.021800582
http_server_requests_seconds_max{error="none",exception="none",method="POST",outcome="CLIENT_ERROR",status="409",uri="/exercises/sessions"} 0.016764684
http_server_requests_seconds_max{error="none",exception="none",method="POST",outcome="SUCCESS",status="200",uri="/member/login"} 0.3471966
http_server_requests_seconds_max{error="none",exception="none",method="POST",outcome="SUCCESS",status="202",uri="/exercises/sessions"} 0.075602836
# HELP jdbc_connections_active Current number of active connections that have been allocated from the data source.
# TYPE jdbc_connections_active gauge
jdbc_connections_active{name="dataSource"} 0.0
# HELP jdbc_connections_idle Number of established but idle connections.
# TYPE jdbc_connections_idle gauge
jdbc_connections_idle{name="dataSource"} 15.0
# HELP jdbc_connections_max Maximum number of active connections that can be allocated at the same time.
# TYPE jdbc_connections_max gauge
jdbc_connections_max{name="dataSource"} 15.0
# HELP jdbc_connections_min Minimum number of idle connections in the pool.
# TYPE jdbc_connections_min gauge
jdbc_connections_min{name="dataSource"} 15.0
# HELP jvm_info JVM version info
# TYPE jvm_info gauge
jvm_info{runtime="OpenJDK Runtime Environment",vendor="Eclipse Adoptium",version="21.0.12+8-LTS"} 1
# HELP jvm_buffer_count_buffers An estimate of the number of buffers in the pool
# TYPE jvm_buffer_count_buffers gauge
jvm_buffer_count_buffers{id="direct"} 35.0
jvm_buffer_count_buffers{id="mapped"} 0.0
jvm_buffer_count_buffers{id="mapped - 'non-volatile memory'"} 0.0
# HELP jvm_buffer_memory_used_bytes An estimate of the memory that the Java virtual machine is using for this buffer pool
# TYPE jvm_buffer_memory_used_bytes gauge
jvm_buffer_memory_used_bytes{id="direct"} 640480.0
jvm_buffer_memory_used_bytes{id="mapped"} 0.0
jvm_buffer_memory_used_bytes{id="mapped - 'non-volatile memory'"} 0.0
# HELP jvm_buffer_total_capacity_bytes An estimate of the total capacity of the buffers in this pool
# TYPE jvm_buffer_total_capacity_bytes gauge
jvm_buffer_total_capacity_bytes{id="direct"} 640479.0
jvm_buffer_total_capacity_bytes{id="mapped"} 0.0
jvm_buffer_total_capacity_bytes{id="mapped - 'non-volatile memory'"} 0.0
# HELP jvm_classes_loaded_classes The number of classes that are currently loaded in the Java virtual machine
# TYPE jvm_classes_loaded_classes gauge
jvm_classes_loaded_classes 24278.0
# HELP jvm_classes_unloaded_classes_total The number of classes unloaded in the Java virtual machine
# TYPE jvm_classes_unloaded_classes_total counter
jvm_classes_unloaded_classes_total 0.0
# HELP jvm_compilation_time_ms_total The approximate accumulated elapsed time spent in compilation
# TYPE jvm_compilation_time_ms_total counter
jvm_compilation_time_ms_total{compiler="HotSpot 64-Bit Tiered Compilers"} 36317.0
# HELP jvm_gc_concurrent_phase_time_seconds Time spent in concurrent phase
# TYPE jvm_gc_concurrent_phase_time_seconds summary
jvm_gc_concurrent_phase_time_seconds_count{action="end of concurrent GC pause",cause="No GC",gc="G1 Concurrent GC"} 2
jvm_gc_concurrent_phase_time_seconds_sum{action="end of concurrent GC pause",cause="No GC",gc="G1 Concurrent GC"} 0.007
# HELP jvm_gc_concurrent_phase_time_seconds_max Time spent in concurrent phase
# TYPE jvm_gc_concurrent_phase_time_seconds_max gauge
jvm_gc_concurrent_phase_time_seconds_max{action="end of concurrent GC pause",cause="No GC",gc="G1 Concurrent GC"} 0.007
# HELP jvm_gc_live_data_size_bytes Size of long-lived heap memory pool after reclamation
# TYPE jvm_gc_live_data_size_bytes gauge
jvm_gc_live_data_size_bytes 6.182464E7
# HELP jvm_gc_max_data_size_bytes Max size of long-lived heap memory pool
# TYPE jvm_gc_max_data_size_bytes gauge
jvm_gc_max_data_size_bytes 1.610612736E9
# HELP jvm_gc_memory_allocated_bytes_total Incremented for an increase in the size of the (young) heap memory pool after one GC to before the next
# TYPE jvm_gc_memory_allocated_bytes_total counter
jvm_gc_memory_allocated_bytes_total 9.5944704E8
# HELP jvm_gc_memory_promoted_bytes_total Count of positive increases in the size of the old generation memory pool before GC to after GC
# TYPE jvm_gc_memory_promoted_bytes_total counter
jvm_gc_memory_promoted_bytes_total 7701512.0
# HELP jvm_gc_overhead An approximation of the percent of CPU time used by GC activities over the last lookback period or since monitoring began, whichever is shorter, in the range [0..1]
# TYPE jvm_gc_overhead gauge
jvm_gc_overhead 5.977804492976607E-4
# HELP jvm_gc_pause_seconds Time spent in GC pause
# TYPE jvm_gc_pause_seconds summary
jvm_gc_pause_seconds_count{action="end of minor GC",cause="G1 Evacuation Pause",gc="G1 Young Generation"} 8
jvm_gc_pause_seconds_sum{action="end of minor GC",cause="G1 Evacuation Pause",gc="G1 Young Generation"} 0.04
# HELP jvm_gc_pause_seconds_max Time spent in GC pause
# TYPE jvm_gc_pause_seconds_max gauge
jvm_gc_pause_seconds_max{action="end of minor GC",cause="G1 Evacuation Pause",gc="G1 Young Generation"} 0.006
# HELP jvm_memory_committed_bytes The amount of memory in bytes that is committed for the Java virtual machine to use
# TYPE jvm_memory_committed_bytes gauge
jvm_memory_committed_bytes{area="heap",id="G1 Eden Space"} 1.28974848E8
jvm_memory_committed_bytes{area="heap",id="G1 Old Gen"} 8.0740352E7
jvm_memory_committed_bytes{area="heap",id="G1 Survivor Space"} 8388608.0
jvm_memory_committed_bytes{area="nonheap",id="CodeHeap 'non-nmethods'"} 2555904.0
jvm_memory_committed_bytes{area="nonheap",id="CodeHeap 'non-profiled nmethods'"} 1.6973824E7
jvm_memory_committed_bytes{area="nonheap",id="CodeHeap 'profiled nmethods'"} 4.0042496E7
jvm_memory_committed_bytes{area="nonheap",id="Compressed Class Space"} 1.769472E7
jvm_memory_committed_bytes{area="nonheap",id="Metaspace"} 1.30023424E8
# HELP jvm_memory_max_bytes The maximum amount of memory in bytes that can be used for memory management
# TYPE jvm_memory_max_bytes gauge
jvm_memory_max_bytes{area="heap",id="G1 Eden Space"} -1.0
jvm_memory_max_bytes{area="heap",id="G1 Old Gen"} 1.610612736E9
jvm_memory_max_bytes{area="heap",id="G1 Survivor Space"} -1.0
jvm_memory_max_bytes{area="nonheap",id="CodeHeap 'non-nmethods'"} 5840896.0
jvm_memory_max_bytes{area="nonheap",id="CodeHeap 'non-profiled nmethods'"} 1.22908672E8
jvm_memory_max_bytes{area="nonheap",id="CodeHeap 'profiled nmethods'"} 1.22908672E8
jvm_memory_max_bytes{area="nonheap",id="Compressed Class Space"} 1.073741824E9
jvm_memory_max_bytes{area="nonheap",id="Metaspace"} -1.0
# HELP jvm_memory_usage_after_gc The percentage of long-lived heap pool used after the last GC event, in the range [0..1]
# TYPE jvm_memory_usage_after_gc gauge
jvm_memory_usage_after_gc{area="heap",pool="long-lived"} 0.03838578859965006
# HELP jvm_memory_used_bytes The amount of used memory
# TYPE jvm_memory_used_bytes gauge
jvm_memory_used_bytes{area="heap",id="G1 Eden Space"} 1.18489088E8
jvm_memory_used_bytes{area="heap",id="G1 Old Gen"} 6.182464E7
jvm_memory_used_bytes{area="heap",id="G1 Survivor Space"} 8388608.0
jvm_memory_used_bytes{area="nonheap",id="CodeHeap 'non-nmethods'"} 2130816.0
jvm_memory_used_bytes{area="nonheap",id="CodeHeap 'non-profiled nmethods'"} 1.691072E7
jvm_memory_used_bytes{area="nonheap",id="CodeHeap 'profiled nmethods'"} 4.0029696E7
jvm_memory_used_bytes{area="nonheap",id="Compressed Class Space"} 1.7025984E7
jvm_memory_used_bytes{area="nonheap",id="Metaspace"} 1.2865152E8
# HELP jvm_threads_daemon_threads The current number of live daemon threads
# TYPE jvm_threads_daemon_threads gauge
jvm_threads_daemon_threads 50.0
# HELP jvm_threads_live_threads The current number of live threads including both daemon and non-daemon threads
# TYPE jvm_threads_live_threads gauge
jvm_threads_live_threads 63.0
# HELP jvm_threads_peak_threads The peak live thread count since the Java virtual machine started or peak was reset
# TYPE jvm_threads_peak_threads gauge
jvm_threads_peak_threads 65.0
# HELP jvm_threads_started_threads_total The total number of application threads started in the JVM
# TYPE jvm_threads_started_threads_total counter
jvm_threads_started_threads_total 75.0
# HELP jvm_threads_states_threads The current number of threads
# TYPE jvm_threads_states_threads gauge
jvm_threads_states_threads{state="blocked"} 0.0
jvm_threads_states_threads{state="new"} 0.0
jvm_threads_states_threads{state="runnable"} 18.0
jvm_threads_states_threads{state="terminated"} 0.0
jvm_threads_states_threads{state="timed-waiting"} 29.0
jvm_threads_states_threads{state="waiting"} 16.0
# HELP logback_events_total Number of log events that were enabled by the effective log level
# TYPE logback_events_total counter
logback_events_total{level="debug"} 1.0
logback_events_total{level="error"} 20.0
logback_events_total{level="info"} 1299.0
logback_events_total{level="trace"} 0.0
logback_events_total{level="warn"} 1135.0
# HELP process_cpu_time_ns_total The "cpu time" used by the Java Virtual Machine process
# TYPE process_cpu_time_ns_total counter
process_cpu_time_ns_total 6.172E10
# HELP process_cpu_usage The "recent cpu usage" for the Java Virtual Machine process
# TYPE process_cpu_usage gauge
process_cpu_usage 0.10383580080753702
# HELP process_files_max_files The maximum file descriptor count
# TYPE process_files_max_files gauge
process_files_max_files 65536.0
# HELP process_files_open_files The open file descriptor count
# TYPE process_files_open_files gauge
process_files_open_files 62.0
# HELP process_start_time_seconds Start time of the process since unix epoch.
# TYPE process_start_time_seconds gauge
process_start_time_seconds 1.78775635248E9
# HELP process_uptime_seconds The uptime of the Java virtual machine
# TYPE process_uptime_seconds gauge
process_uptime_seconds 75.018
# HELP resilience4j_circuitbreaker_buffered_calls The number of buffered successful calls stored in the ring buffer
# TYPE resilience4j_circuitbreaker_buffered_calls gauge
resilience4j_circuitbreaker_buffered_calls{kind="failed",name="aiServer"} 0.0
resilience4j_circuitbreaker_buffered_calls{kind="successful",name="aiServer"} 0.0
# HELP resilience4j_circuitbreaker_calls_seconds Total number of calls which failed but the exception was ignored
# TYPE resilience4j_circuitbreaker_calls_seconds summary
resilience4j_circuitbreaker_calls_seconds_count{kind="failed",name="aiServer"} 17
resilience4j_circuitbreaker_calls_seconds_sum{kind="failed",name="aiServer"} 0.092074448
resilience4j_circuitbreaker_calls_seconds_count{kind="ignored",name="aiServer"} 0
resilience4j_circuitbreaker_calls_seconds_sum{kind="ignored",name="aiServer"} 0.0
resilience4j_circuitbreaker_calls_seconds_count{kind="successful",name="aiServer"} 0
resilience4j_circuitbreaker_calls_seconds_sum{kind="successful",name="aiServer"} 0.0
# HELP resilience4j_circuitbreaker_calls_seconds_max Total number of calls which failed but the exception was ignored
# TYPE resilience4j_circuitbreaker_calls_seconds_max gauge
resilience4j_circuitbreaker_calls_seconds_max{kind="failed",name="aiServer"} 0.043869655
resilience4j_circuitbreaker_calls_seconds_max{kind="ignored",name="aiServer"} 0.0
resilience4j_circuitbreaker_calls_seconds_max{kind="successful",name="aiServer"} 0.0
# HELP resilience4j_circuitbreaker_failure_rate The failure rate of the circuit breaker
# TYPE resilience4j_circuitbreaker_failure_rate gauge
resilience4j_circuitbreaker_failure_rate{name="aiServer"} -1.0
# HELP resilience4j_circuitbreaker_not_permitted_calls_total Total number of not permitted calls
# TYPE resilience4j_circuitbreaker_not_permitted_calls_total counter
resilience4j_circuitbreaker_not_permitted_calls_total{kind="not_permitted",name="aiServer"} 354.0
# HELP resilience4j_circuitbreaker_slow_call_rate The slow call of the circuit breaker
# TYPE resilience4j_circuitbreaker_slow_call_rate gauge
resilience4j_circuitbreaker_slow_call_rate{name="aiServer"} -1.0
# HELP resilience4j_circuitbreaker_slow_calls The number of slow successful which were slower than a certain threshold
# TYPE resilience4j_circuitbreaker_slow_calls gauge
resilience4j_circuitbreaker_slow_calls{kind="failed",name="aiServer"} 0.0
resilience4j_circuitbreaker_slow_calls{kind="successful",name="aiServer"} 0.0
