label	sessions	fps	dur	req	rps	detect_pct	p50	p95	p99	nolease	nopose	setup_fail	t0_epoch	warm_lo_epoch	warm_hi_epoch
A_discard_5	5	3.0	20	149	15.24	100.00	23.6	26.9	34.9	0	0	0	1786853408.378	1786853413.509	1786853423.283
