label	sessions	fps	dur	req	rps	detect_pct	p50	p95	p99	nolease	nopose	setup_fail	t0_epoch	warm_lo_epoch	warm_hi_epoch
A_r1_10	10	3.0	20	299	29.98	100.00	25.2	33.8	37.2	0	0	0	1786853491.997	1786853497.020	1786853506.994
