epoch	cpu_pct	load_ai_pct	ghz_pct	load1	mem_used_mib	mem_total_mib
1786871851	4.6	2.4	0.0	0.15	481.8	7783.1
1786871856	2.2	2.2	0.0	0.14	481.8	7783.1
1786871861	6.4	4.6	0.0	0.13	489.4	7783.1
1786871866	10.9	12.6	0.0	0.12	492.9	7783.1
1786871871	19.1	17.0	0.0	0.19	495.6	7783.1
1786871876	16.5	16.8	0.0	0.17	496.3	7783.1
1786871881	19.6	17.0	0.0	0.16	496.8	7783.1
1786871886	18.5	17.2	0.0	0.23	498.5	7783.1
1786871891	19.0	16.6	0.0	0.21	499.5	7783.1
1786871896	15.6	16.6	0.0	0.19	501.2	7783.1
1786871901	17.5	16.8	0.0	0.17	501.7	7783.1
1786871906	19.4	17.0	0.0	0.16	502.2	7783.1
1786871911	49.6	47.0	0.0	0.15	503.7	7783.1
1786871916	50.4	49.0	0.0	0.14	503.9	7783.1
1786871921	58.9	50.4	0.0	0.12	503.9	7783.1
1786871926	49.6	47.6	0.0	0.11	504.2	7783.1
1786871931	29.8	22.2	0.0	0.10	507.8	7783.1
1786871936	21.5	20.4	0.0	0.10	508.3	7783.1
1786871941	17.9	17.0	0.0	0.09	509.3	7783.1
1786871946	14.2	17.2	0.0	0.08	510.0	7783.1
