label	sessions	fps	dur	req	rps	detect_pct	p50	p95	p99	nolease	nopose	setup_fail	t0_epoch	warm_lo_epoch	warm_hi_epoch
C_discard_20	20	3.0	90	4799	60.02	100.00	22.9	35.5	42.1	0	0	0	1786872923.506	1786872928.522	1786873008.474
