epoch	cpu_pct	load_ai_pct	ghz_pct	load1	mem_used_mib	mem_total_mib
1786871494	1.8	2.6	0.0	0.07	469.7	7783.1
1786871499	10.6	8.6	0.0	0.06	474.7	7783.1
1786871504	10.8	9.6	0.0	0.06	475.7	7783.1
1786871509	12.2	9.4	0.0	0.22	476.2	7783.1
1786871514	12.8	9.8	0.0	0.20	478.4	7783.1
1786871519	9.4	9.6	0.0	0.18	478.4	7783.1
1786871524	10.6	9.6	0.0	0.17	478.4	7783.1
1786871529	9.1	9.6	0.0	0.15	479.3	7783.1
1786871534	10.6	9.8	0.0	0.14	480.1	7783.1
1786871539	10.2	9.6	0.0	0.13	482.0	7783.1
1786871544	12.2	9.8	0.0	0.12	472.8	7783.1
1786871549	9.8	9.8	0.0	0.11	473.2	7783.1
1786871554	10.4	9.8	0.0	0.10	473.7	7783.1
1786871559	8.9	9.8	0.0	0.09	476.4	7783.1
1786871564	12.8	9.6	0.0	0.08	476.4	7783.1
1786871569	10.4	9.6	0.0	0.08	476.7	7783.1
1786871574	11.6	9.8	0.0	0.07	476.9	7783.1
1786871579	13.7	9.6	0.0	0.06	476.9	7783.1
1786871584	11.8	9.6	0.0	0.14	477.7	7783.1
