label	sessions	fps	dur	req	rps	detect_pct	p50	p95	p99	nolease	nopose	setup_fail	t0_epoch	warm_lo_epoch	warm_hi_epoch
B_discard_20	20	3.0	90	4798	60.05	100.00	22.9	35.3	38.8	0	0	0	1786872000.423	1786872005.439	1786872085.338
