t_rel	session_idx	ms	outcome
11.891	2	63.0	ratelimited
11.907	5	93.0	ok
11.938	6	94.0	ok
11.969	3	94.0	ratelimited
11.969	4	94.0	ratelimited
11.985	1	94.0	ok
12.0	0	94.0	ok
12.047	7	63.0	ok
12.063	2	78.0	ok
12.094	5	110.0	ok
12.141	3	78.0	ok
12.125	6	110.0	ratelimited
12.141	4	94.0	ok
12.157	1	93.0	ratelimited
12.157	0	93.0	ratelimited
12.219	7	78.0	ratelimited
12.25	2	63.0	ratelimited
12.266	5	63.0	ratelimited
12.297	6	78.0	ok
12.329	3	78.0	ok
12.329	1	78.0	ok
12.329	4	93.0	ratelimited
12.36	0	78.0	ok
12.391	7	63.0	ok
12.438	2	62.0	ok
12.438	5	62.0	ok
12.485	6	78.0	ratelimited
12.5	1	79.0	ratelimited
12.5	3	79.0	ratelimited
12.532	0	62.0	ratelimited
12.532	4	93.0	ok
12.563	7	62.0	ok
12.625	2	47.0	ok
12.625	5	63.0	ratelimited
12.672	6	94.0	ok
12.688	1	78.0	ok
12.704	0	78.0	ok
12.704	4	93.0	ok
12.704	3	109.0	ok
12.75	7	63.0	ratelimited
12.813	5	78.0	ok
12.813	2	78.0	ratelimited
12.86	6	94.0	ok
12.875	4	94.0	ratelimited
12.875	0	94.0	ratelimited
12.875	3	110.0	ok
12.875	1	125.0	ok
12.938	7	78.0	ok
13.0	2	63.0	ok
13.0	5	79.0	ok
13.047	0	94.0	ok
13.047	4	94.0	ok
13.047	3	110.0	ratelimited
13.047	6	110.0	ratelimited
13.047	1	125.0	ratelimited
13.11	7	78.0	ratelimited
13.188	5	94.0	ratelimited
13.188	2	109.0	ratelimited
13.219	0	94.0	ok
13.235	6	94.0	ok
13.235	1	94.0	ok
13.235	4	109.0	ratelimited
13.235	3	109.0	ok
13.282	7	78.0	ok
13.36	2	94.0	ok
13.36	5	109.0	ok
13.422	1	63.0	ratelimited
13.422	3	63.0	ratelimited
13.391	0	125.0	ratelimited
13.422	4	94.0	ok
13.469	7	63.0	ok
13.469	6	63.0	ok
13.532	2	78.0	ok
13.532	5	78.0	ratelimited
13.563	0	94.0	ok
13.594	1	110.0	ok
13.625	3	94.0	ok
13.641	6	125.0	ratelimited
13.641	7	125.0	ratelimited
13.657	4	156.0	ok
13.704	2	109.0	ratelimited
13.719	5	141.0	ok
13.75	0	141.0	ratelimited
13.782	1	109.0	ok
13.797	3	94.0	ok
13.813	6	109.0	ok
13.813	7	125.0	ok
13.875	2	79.0	ok
13.829	4	140.0	ratelimited
13.891	5	94.0	ok
13.922	0	125.0	ok
14.0	6	79.0	ratelimited
13.985	3	94.0	ratelimited
13.969	1	125.0	ratelimited
13.985	7	125.0	ratelimited
14.047	2	78.0	ratelimited
14.016	4	125.0	ok
14.079	5	78.0	ratelimited
14.11	0	94.0	ok
14.157	7	62.0	ok
14.141	1	94.0	ok
14.172	6	78.0	ok
14.172	3	94.0	ok
14.204	4	93.0	ok
14.235	2	94.0	ok
14.282	5	140.0	ok
14.297	0	141.0	ratelimited
14.329	1	125.0	ratelimited
14.344	6	125.0	ok
14.344	7	141.0	ratelimited
14.344	3	141.0	ratelimited
14.375	4	141.0	ratelimited
14.407	2	109.0	ok
14.454	5	109.0	ratelimited
14.469	0	125.0	ok
14.5	1	110.0	ok
14.532	6	93.0	ratelimited
14.532	3	93.0	ok
14.532	7	93.0	ok
14.547	4	110.0	ok
14.579	2	78.0	ratelimited
14.641	5	63.0	ok
14.641	0	78.0	ratelimited
14.688	1	94.0	ok
14.719	4	94.0	ratelimited
14.719	3	94.0	ok
14.719	7	94.0	ok
14.719	6	125.0	ok
14.766	2	78.0	ok
14.813	0	62.0	ok
14.829	5	78.0	ok
14.86	1	94.0	ratelimited
14.875	4	94.0	ok
14.875	6	94.0	ratelimited
14.907	3	78.0	ratelimited
14.907	7	93.0	ratelimited
14.938	2	78.0	ratelimited
15.0	0	63.0	ok
15.016	5	63.0	ratelimited
15.032	1	109.0	ok
15.063	6	78.0	ok
15.063	4	78.0	ok
15.079	7	93.0	ok
15.079	3	93.0	ok
15.11	2	78.0	ok
15.188	0	109.0	ratelimited
15.188	5	125.0	ok
15.204	1	125.0	ratelimited
15.235	6	109.0	ratelimited
15.235	4	109.0	ratelimited
15.25	3	110.0	ratelimited
15.282	2	78.0	ratelimited
15.25	7	110.0	ratelimited
15.375	0	94.0	ok
15.375	5	110.0	ok
15.391	1	94.0	ok
15.407	6	93.0	ok
15.422	4	94.0	ok
15.438	7	94.0	ok
15.438	3	109.0	ok
15.469	2	94.0	ok
15.563	5	109.0	ratelimited
15.563	0	109.0	ratelimited
15.579	6	125.0	ok
15.579	1	125.0	ok
15.61	3	94.0	ok
15.61	4	109.0	ratelimited
15.641	7	78.0	ok
15.641	2	94.0	ok
15.735	5	94.0	ok
15.735	0	125.0	ok
15.75	6	125.0	ratelimited
15.75	1	141.0	ratelimited
15.797	4	110.0	ok
15.797	3	110.0	ratelimited
15.813	2	94.0	ratelimited
15.829	7	93.0	ratelimited
15.907	0	93.0	ok
15.922	5	110.0	ratelimited
15.922	6	110.0	ok
15.922	1	110.0	ok
15.954	4	109.0	ok
15.954	3	125.0	ok
16.0	2	94.0	ok
16.016	7	156.0	ok
16.079	0	156.0	ratelimited
16.094	5	141.0	ok
16.11	6	156.0	ratelimited
16.141	4	125.0	ratelimited
16.11	1	172.0	ratelimited
16.125	3	204.0	ratelimited
16.172	2	172.0	ratelimited
16.204	7	140.0	ok
16.25	0	141.0	ok
16.266	5	125.0	ratelimited
16.282	6	125.0	ok
16.282	1	125.0	ok
16.329	4	109.0	ok
16.329	3	125.0	ok
16.344	2	110.0	ok
16.391	7	94.0	ratelimited
16.422	0	94.0	ratelimited
16.454	6	93.0	ok
16.454	5	109.0	ok
16.454	1	125.0	ok
16.5	3	79.0	ok
16.5	4	94.0	ratelimited
16.532	2	78.0	ok
16.579	7	62.0	ok
16.61	0	94.0	ok
16.641	6	94.0	ratelimited
16.641	1	109.0	ratelimited
16.641	5	125.0	ok
16.688	4	78.0	ok
16.688	3	94.0	ratelimited
16.719	2	94.0	ratelimited
16.766	7	94.0	ok
16.782	0	109.0	ratelimited
16.829	5	78.0	ratelimited
16.829	1	78.0	ok
16.829	6	93.0	ok
16.86	3	94.0	ok
16.891	2	94.0	ok
16.922	4	94.0	ok
16.938	7	94.0	ratelimited
16.954	0	171.0	ok
17.0	1	188.0	ratelimited
17.0	5	204.0	ok
17.063	2	141.0	ratelimited
17.047	3	172.0	ratelimited
17.094	6	156.0	ok
17.094	4	188.0	ratelimited
17.11	7	187.0	ok
17.125	0	204.0	ok
17.188	1	172.0	ok
17.204	5	156.0	ok
17.219	3	141.0	ok
17.266	6	125.0	ratelimited
17.235	2	156.0	ok
17.282	4	125.0	ok
17.297	7	125.0	ratelimited
17.36	1	109.0	ok
17.375	5	172.0	ratelimited
17.407	2	140.0	ok
17.329	0	218.0	ratelimited
17.438	6	172.0	ok
17.407	3	218.0	ok
17.454	4	203.0	ok
17.469	7	219.0	ok
17.563	1	156.0	ratelimited
17.547	0	172.0	ok
17.547	5	203.0	ok
17.594	2	188.0	ratelimited
17.61	6	219.0	ratelimited
17.625	3	204.0	ratelimited
17.688	7	156.0	ok
17.657	4	203.0	ratelimited
17.735	1	140.0	ok
17.719	0	172.0	ok
17.75	5	172.0	ratelimited
17.782	2	156.0	ok
17.829	6	125.0	ok
17.829	3	140.0	ok
17.875	7	110.0	ratelimited
17.86	4	125.0	ok
17.891	0	109.0	ratelimited
17.969	2	94.0	ratelimited
17.922	5	141.0	ok
17.969	1	125.0	ok
18.0	6	110.0	ok
18.0	3	125.0	ok
18.032	4	109.0	ratelimited
18.047	7	110.0	ok
18.063	0	109.0	ok
18.11	5	94.0	ok
18.141	2	63.0	ok
18.157	1	109.0	ratelimited
18.188	3	78.0	ratelimited
18.188	6	94.0	ratelimited
18.204	4	93.0	ok
18.219	7	94.0	ratelimited
18.235	0	78.0	ratelimited
18.282	5	62.0	ratelimited
18.329	1	93.0	ok
18.329	2	125.0	ok
18.375	6	79.0	ok
18.375	4	94.0	ok
18.375	3	110.0	ok
18.391	7	125.0	ok
18.422	0	110.0	ok
18.454	5	93.0	ok
18.5	2	110.0	ratelimited
18.516	1	109.0	ratelimited
18.547	3	110.0	ratelimited
18.563	7	94.0	ok
18.547	4	125.0	ratelimited
18.594	0	125.0	ok
18.61	6	172.0	ok
18.641	5	172.0	ratelimited
18.672	2	188.0	ok
18.688	1	187.0	ok
18.719	3	172.0	ok
18.735	4	187.0	ok
18.735	7	219.0	ratelimited
18.782	6	187.0	ratelimited
18.797	0	235.0	ratelimited
18.86	2	187.0	ratelimited
18.891	3	172.0	ok
18.922	4	141.0	ratelimited
18.875	1	204.0	ok
18.954	7	140.0	ok
18.813	5	312.0	ok
19.047	2	94.0	ok
19.063	3	94.0	ratelimited
18.969	6	203.0	ok
19.079	1	93.0	ratelimited
19.032	0	172.0	ok
19.125	5	79.0	ok
19.141	7	78.0	ratelimited
19.157	4	78.0	ok
19.172	6	78.0	ok
19.204	0	93.0	ok
19.219	2	110.0	ok
19.266	1	141.0	ok
19.25	3	172.0	ok
19.313	5	172.0	ok
19.313	7	187.0	ok
19.344	4	188.0	ok
19.36	6	219.0	ratelimited
19.375	0	219.0	ratelimited
19.391	2	203.0	ratelimited
19.438	1	172.0	ratelimited
19.422	3	219.0	ratelimited
19.5	7	172.0	ok
19.485	5	187.0	ratelimited
19.532	4	172.0	ratelimited
19.579	6	171.0	ok
19.594	2	156.0	ok
19.641	3	141.0	ok
19.61	1	203.0	ok
19.672	7	141.0	ratelimited
19.672	5	157.0	ok
19.594	0	250.0	ok
19.719	4	125.0	ok
19.75	6	141.0	ok
19.797	2	110.0	ratelimited
19.813	1	109.0	ok
19.844	3	94.0	ok
19.844	0	110.0	ok
19.86	5	94.0	ratelimited
19.86	7	109.0	ok
19.907	4	78.0	ok
19.938	6	78.0	ratelimited
20.0	1	110.0	ratelimited
19.985	2	125.0	ok
20.016	0	125.0	ratelimited
20.016	3	125.0	ratelimited
20.047	5	110.0	ok
20.047	7	125.0	ratelimited
20.094	4	94.0	ratelimited
20.11	6	78.0	ok
20.157	2	109.0	ok
20.172	1	110.0	ok
20.204	3	93.0	ok
20.204	0	93.0	ok
20.219	7	94.0	ok
20.235	5	94.0	ok
20.282	4	109.0	ok
20.297	6	125.0	ratelimited
20.329	2	109.0	ratelimited
20.344	1	110.0	ok
20.36	3	109.0	ratelimited
20.375	0	110.0	ratelimited
20.391	7	109.0	ok
20.422	5	94.0	ratelimited
20.469	6	94.0	ok
20.469	4	110.0	ok
20.532	1	78.0	ratelimited
20.532	2	93.0	ok
20.547	0	94.0	ok
20.547	3	110.0	ok
20.61	5	62.0	ok
20.563	7	125.0	ratelimited
20.641	6	78.0	ok
20.641	4	78.0	ratelimited
20.719	0	63.0	ok
20.719	2	78.0	ok
20.719	3	78.0	ok
20.719	1	110.0	ok
20.735	7	94.0	ok
20.782	5	62.0	ok
20.829	4	62.0	ok
20.829	6	62.0	ratelimited
20.907	2	62.0	ratelimited
20.907	0	62.0	ratelimited
20.907	1	78.0	ratelimited
20.922	3	78.0	ratelimited
20.922	7	94.0	ratelimited
20.969	5	110.0	ratelimited
21.016	6	94.0	ok
21.016	4	94.0	ratelimited
21.079	2	78.0	ok
21.094	1	78.0	ok
21.094	7	94.0	ok
21.094	0	94.0	ok
21.125	3	79.0	ok
21.141	5	63.0	ok
21.204	6	46.0	ratelimited
21.204	4	62.0	ok
21.25	2	94.0	ratelimited
21.266	0	78.0	ratelimited
21.266	1	125.0	ok
21.266	7	125.0	ok
21.313	3	109.0	ok
21.313	5	109.0	ratelimited
21.375	6	94.0	ok
21.375	4	110.0	ok
21.422	2	78.0	ok
21.438	1	94.0	ratelimited
21.438	7	109.0	ratelimited
21.485	5	78.0	ok
21.485	3	78.0	ratelimited
21.469	0	94.0	ok
21.547	6	78.0	ok
21.547	4	78.0	ratelimited
21.61	2	47.0	ok
21.625	7	47.0	ok
21.625	1	63.0	ok
21.657	0	62.0	ok
21.657	5	62.0	ratelimited
21.672	3	63.0	ok
21.719	4	78.0	ok
21.719	6	78.0	ratelimited
21.782	2	62.0	ratelimited
21.797	1	63.0	ratelimited
21.797	7	94.0	ratelimited
21.844	5	63.0	ok
21.844	3	63.0	ratelimited
21.844	0	78.0	ratelimited
21.907	6	47.0	ok
21.907	4	47.0	ratelimited
21.969	2	31.0	ok
21.985	7	62.0	ok
21.985	1	78.0	ok
22.016	3	63.0	ok
22.016	5	78.0	ok
22.016	0	78.0	ok
22.094	4	47.0	ok
22.094	6	47.0	ratelimited
22.141	1	47.0	ratelimited
22.141	2	63.0	ratelimited
22.172	7	63.0	ok
22.188	5	62.0	ratelimited
22.188	0	62.0	ratelimited
22.204	3	78.0	ok
22.266	4	63.0	ok
22.266	6	78.0	ok
22.313	2	109.0	ok
22.344	1	94.0	ok
22.36	5	78.0	ok
22.36	7	94.0	ratelimited
22.375	3	94.0	ratelimited
22.375	0	94.0	ok
22.438	6	47.0	ratelimited
22.454	4	62.0	ratelimited
22.485	2	47.0	ratelimited
22.532	1	47.0	ok
22.547	3	47.0	ok
22.547	7	63.0	ok
22.547	5	78.0	ratelimited
22.563	0	62.0	ok
22.625	4	47.0	ok
22.625	6	47.0	ok
22.657	2	47.0	ok
22.719	1	78.0	ratelimited
22.719	7	78.0	ratelimited
22.719	0	78.0	ratelimited
22.719	5	94.0	ok
22.75	3	94.0	ratelimited
22.813	6	62.0	ok
22.813	4	62.0	ratelimited
22.829	2	46.0	ok
22.891	5	78.0	ok
22.891	7	78.0	ok
22.891	0	78.0	ok
22.891	1	94.0	ok
22.938	3	62.0	ok
23.0	4	63.0	ok
23.0	6	63.0	ratelimited
23.016	2	63.0	ratelimited
23.047	7	78.0	ok
23.047	5	78.0	ratelimited
23.079	1	62.0	ok
23.079	0	62.0	ratelimited
23.11	3	62.0	ok
23.172	6	47.0	ok
23.172	4	47.0	ok
23.188	2	47.0	ok
23.219	7	63.0	ratelimited
