1786817322	shadowfit-backend	45.99%	949.4MiB / 30.82GiB
1786817322	shadowfit-mysql	5.00%	580.2MiB / 30.82GiB
1786817322	shadowfit-ai	7.50%	191.1MiB / 19.53GiB
1786817329	shadowfit-backend	8.29%	966.4MiB / 30.82GiB
1786817329	shadowfit-mysql	6.31%	581.7MiB / 30.82GiB
1786817329	shadowfit-ai	210.04%	2.6GiB / 19.53GiB
1786817337	shadowfit-backend	5.42%	960.7MiB / 30.82GiB
1786817337	shadowfit-mysql	6.17%	582.9MiB / 30.82GiB
1786817337	shadowfit-ai	155.71%	2.683GiB / 19.53GiB
1786817345	shadowfit-backend	5.58%	960.8MiB / 30.82GiB
1786817345	shadowfit-mysql	6.17%	583.9MiB / 30.82GiB
1786817345	shadowfit-ai	158.65%	2.706GiB / 19.53GiB
1786817353	shadowfit-backend	4.78%	960.8MiB / 30.82GiB
1786817353	shadowfit-mysql	7.14%	585MiB / 30.82GiB
1786817353	shadowfit-ai	162.25%	2.554GiB / 19.53GiB
1786817360	shadowfit-backend	4.47%	960.8MiB / 30.82GiB
1786817360	shadowfit-mysql	6.85%	588.6MiB / 30.82GiB
1786817360	shadowfit-ai	152.69%	2.596GiB / 19.53GiB
1786817368	shadowfit-backend	4.14%	961MiB / 30.82GiB
1786817368	shadowfit-mysql	8.65%	592MiB / 30.82GiB
1786817368	shadowfit-ai	154.66%	2.61GiB / 19.53GiB
1786817376	shadowfit-backend	4.16%	961MiB / 30.82GiB
1786817376	shadowfit-mysql	6.55%	594.4MiB / 30.82GiB
1786817376	shadowfit-ai	154.65%	2.598GiB / 19.53GiB
1786817384	shadowfit-backend	5.76%	961.9MiB / 30.82GiB
1786817384	shadowfit-mysql	6.98%	596.7MiB / 30.82GiB
1786817384	shadowfit-ai	154.44%	2.616GiB / 19.53GiB
1786817392	shadowfit-backend	5.68%	960.4MiB / 30.82GiB
1786817392	shadowfit-mysql	6.28%	599.1MiB / 30.82GiB
1786817392	shadowfit-ai	157.04%	2.545GiB / 19.53GiB
1786817399	shadowfit-backend	7.59%	960.4MiB / 30.82GiB
1786817399	shadowfit-mysql	8.56%	601.5MiB / 30.82GiB
1786817399	shadowfit-ai	163.27%	2.606GiB / 19.53GiB
1786817407	shadowfit-backend	13.42%	957MiB / 30.82GiB
1786817407	shadowfit-mysql	6.42%	604.4MiB / 30.82GiB
1786817407	shadowfit-ai	153.75%	2.618GiB / 19.53GiB
1786817415	shadowfit-backend	6.19%	957.5MiB / 30.82GiB
1786817415	shadowfit-mysql	6.64%	606.1MiB / 30.82GiB
1786817415	shadowfit-ai	169.54%	2.596GiB / 19.53GiB
1786817423	shadowfit-backend	0.31%	952.3MiB / 30.82GiB
1786817423	shadowfit-mysql	1.05%	608.4MiB / 30.82GiB
1786817423	shadowfit-ai	0.29%	1.734GiB / 19.53GiB
